step,agente,fila_Lucro,LU,fila_Variabilidade,VA,fila_Sustentabilidade,SU,fila
107,0,26.881133295621247,0.13440566647810623,8.064339988686374,0.3,11.947170353609442,0.4444444444444444,2
107,1,71.50654536106585,0.3575327268053292,57.20523628885268,0.8,26.814954510399694,0.375,0
107,2,23.62535691251571,0.11812678456257855,4.725071382503142,0.2,11.812678456257855,0.5,2
108,0,63.18293547511533,0.31591467737557666,50.54634838009227,0.8,21.06097849170511,0.33333333333333337,0
108,1,41.24936760823627,0.20624683804118135,32.99949408658902,0.8,10.312341902059067,0.25,0
108,2,74.19008527457667,0.3709504263728834,74.19008527457667,1.0,27.203031267344784,0.3666666666666667,2
109,0,8.978598698825879,0.044892993494129396,1.7957197397651758,0.2,2.9928662329419597,0.33333333333333337,2
109,1,8.941821046650372,0.04470910523325186,0.8941821046650372,0.1,2.9806070155501243,0.33333333333333337,0
109,2,67.81773763624122,0.3390886881812061,61.035963872617096,0.9,22.60591254541374,0.33333333333333337,0
110,0,6.137417456558134,0.030687087282790668,0.6137417456558134,0.1,2.0458058188527115,0.33333333333333337,0
110,1,3.417612469338292,0.017088062346691458,0.6835224938676584,0.2,0.5696020782230485,0.16666666666666663,0
110,2,23.34661914581755,0.11673309572908774,7.003985743745265,0.3,7.782206381939184,0.33333333333333337,0
111,0,81.163240755941,0.405816203779705,81.163240755941,1.0,32.4652963023764,0.4,0
111,1,93.94600721300793,0.46973003606503966,93.94600721300793,1.0,37.578402885203175,0.4,0
111,2,129.4894993493547,0.6474474967467735,129.4894993493547,1.0,73.37738296463434,0.5666666666666667,0
112,0,73.87505950457384,0.3693752975228692,66.48755355411646,0.9,38.30558640977903,0.5185185185185186,0
112,1,18.21695943645603,0.09108479718228014,5.465087830936809,0.3,10.120533020253351,0.5555555555555556,2
112,2,15.674616381081355,0.07837308190540677,1.5674616381081357,0.1,15.674616381081355,1.0,2
113,0,61.940784792223255,0.3097039239611163,49.55262783377861,0.8,28.389526363102327,0.45833333333333337,0
113,1,87.15640908079995,0.43578204540399973,78.44076817271996,0.9,41.964196964829604,0.4814814814814815,0
113,2,29.531945194839675,0.14765972597419838,5.906389038967935,0.2,24.609954329033062,0.8333333333333334,2
114,0,23.156129194344746,0.11578064597172373,6.946838758303424,0.3,10.29161297526433,0.4444444444444444,2
114,1,19.726614353861528,0.09863307176930763,3.945322870772306,0.2,9.863307176930764,0.5,0
114,2,94.65512162895438,0.4732756081447719,85.18960946605894,0.9,52.58617868275243,0.5555555555555556,0
115,0,47.77220615920207,0.23886103079601034,38.21776492736166,0.8,19.90508589966753,0.41666666666666663,0
115,1,15.995998925311062,0.0799799946265553,4.798799677593318,0.3,3.5546664278469025,0.2222222222222222,2
115,2,70.25174457125954,0.35125872285629767,63.22657011413359,0.9,23.417248190419848,0.33333333333333337,2
116,0,16.172043567094516,0.08086021783547258,4.851613070128354,0.3,7.187574918708673,0.4444444444444444,2
116,1,25.049693547795748,0.12524846773897874,5.00993870955915,0.2,25.049693547795748,1.0,2
116,2,92.75456727991873,0.46377283639959366,92.75456727991873,1.0,40.19364582129812,0.43333333333333335,0
117,0,71.01041629542962,0.3550520814771481,63.90937466588666,0.9,21.040123346793962,0.2962962962962963,0
117,1,77.86351644224266,0.38931758221121326,62.290813153794126,0.8,32.443131850934435,0.41666666666666663,2
117,2,19.165509496891715,0.09582754748445858,1.9165509496891717,0.1,12.777006331261145,0.6666666666666667,2
118,0,44.66404528313552,0.22332022641567761,13.399213584940656,0.3,34.738701886883184,0.7777777777777778,0
118,1,13.713514636529304,0.06856757318264652,2.742702927305861,0.2,2.2855857727548834,0.16666666666666663,0
118,2,46.73602024368637,0.23368010121843186,14.020806073105911,0.3,31.15734682912425,0.6666666666666667,0
119,1,3.1780662544453793,0.015890331272226898,0.31780662544453797,0.1,0.0,0.0,0
119,2,9.496502859963694,0.04748251429981847,2.848950857989108,0.3,3.165500953321232,0.33333333333333337,0
120,0,84.49147091367016,0.42245735456835076,76.04232382230315,0.9,37.551764850520065,0.4444444444444444,0
120,1,108.85371054690938,0.5442685527345469,108.85371054690938,1.0,65.31222632814563,0.6,0
120,2,126.94047533639521,0.634702376681976,114.24642780275569,0.9,84.62698355759682,0.6666666666666667,0
121,0,21.047037764393743,0.10523518882196871,4.209407552878749,0.2,14.03135850959583,0.6666666666666667,2
121,1,105.18774786636146,0.5259387393318073,94.66897307972532,0.9,70.12516524424099,0.6666666666666667,0
121,2,117.23289609587931,0.5861644804793965,117.23289609587931,1.0,62.52421125113563,0.5333333333333333,0
122,0,7.940562610446971,0.03970281305223486,1.5881125220893944,0.2,2.646854203482324,0.33333333333333337,2
122,1,120.028350795963,0.600141753979815,120.028350795963,1.0,64.0151204245136,0.5333333333333333,0
122,2,92.16755444624518,0.4608377722312259,92.16755444624518,1.0,39.93927359337291,0.43333333333333335,2
123,0,125.68429085925288,0.6284214542962644,125.68429085925288,1.0,75.41057451555173,0.6,2
123,2,45.85924328959168,0.22929621644795842,36.68739463167335,0.8,13.375612626130906,0.29166666666666663,2
124,0,93.55017872877904,0.4677508936438952,84.19516085590114,0.9,48.50750008158914,0.5185185185185186,2
124,2,125.03531033791134,0.6251765516895567,125.03531033791134,1.0,83.35687355860757,0.6666666666666667,2
125,0,1.5646246375467345,0.007823123187733672,0.15646246375467346,0.1,0.5215415458489115,0.33333333333333337,2
125,1,94.63221472871666,0.4731610736435833,85.168993255845,0.9,49.0685557852605,0.5185185185185186,2
125,2,18.123309605242316,0.09061654802621158,1.8123309605242317,0.1,12.082206403494878,0.6666666666666667,2
126,0,63.23269243070748,0.3161634621535374,50.586153944565986,0.8,26.34695517946145,0.41666666666666663,0
126,1,27.30264823646894,0.1365132411823447,2.7302648236468943,0.1,27.30264823646894,1.0,0
126,2,85.43047355846468,0.4271523677923234,85.43047355846468,1.0,39.86755432728352,0.4666666666666667,0
127,0,3.1940216970832775,0.015970108485416388,0.3194021697083278,0.1,2.1293477980555187,0.6666666666666667,2
127,1,3.1780662544453793,0.015890331272226898,0.31780662544453797,0.1,0.0,0.0,2
127,2,14.725836912188484,0.07362918456094242,2.945167382437697,0.2,7.362918456094242,0.5,2
128,0,8.14697197605288,0.0407348598802644,1.629394395210576,0.2,1.3578286626754796,0.16666666666666663,2
128,1,88.4671349549536,0.442335674774768,79.62042145945824,0.9,52.42496886219472,0.5925925925925926,2
128,2,27.111095447715744,0.13555547723857872,8.133328634314722,0.3,12.04937575454033,0.4444444444444444,2
129,0,63.04157656723674,0.3152078828361837,50.4332612537894,0.8,21.013858855745582,0.33333333333333337,2
129,1,94.69753899939356,0.4734876949969678,75.75803119951485,0.8,39.45730791641398,0.41666666666666663,2
129,2,12.879531662752326,0.06439765831376162,1.2879531662752326,0.1,8.586354441834885,0.6666666666666667,2
130,0,114.47557016810738,0.5723778508405369,103.02801315129665,0.9,72.07721084658613,0.6296296296296297,0
130,1,89.97808640795259,0.4498904320397629,71.98246912636208,0.8,44.989043203976294,0.5,0
130,2,25.765994818780907,0.12882997409390454,5.153198963756182,0.2,12.882997409390454,0.5,0
131,0,61.763634476180236,0.3088181723809012,55.58727102856221,0.9,27.45050421163566,0.4444444444444444,0
131,1,28.732932830525435,0.1436646641526272,5.746586566105087,0.2,14.366466415262718,0.5,2
132,1,120.46436602598123,0.6023218301299061,96.371492820785,0.8,95.3676231039018,0.7916666666666666,2
133,1,19.165509496891715,0.09582754748445858,1.9165509496891717,0.1,12.777006331261145,0.6666666666666667,2
134,0,7.308693762406077,0.03654346881203038,2.192608128721823,0.3,4.8724625082707185,0.6666666666666667,2
134,1,51.22355708935737,0.25611778544678687,40.9788456714859,0.8,17.074519029785794,0.33333333333333337,2
134,2,103.58007120279655,0.5179003560139828,93.2220640825169,0.9,61.38078293499054,0.5925925925925926,2
135,0,6.736650207062006,0.03368325103531003,2.0209950621186015,0.3,0.0,0.0,2
135,1,17.62781043302336,0.0881390521651168,5.288343129907008,0.3,3.917291207338524,0.2222222222222222,2
136,0,13.565965485423995,0.06782982742711997,4.069789645627198,0.3,9.043976990282664,0.6666666666666667,2
136,1,48.73513245704414,0.2436756622852207,14.62053973711324,0.3,37.90510302214544,0.7777777777777778,2
136,2,93.68897837210798,0.4684448918605399,74.95118269768639,0.8,39.03707432171166,0.41666666666666663,0
137,0,78.53427866226787,0.3926713933113393,70.68085079604109,0.9,37.81280083738823,0.4814814814814815,2
137,1,103.75830088647551,0.5187915044323775,93.38247079782796,0.9,65.32930055815125,0.6296296296296297,2
137,2,3.1940216970832775,0.015970108485416388,0.3194021697083278,0.1,2.1293477980555187,0.6666666666666667,2
138,0,4.898284406428906,0.02449142203214453,0.4898284406428906,0.1,1.6327614688096355,0.33333333333333337,0
138,1,91.81170016276175,0.4590585008138088,73.4493601302094,0.8,38.254875067817395,0.41666666666666663,0
138,2,13.231893005649589,0.06615946502824795,3.9695679016948766,0.3,5.880841335844261,0.4444444444444444,0
139,0,28.52396372920121,0.14261981864600604,8.557189118760363,0.3,9.507987909733737,0.33333333333333337,0
139,1,14.549620360038956,0.07274810180019478,2.9099240720077915,0.2,7.274810180019478,0.5,0
139,2,107.92285812711962,0.5396142906355981,107.92285812711962,1.0,57.558857667797135,0.5333333333333333,0
140,0,17.011228817626574,0.08505614408813286,3.4022457635253147,0.2,11.34081921175105,0.6666666666666667,0
140,1,9.898453628803134,0.049492268144015666,0.9898453628803134,0.1,3.2994845429343784,0.33333333333333337,0
140,2,86.73752831369802,0.4336876415684901,69.39002265095841,0.8,46.98282783658644,0.5416666666666667,0
141,0,7.471243475362822,0.03735621737681411,0.7471243475362823,0.1,2.490414491787608,0.33333333333333337,2
141,1,0.8811455897246571,0.004405727948623286,0.08811455897246571,0.1,0.2937151965748857,0.33333333333333337,2
141,2,62.87206501362442,0.3143603250681221,50.29765201089954,0.8,36.675371257947575,0.5833333333333333,2
142,0,10.513088688755284,0.05256544344377642,1.0513088688755283,0.1,3.5043628962517617,0.33333333333333337,2
142,1,95.6997508431052,0.478498754215526,76.55980067448417,0.8,63.79983389540348,0.6666666666666667,0
142,2,33.45863492004089,0.16729317460020446,10.037590476012268,0.3,26.023382715587363,0.7777777777777778,0
143,0,121.35710852762028,0.6067855426381015,109.22139767485825,0.9,76.41003129516832,0.6296296296296297,0
143,1,90.96631966374231,0.45483159831871156,72.77305573099385,0.8,49.27342315119376,0.5416666666666667,0
143,2,46.12824438006803,0.23064122190034017,36.902595504054425,0.8,9.610050912514176,0.20833333333333337,2
144,0,26.96638206833639,0.13483191034168196,5.393276413667278,0.2,17.977588045557596,0.6666666666666667,2
144,1,24.719235579421003,0.12359617789710502,7.415770673826301,0.3,8.239745193140335,0.33333333333333337,0
145,0,104.21633079881153,0.5210816539940576,93.79469771893038,0.9,54.038097451235615,0.5185185185185186,0
145,1,14.128142138208668,0.07064071069104334,4.2384426414626,0.3,9.418761425472447,0.6666666666666667,0
146,0,38.16362696395376,0.1908181348197688,11.449088089186128,0.3,21.20201497997431,0.5555555555555556,0
146,1,49.61917512470355,0.24809587562351776,14.885752537411065,0.3,27.566208402613086,0.5555555555555556,0
147,0,18.16096197840026,0.09080480989200129,5.448288593520077,0.3,10.089423321333477,0.5555555555555556,0
147,1,24.408874455079644,0.12204437227539822,4.8817748910159295,0.2,12.204437227539822,0.5,0
148,0,116.65624073274464,0.5832812036637232,116.65624073274464,1.0,69.99374443964678,0.6,0
148,1,12.435190260996006,0.06217595130498003,3.7305570782988013,0.3,4.1450634203320025,0.33333333333333337,2
149,0,107.91186235744806,0.5395593117872403,86.32948988595845,0.8,62.948586375178024,0.5833333333333333,0
150,0,30.44259670926572,0.15221298354632862,6.088519341853145,0.2,25.36883059105477,0.8333333333333334,2
150,1,32.60167414023474,0.16300837070117372,9.780502242070423,0.3,25.35685766462702,0.7777777777777778,0
151,1,128.93012987895307,0.6446506493947654,128.93012987895307,1.0,81.65574892333694,0.6333333333333333,0
152,0,3.1940216970832775,0.015970108485416388,0.3194021697083278,0.1,2.1293477980555187,0.6666666666666667,2
152,1,111.13371987855844,0.5556685993927922,111.13371987855844,1.0,62.97577459784978,0.5666666666666667,2
152,2,11.117654859668788,0.05558827429834394,1.1117654859668789,0.1,3.7058849532229297,0.33333333333333337,2
153,0,19.468241590231454,0.09734120795115726,3.893648318046291,0.2,9.734120795115727,0.5,0
154,0,106.04559462375076,0.5302279731187538,106.04559462375076,1.0,53.02279731187538,0.5,0
154,2,115.77105942806418,0.5788552971403209,104.19395348525777,0.9,72.89288926952189,0.6296296296296297,2
155,0,2.6972260542783255,0.013486130271391627,0.26972260542783255,0.1,1.7981507028522172,0.6666666666666667,2
157,1,109.64432871849374,0.5482216435924687,98.67989584664437,0.9,60.91351595471875,0.5555555555555556,0
157,2,70.65750585839129,0.35328752929195645,70.65750585839129,1.0,25.90775214807681,0.3666666666666667,2
158,0,27.305710896006367,0.13652855448003184,8.19171326880191,0.3,18.203807264004247,0.6666666666666667,2
158,1,53.067343446312414,0.26533671723156205,47.760609101681176,0.9,17.68911448210414,0.33333333333333337,2
158,2,123.75154875789228,0.6187577437894614,123.75154875789228,1.0,66.00082600420922,0.5333333333333333,2
159,0,103.29820428057877,0.5164910214028938,103.29820428057877,1.0,48.20582866427009,0.4666666666666667,2
159,2,56.93174452862499,0.284658722643125,51.23857007576249,0.9,16.868665045518515,0.2962962962962963,2
160,0,106.44522041550219,0.532226102077511,95.80069837395197,0.9,67.02106470605693,0.6296296296296297,2
160,2,103.16621646482815,0.5158310823241408,92.84959481834534,0.9,53.4935937225035,0.5185185185185186,2
161,0,109.7180729065696,0.548590364532848,109.7180729065696,1.0,65.83084374394176,0.6,2
161,1,4.032146365036932,0.02016073182518466,0.8064292730073865,0.2,2.016073182518466,0.5,2
161,2,5.111871989460126,0.02555935994730063,1.0223743978920252,0.2,3.4079146596400847,0.6666666666666667,0
162,0,78.3289048184766,0.391644524092383,70.49601433662895,0.9,40.61498768365454,0.5185185185185186,0
163,0,82.41837221786805,0.41209186108934026,65.93469777429445,0.8,51.511482636167536,0.625,0
164,0,28.872715605706997,0.14436357802853497,2.8872715605707,0.1,28.872715605706997,1.0,0
164,2,33.116526502658886,0.16558263251329441,9.934957950797665,0.3,22.077684335105925,0.6666666666666667,0
165,2,83.8636493321663,0.4193182466608315,67.09091946573305,0.8,38.43750594390956,0.45833333333333337,0
166,0,9.685407558995852,0.04842703779497926,1.9370815117991704,0.2,0.0,0.0,0
166,1,21.361954918826296,0.10680977459413148,6.408586475647889,0.3,11.867752732681277,0.5555555555555556,0
166,2,75.9927148507437,0.37996357425371846,60.79417188059496,0.8,28.497268069028884,0.375,0
167,0,104.66561842501875,0.5233280921250938,94.19905658251687,0.9,50.39455701945347,0.4814814814814815,2
167,1,15.796605184933018,0.07898302592466509,3.159321036986604,0.2,10.53107012328868,0.6666666666666667,2
167,2,63.344642014945045,0.3167232100747252,50.67571361195604,0.8,36.9510411753846,0.5833333333333333,2
168,1,96.84842132420727,0.48424210662103634,77.47873705936581,0.8,68.6009651046468,0.7083333333333333,2
168,2,108.69498562835125,0.5434749281417562,97.82548706551613,0.9,60.386103126861805,0.5555555555555556,2
169,1,28.76193294605486,0.1438096647302743,5.752386589210972,0.2,19.174621964036575,0.6666666666666667,2
169,2,46.28793984061663,0.23143969920308316,37.030351872493306,0.8,11.571984960154158,0.25,2
170,0,3.953519799481738,0.01976759899740869,0.7907039598963477,0.2,0.0,0.0,2
170,1,61.027209469527506,0.30513604734763755,48.821767575622005,0.8,25.42800394563646,0.41666666666666663,2
170,2,12.879531662752326,0.06439765831376162,1.2879531662752326,0.1,8.586354441834885,0.6666666666666667,2
171,0,44.38120940112673,0.22190604700563366,13.314362820338019,0.3,29.58747293408449,0.6666666666666667,2
171,1,121.61378248012952,0.6080689124006475,121.61378248012952,1.0,85.12964773609066,0.7,0
171,2,61.86916439474918,0.3093458219737459,49.49533151579934,0.8,23.20093664803094,0.375,0
172,1,92.93932346169848,0.4646966173084924,92.93932346169848,1.0,46.46966173084924,0.5,0
172,2,97.00811735621116,0.48504058678105577,77.60649388496893,0.8,68.71408312731623,0.7083333333333333,0
173,1,36.04947762336319,0.18024738811681595,10.814843287008957,0.3,24.032985082242128,0.6666666666666667,2
173,2,2.6972260542783255,0.013486130271391627,0.26972260542783255,0.1,1.7981507028522172,0.6666666666666667,2
174,1,120.78118785778592,0.6039059392889297,120.78118785778592,1.0,76.49475230993109,0.6333333333333333,2
174,2,74.31991301433311,0.3715995650716655,59.45593041146649,0.8,43.35328259169431,0.5833333333333333,2
175,1,102.78530767682905,0.5139265383841453,102.78530767682905,1.0,47.966476915853555,0.4666666666666667,2
175,2,14.629654215158553,0.07314827107579276,2.925930843031711,0.2,4.876551405052852,0.33333333333333337,2
176,1,67.56183021655086,0.3378091510827543,54.04946417324069,0.8,33.78091510827543,0.5,0
177,1,26.27834281424442,0.1313917140712221,5.255668562848885,0.2,13.13917140712221,0.5,2
178,1,112.78719776276436,0.5639359888138218,112.78719776276436,1.0,60.153172140140995,0.5333333333333333,2
179,0,2.2883482479416464,0.011441741239708232,0.22883482479416464,0.1,2.2883482479416464,1.0,2
180,0,47.81071491077123,0.23905357455385615,14.343214473231368,0.3,26.561508283761796,0.5555555555555556,2
181,0,56.81791767006842,0.2840895883503421,51.136125903061576,0.9,12.62620392668187,0.2222222222222222,0
182,0,88.7912624412447,0.4439563122062235,79.91213619712023,0.9,46.03991385842318,0.5185185185185186,2
182,2,138.31373475045837,0.6915686737522918,138.31373475045837,1.0,96.81961432532086,0.7,2
183,0,3.230980994925806,0.016154904974629028,0.6461961989851612,0.2,1.615490497462903,0.5,2
183,2,90.18887216815808,0.4509443608407904,90.18887216815808,1.0,33.06925312832463,0.3666666666666667,2
184,0,130.31015808733423,0.6515507904366712,130.31015808733423,1.0,86.8734387248895,0.6666666666666667,2
184,2,5.111871989460126,0.02555935994730063,1.0223743978920252,0.2,3.4079146596400847,0.6666666666666667,2
185,1,74.6880439721417,0.3734402198607085,74.6880439721417,1.0,29.87521758885668,0.4,2
185,2,105.82546059736507,0.5291273029868253,105.82546059736507,1.0,49.385214945437035,0.4666666666666667,2
186,1,6.752293031019326,0.03376146515509663,1.3504586062038653,0.2,2.250764343673109,0.33333333333333337,2
186,2,11.117654859668788,0.05558827429834394,1.1117654859668789,0.1,3.7058849532229297,0.33333333333333337,0
187,0,0.8811455897246571,0.004405727948623286,0.08811455897246571,0.1,0.2937151965748857,0.33333333333333337,0
187,2,12.72091771221835,0.06360458856109175,1.2720917712218351,0.1,12.72091771221835,1.0,0
188,2,10.235067633174648,0.05117533816587324,3.0705202899523942,0.3,0.0,0.0,0
189,1,27.30264823646894,0.1365132411823447,2.7302648236468943,0.1,27.30264823646894,1.0,0
189,2,95.3939634497984,0.476969817248992,95.3939634497984,1.0,38.15758537991936,0.4,0
190,0,1.3582840768130608,0.006791420384065304,0.13582840768130608,0.1,0.452761358937687,0.33333333333333337,0
190,1,57.974258534659306,0.28987129267329653,46.37940682772745,0.8,19.324752844886437,0.33333333333333337,0
190,2,89.87827376350756,0.44939136881753783,89.87827376350756,1.0,38.94725196418661,0.43333333333333335,0
191,0,2.6972260542783255,0.013486130271391627,0.26972260542783255,0.1,1.7981507028522172,0.6666666666666667,0
191,1,12.388251468291726,0.06194125734145863,2.4776502936583453,0.2,8.258834312194486,0.6666666666666667,0
191,2,94.95411955758279,0.4747705977879139,75.96329564606623,0.8,63.30274637172187,0.6666666666666667,0
192,1,49.94032388515955,0.24970161942579774,9.98806477703191,0.2,49.94032388515955,1.0,2
192,2,2.6972260542783255,0.013486130271391627,0.26972260542783255,0.1,1.7981507028522172,0.6666666666666667,2
193,1,115.76545979865439,0.5788272989932719,104.18891381878895,0.9,64.31414433258577,0.5555555555555556,0
193,2,49.52309316342841,0.24761546581714206,39.61847453074273,0.8,24.761546581714207,0.5,2
194,1,0.5777775550622721,0.002888887775311361,0.05777775550622721,0.1,0.0,0.0,2
194,2,9.898453628803134,0.049492268144015666,0.9898453628803134,0.1,3.2994845429343784,0.33333333333333337,2
195,1,30.947447806488963,0.15473723903244482,9.28423434194669,0.3,27.508842494656854,0.8888888888888888,2
195,2,4.2105362450879,0.021052681225439497,0.42105362450878997,0.1,0.0,0.0,0
196,0,90.36990705882307,0.45184953529411537,90.36990705882307,1.0,39.160293058823335,0.43333333333333335,0
196,1,104.82004538019439,0.5241002269009719,94.33804084217495,0.9,54.351134641582284,0.5185185185185186,0
196,2,73.59155645379549,0.36795778226897746,58.873245163036394,0.8,42.9284079313807,0.5833333333333333,2
197,0,4.471985487007844,0.022359927435039218,0.4471985487007844,0.1,0.0,0.0,2
197,2,107.60338867837582,0.5380169433918791,107.60338867837582,1.0,60.97525358441296,0.5666666666666667,2
198,0,56.26259684883463,0.28131298424417317,45.01007747906771,0.8,23.44274868701443,0.41666666666666663,2
198,2,95.08328908959875,0.4754164454479938,85.57496018063888,0.9,49.302446194606766,0.5185185185185186,2
199,0,6.710630566150515,0.033553152830752574,1.342126113230103,0.2,1.1184384276917523,0.16666666666666663,2
199,2,87.41565835008369,0.43707829175041846,87.41565835008369,1.0,34.96626334003348,0.4,0
200,0,27.31819283641067,0.13659096418205335,5.463638567282135,0.2,18.212128557607116,0.6666666666666667,2
200,1,90.06798318699602,0.4503399159349801,72.05438654959681,0.8,48.78682422628952,0.5416666666666667,2
200,2,78.7062005828154,0.393531002914077,70.83558052453387,0.9,32.0654891263322,0.40740740740740744,2
