Step,Agent_ID,Action
11169,1,65
11169,2,1
11170,0,47
11170,1,99
11170,2,3
11171,0,25
11171,1,67
11171,2,50
11172,0,86
11172,1,54
11172,2,102
11173,0,91
11173,1,27
11173,2,21
11174,0,61
11174,1,21
11174,2,68
11175,0,88
11175,1,30
11175,2,17
11176,0,95
11176,1,11
11176,2,2
11177,0,64
11177,1,61
11177,2,46
11178,0,39
11178,1,41
11178,2,43
11179,0,74
11179,1,73
11179,2,2
11180,0,65
11180,1,82
11180,2,2
11181,0,40
11181,1,20
11181,2,67
11182,0,69
11182,1,14
11182,2,40
11183,0,22
11183,1,15
11183,2,91
11184,0,0
11184,1,17
11184,2,33
11185,0,48
11185,1,19
11185,2,97
11186,0,27
11186,1,1
11186,2,88
11187,0,23
11187,1,43
11187,2,34
11188,0,72
11188,1,37
11188,2,64
11189,0,23
11189,1,99
11189,2,9
11190,0,21
11190,1,2
11190,2,70
11191,0,40
11191,1,56
11191,2,85
11192,0,3
11192,1,19
11192,2,74
11193,0,97
11193,1,13
11193,2,54
11194,0,34
11194,1,100
11194,2,29
11195,0,20
11195,1,1
11195,2,35
11196,0,8
11196,1,39
11196,2,84
11197,0,100
11197,1,36
11197,2,3
11198,0,97
11198,1,36
11198,2,6
11199,0,33
11199,1,74
11199,2,87
11200,0,23
11200,1,100
11200,2,93
11201,0,28
11201,1,73
11201,2,90
11202,0,65
11202,1,17
11202,2,82
11203,0,57
11203,1,1
11203,2,87
11204,0,8
11204,1,59
11204,2,16
11205,0,82
11205,1,49
11205,2,17
11206,0,85
11206,1,4
11206,2,9
11207,0,48
11207,1,99
11207,2,28
11208,0,53
11208,1,39
11208,2,0
11209,0,44
11209,1,77
11209,2,56
11210,0,26
11210,1,77
11210,2,53
11211,0,35
11211,1,82
11211,2,18
11212,0,13
11212,1,22
11212,2,38
11213,0,87
11213,1,90
11213,2,1
11214,0,18
11214,1,8
11214,2,32
11215,0,93
11215,1,88
11215,2,54
11216,0,77
11216,1,41
11216,2,33
11217,0,102
11217,1,32
11217,2,47
11218,0,68
11218,1,36
11218,2,45
11219,0,31
11219,1,102
11219,2,3
11220,0,65
11220,1,25
11220,2,88
11221,0,99
11221,1,53
11221,2,58
11222,0,51
11222,1,53
11222,2,78
11223,0,16
11223,1,18
11223,2,17
11224,0,48
11224,1,79
11224,2,46
11225,0,60
11225,1,6
11225,2,13
11226,0,21
11226,1,67
11226,2,22
11227,0,21
11227,1,87
11227,2,60
11228,0,37
11228,1,83
11228,2,43
11229,0,59
11229,1,26
11229,2,91
11230,0,101
11230,1,53
11230,2,39
11231,0,91
11231,1,83
11231,2,53
11232,0,16
11232,1,72
11232,2,72
11233,0,5
11233,1,55
11233,2,84
11234,0,23
11234,1,96
11234,2,56
11235,0,18
11235,1,95
11235,2,26
11236,0,55
11236,1,32
11236,2,94
11237,0,54
11237,1,54
11237,2,35
11238,0,100
11238,1,15
11238,2,46
11239,0,61
11239,1,26
11239,2,78
11240,0,27
11240,1,62
11240,2,53
11241,0,5
11241,1,41
11241,2,9
11242,0,30
11242,1,74
11242,2,0
11243,0,2
11243,1,78
11243,2,70
11244,0,83
11244,1,6
11244,2,7
11245,0,6
11245,1,39
11245,2,62
11246,0,12
11246,1,62
11246,2,29
11247,0,50
11247,1,99
11247,2,45
11248,0,21
11248,1,70
11248,2,80
11249,0,43
11249,1,21
11249,2,53
11250,0,100
11250,1,34
11250,2,71
11251,0,4
11251,1,97
11251,2,66
11252,0,27
11252,1,16
11252,2,99
11253,0,72
11253,1,49
11253,2,76
11254,0,92
11254,1,46
11254,2,17
11255,0,32
11255,1,95
11255,2,69
11256,0,26
11256,1,28
11256,2,47
11257,0,70
11257,1,79
11257,2,87
11258,0,16
11258,1,14
11258,2,59
11259,0,58
11259,1,75
11259,2,95
11260,0,15
11260,1,101
11260,2,94
11261,0,62
11261,1,36
11261,2,79
11262,0,79
11262,1,7
11262,2,52
11263,0,72
11263,1,55
11263,2,52
11264,0,27
11264,1,37
11264,2,55
11265,0,28
11265,1,13
11265,2,80
11266,0,15
11266,1,85
11266,2,86
11267,0,20
11267,1,61
11267,2,21
11268,0,32
11268,1,9
11268,2,18
11269,0,14
11269,1,56
11269,2,8
11270,0,32
11270,1,2
11270,2,25
11271,0,9
11271,1,49
11271,2,45
11272,0,7
11272,1,34
11272,2,78
11273,0,61
11273,1,60
11273,2,56
11274,0,65
11274,1,49
11274,2,28
11275,0,65
11275,1,25
11275,2,68
11276,0,81
11276,1,18
11276,2,87
11277,0,102
11277,1,63
11277,2,40
11278,0,6
11278,1,77
11278,2,75
11279,0,88
11279,1,38
11279,2,62
11280,0,73
11280,1,23
11280,2,45
11281,0,8
11281,1,61
11281,2,72
11282,0,12
11282,1,56
11282,2,17
11283,0,44
11283,1,64
11283,2,17
11284,0,102
11284,1,76
11284,2,46
11285,0,34
11285,1,84
11285,2,80
11286,0,55
11286,1,67
11286,2,54
11287,0,75
11287,1,90
11287,2,85
11288,0,81
11288,1,43
11288,2,53
11289,0,86
11289,1,2
11289,2,68
11290,0,18
11290,1,11
11290,2,36
11291,0,100
11291,1,77
11291,2,42
11292,0,69
11292,1,78
11292,2,92
11293,0,98
11293,1,50
11293,2,38
11294,0,75
11294,1,22
11294,2,82
11295,0,102
11295,1,96
11295,2,8
11296,0,27
11296,1,66
11296,2,5
11297,0,23
11297,1,2
11297,2,34
11298,0,84
11298,1,61
11298,2,13
11299,0,39
11299,1,31
11299,2,87
11300,0,9
11300,1,34
11300,2,69
11301,0,71
11301,1,41
11301,2,62
11302,0,86
11302,1,94
11302,2,56
11303,0,79
11303,1,73
11303,2,72
11304,0,41
11304,1,39
11304,2,75
11305,0,58
11305,1,97
11305,2,91
11306,0,47
11306,1,57
11306,2,74
11307,0,50
11307,1,64
11307,2,93
11308,0,43
11308,1,76
11308,2,52
11309,0,25
11309,1,35
11309,2,86
11310,0,18
11310,1,21
11310,2,52
11311,0,5
11311,1,42
11311,2,63
11312,0,14
11312,1,69
11312,2,33
11313,0,79
11313,1,60
11313,2,77
11314,0,67
11314,1,46
11314,2,37
11315,0,75
11315,1,50
11315,2,83
11316,0,2
11316,1,87
11316,2,18
11317,0,67
11317,1,57
11317,2,52
11318,0,77
11318,1,73
11318,2,61
11319,0,25
11319,1,71
11319,2,97
11320,0,39
11320,1,77
11320,2,41
11321,0,94
11321,1,19
11321,2,37
11322,0,70
11322,1,88
11322,2,33
11323,0,7
11323,1,33
11323,2,21
11324,0,48
11324,1,46
11324,2,31
11325,0,93
11325,1,64
11325,2,56
11326,0,28
11326,1,52
11326,2,93
11327,0,37
11327,1,58
11327,2,51
11328,0,60
11328,1,95
11328,2,51
11329,0,7
11329,1,48
11329,2,63
11330,0,11
11330,1,87
11330,2,100
11331,0,61
11331,1,92
11331,2,98
11332,0,82
11332,1,83
11332,2,12
11333,0,45
11333,1,63
11333,2,46
11334,0,83
11334,1,45
11334,2,61
11335,0,16
11335,1,7
11335,2,102
11336,0,38
11336,1,11
11336,2,7
11337,0,38
11337,1,45
11337,2,46
11338,0,78
11338,1,37
11338,2,5
11339,0,66
11339,1,59
11339,2,83
11340,0,5
11340,1,45
11340,2,10
11341,0,17
11341,1,11
11341,2,78
11342,0,22
11342,1,37
11342,2,5
11343,0,51
11343,1,66
11343,2,83
11344,0,7
11344,1,90
11344,2,12
11345,0,75
11345,1,35
11345,2,28
11346,0,0
11346,1,36
11346,2,27
11347,0,39
11347,1,60
11347,2,100
11348,0,99
11348,1,35
11348,2,32
11349,0,7
11349,1,36
11349,2,52
11350,0,100
11350,1,98
11350,2,6
11351,0,35
11351,1,93
11351,2,88
11352,0,6
11352,1,41
11352,2,45
11353,0,79
11353,1,6
11353,2,17
11354,0,71
11354,1,30
11354,2,12
11355,0,67
11355,1,7
11355,2,51
11356,0,63
11356,1,22
11356,2,14
11357,0,66
11357,1,62
11357,2,95
11358,0,70
11358,1,64
11358,2,92
11359,0,14
11359,1,78
11359,2,6
11360,0,63
11360,1,93
11360,2,2
11361,0,29
11361,1,98
11361,2,40
11362,0,5
11362,1,7
11362,2,28
11363,0,22
11363,1,14
11363,2,87
11364,0,50
11364,1,31
11364,2,14
11365,0,59
11365,1,12
11365,2,50
11366,0,41
11366,1,52
11366,2,32
11367,0,20
11367,1,42
11367,2,9
11368,0,90
11368,1,63
11368,2,98
11369,0,99
11369,1,2
11369,2,44
11370,0,37
11370,1,77
11370,2,96
11371,0,46
11371,1,75
11371,2,36
11372,0,0
11372,1,3
11372,2,10
11373,0,63
11373,1,56
11373,2,97
11374,0,0
11374,1,2
11374,2,30
11375,0,86
11375,1,97
11375,2,17
11376,0,59
11376,1,25
11376,2,64
11377,0,56
11377,1,59
11377,2,63
11378,0,73
11378,1,2
11378,2,73
11379,0,37
11379,1,55
11379,2,22
11380,0,25
11380,1,100
11380,2,27
11381,0,42
11381,1,51
11381,2,87
11382,0,7
11382,1,62
11382,2,8
11383,0,96
11383,1,62
11383,2,32
11384,0,52
11384,1,35
11384,2,9
11385,0,97
11385,1,16
11385,2,15
11386,0,95
11386,1,7
11386,2,62
11387,0,20
11387,1,0
11387,2,30
11388,0,34
11388,1,16
11388,2,10
11389,0,81
11389,1,41
11389,2,87
11390,0,3
11390,1,12
11390,2,20
11391,0,4
11391,1,21
11391,2,62
11392,0,8
11392,1,7
11392,2,39
11393,0,56
11393,1,42
11393,2,14
11394,0,96
11394,1,1
11394,2,54
11395,0,13
11395,1,35
11395,2,19
11396,0,27
11396,1,20
11396,2,5
11397,0,69
11397,1,99
11397,2,51
11398,0,42
11398,1,48
11398,2,62
11399,0,5
11399,1,8
11399,2,16
11400,0,91
11400,1,94
11400,2,6
11401,0,54
11401,1,70
11401,2,73
11402,0,30
11402,1,23
11402,2,21
11403,0,30
11403,1,47
11403,2,6
11404,0,15
11404,1,46
11404,2,82
11405,0,100
11405,1,81
11405,2,31
11406,0,7
11406,1,74
11406,2,42
11407,0,79
11407,1,45
11407,2,33
11408,0,100
11408,1,95
11408,2,18
11409,0,62
11409,1,89
11409,2,18
11410,0,81
11410,1,30
11410,2,55
11411,0,65
11411,1,56
11411,2,94
11412,0,27
11412,1,81
11412,2,76
11413,0,9
11413,1,97
11413,2,89
11414,0,9
11414,1,86
11414,2,83
11415,0,23
11415,1,67
11415,2,73
11416,0,6
11416,1,13
11416,2,41
11417,0,90
11417,1,66
11417,2,72
11418,0,34
11418,1,41
11418,2,31
11419,0,33
11419,1,12
11419,2,0
11420,0,1
11420,1,51
11420,2,75
11421,0,84
11421,1,28
11421,2,17
11422,0,63
11422,1,7
11422,2,21
11423,0,7
11423,1,41
11423,2,10
11424,0,53
11424,1,26
11424,2,18
11425,0,59
11425,1,89
11425,2,16
11426,0,3
11426,1,80
11426,2,54
11427,0,48
11427,1,73
11427,2,39
11428,0,25
11428,1,49
11428,2,34
11429,0,51
11429,1,39
11429,2,77
11430,0,42
11430,1,69
11430,2,46
11431,0,22
11431,1,60
11431,2,87
11432,0,18
11432,1,66
11432,2,102
11433,0,81
11433,1,55
11433,2,51
11434,0,61
11434,1,63
11434,2,57
11435,0,0
11435,1,10
11435,2,42
11436,0,51
11436,1,80
11436,2,19
11437,0,75
11437,1,29
11437,2,58
11438,0,11
11438,1,73
11438,2,19
11439,0,77
11439,1,98
11439,2,25
11440,0,56
11440,1,93
11440,2,97
11441,0,43
11441,1,34
11441,2,24
11442,0,54
11442,1,61
11442,2,63
11443,0,30
11443,1,37
11443,2,92
11444,0,81
11444,1,14
11444,2,6
11445,0,63
11445,1,5
11445,2,43
11446,0,98
11446,1,80
11446,2,78
11447,0,9
11447,1,52
11447,2,88
11448,0,23
11448,1,84
11448,2,19
11449,0,33
11449,1,20
11449,2,88
11450,0,19
11450,1,14
11450,2,7
11451,0,2
11451,1,70
11451,2,21
11452,0,27
11452,1,89
11452,2,47
11453,0,34
11453,1,51
11453,2,93
11454,0,79
11454,1,96
11454,2,28
11455,0,3
11455,1,92
11455,2,93
11456,0,34
11456,1,78
11456,2,99
11457,0,22
11457,1,24
11457,2,19
11458,0,72
11458,1,39
11458,2,61
11459,0,60
11459,1,90
11459,2,63
11460,0,66
11460,1,3
11460,2,69
11461,0,78
11461,1,74
11461,2,89
11462,0,39
11462,1,26
11462,2,75
11463,0,39
11463,1,76
11463,2,83
11464,0,69
11464,1,64
11464,2,42
11465,0,98
11465,1,89
11465,2,12
11466,0,37
11466,1,46
11466,2,20
11467,0,52
11467,1,3
11467,2,21
11468,0,9
11468,1,25
11468,2,88
11469,0,15
11469,1,88
11469,2,32
11470,0,56
11470,1,45
11470,2,18
11471,0,99
11471,1,57
11471,2,8
11472,0,43
11472,1,54
11472,2,67
11473,0,55
11473,1,34
11473,2,50
11474,0,94
11474,1,57
11474,2,19
11475,0,39
11475,1,4
11475,2,99
11476,0,8
11476,1,76
11476,2,32
11477,0,41
11477,1,81
11477,2,78
11478,0,76
11478,1,61
11478,2,25
11479,0,1
11479,1,90
11479,2,53
11480,0,29
11480,1,46
11480,2,102
11481,0,71
11481,1,29
11481,2,24
11482,0,100
11482,1,89
11482,2,3
11483,0,56
11483,1,50
11483,2,3
11484,0,84
11484,1,25
11484,2,71
11485,0,46
11485,1,99
11485,2,55
11486,0,29
11486,1,9
11486,2,13
11487,0,0
11487,1,85
11487,2,41
11488,0,69
11488,1,11
11488,2,13
11489,0,23
11489,1,13
11489,2,5
11490,0,16
11490,1,35
11490,2,60
11491,0,19
11491,1,23
11491,2,65
11492,0,82
11492,1,37
11492,2,34
11493,0,11
11493,1,24
11493,2,49
11494,0,80
11494,1,36
11494,2,35
11495,0,102
11495,1,29
11495,2,98
11496,0,19
11496,1,69
11496,2,49
11497,0,68
11497,1,47
11497,2,33
11498,0,73
11498,1,31
11498,2,33
11499,0,83
11499,1,14
11499,2,41
11500,0,64
11500,1,16
11500,2,12
11501,0,69
11501,1,59
11501,2,37
11502,0,70
11502,1,16
11502,2,63
11503,0,100
11503,1,91
11503,2,24
11504,0,52
11504,1,72
11504,2,0
11505,0,45
11505,1,31
11505,2,31
11506,0,91
11506,1,96
11506,2,45
11507,0,61
11507,1,70
11507,2,23
11508,0,22
11508,1,63
11508,2,8
11509,0,99
11509,1,2
11509,2,59
11510,0,69
11510,1,36
11510,2,78
11511,0,22
11511,1,8
11511,2,43
11512,0,93
11512,1,13
11512,2,33
11513,0,64
11513,1,35
11513,2,26
11514,0,75
11514,1,84
11514,2,99
11515,0,65
11515,1,98
11515,2,70
11516,0,99
11516,1,35
11516,2,40
11517,0,78
11517,1,84
11517,2,22
11518,0,79
11518,1,74
11518,2,52
11519,0,5
11519,1,83
11519,2,51
11520,0,90
11520,1,17
11520,2,85
11521,0,36
11521,1,14
11521,2,13
11522,0,79
11522,1,88
11522,2,79
11523,0,94
11523,1,56
11523,2,14
11524,0,31
11524,1,67
11524,2,49
11525,0,93
11525,1,54
11525,2,47
11526,0,6
11526,1,83
11526,2,5
11527,0,29
11527,1,30
11527,2,21
11528,0,44
11528,1,55
11528,2,73
11529,0,65
11529,1,93
11529,2,102
11530,0,20
11530,1,12
11530,2,44
11531,0,59
11531,1,8
11531,2,93
11532,0,26
11532,1,65
11532,2,100
11533,0,95
11533,1,56
11533,2,85
11534,0,45
11534,1,10
11534,2,32
11535,0,27
11535,1,23
11535,2,81
11536,0,81
11536,1,69
11536,2,65
11537,0,1
11537,1,94
11537,2,63
11538,0,70
11538,1,61
11538,2,34
11539,0,89
11539,1,85
11539,2,0
11540,0,26
11540,1,84
11540,2,73
11541,0,5
11541,1,5
11541,2,51
11542,0,36
11542,1,81
11542,2,2
11543,0,63
11543,1,87
11543,2,28
11544,0,79
11544,1,40
11544,2,36
11545,0,69
11545,1,36
11545,2,57
11546,0,80
11546,1,88
11546,2,30
11547,0,15
11547,1,79
11547,2,34
11548,0,56
11548,1,60
11548,2,80
11549,0,23
11549,1,86
11549,2,34
11550,0,84
11550,1,31
11550,2,73
11551,0,18
11551,1,14
11551,2,15
11552,0,78
11552,1,46
11552,2,45
11553,0,4
11553,1,75
11553,2,71
11554,0,75
11554,1,98
11554,2,34
11555,0,30
11555,1,57
11555,2,20
11556,0,76
11556,1,27
11556,2,89
11557,0,39
11557,1,13
11557,2,19
11558,0,23
11558,1,34
11558,2,81
11559,0,44
11559,1,97
11559,2,61
11560,0,21
11560,1,5
11560,2,95
11561,0,66
11561,1,91
11561,2,35
11562,0,0
11562,1,13
11562,2,82
11563,0,28
11563,1,53
11563,2,74
11564,0,45
11564,1,36
11564,2,49
11565,0,46
11565,1,47
11565,2,88
11566,0,28
11566,1,47
11566,2,18
11567,0,14
11567,1,34
11567,2,3
11568,0,68
11568,1,83
11568,2,69
11569,0,37
11569,1,20
11569,2,72
11570,0,38
11570,1,26
11570,2,34
11571,0,37
11571,1,44
11571,2,3
11572,0,100
11572,1,29
11572,2,88
11573,0,49
11573,1,41
11573,2,59
11574,0,84
11574,1,53
11574,2,11
11575,0,60
11575,1,36
11575,2,22
11576,0,37
11576,1,31
11576,2,26
11577,0,8
11577,1,0
11577,2,34
11578,0,79
11578,1,72
11578,2,59
11579,0,71
11579,1,34
11579,2,8
11580,0,40
11580,1,34
11580,2,33
11581,0,8
11581,1,85
11581,2,11
11582,0,36
11582,1,76
11582,2,21
11583,0,51
11583,1,23
11583,2,13
11584,0,6
11584,1,77
11584,2,69
11585,0,86
11585,1,32
11585,2,34
11586,0,14
11586,1,87
11586,2,96
11587,0,42
11587,1,19
11587,2,84
11588,0,25
11588,1,2
11588,2,57
11589,0,72
11589,1,80
11589,2,58
11590,0,11
11590,1,92
11590,2,80
11591,0,35
11591,1,90
11591,2,75
11592,0,49
11592,1,7
11592,2,52
11593,0,23
11593,1,52
11593,2,44
11594,0,76
11594,1,13
11594,2,25
11595,0,94
11595,1,26
11595,2,63
11596,0,85
11596,1,29
11596,2,50
11597,0,72
11597,1,8
11597,2,85
11598,0,19
11598,1,31
11598,2,48
11599,0,53
11599,1,88
11599,2,48
11600,0,29
11600,1,19
11600,2,26
11601,0,18
11601,1,92
11601,2,82
11602,0,51
11602,1,84
11602,2,101
11603,0,41
11603,1,52
11603,2,59
11604,0,70
11604,1,59
11604,2,37
11605,0,0
11605,1,22
11605,2,21
11606,0,101
11606,1,20
11606,2,16
11607,0,83
11607,1,80
11607,2,43
11608,0,74
11608,1,101
11608,2,68
11609,0,65
11609,1,90
11609,2,34
11610,0,70
11610,1,78
11610,2,93
11611,0,38
11611,1,51
11611,2,17
11612,0,85
11612,1,73
11612,2,21
11613,0,81
11613,1,71
11613,2,36
11614,0,84
11614,1,75
11614,2,39
11615,0,70
11615,1,37
11615,2,69
11616,0,100
11616,1,42
11616,2,8
11617,0,93
11617,1,29
11617,2,41
11618,0,21
11618,1,10
11618,2,53
11619,0,99
11619,1,51
11619,2,44
11620,0,28
11620,1,10
11620,2,73
11621,0,71
11621,1,53
11621,2,39
11622,0,54
11622,1,54
11622,2,53
11623,0,58
11623,1,74
11623,2,65
11624,0,29
11624,1,22
11624,2,48
11625,0,39
11625,1,102
11625,2,44
11626,0,84
11626,1,49
11626,2,0
11627,0,100
11627,1,80
11627,2,19
11628,0,41
11628,1,73
11628,2,1
11629,0,27
11629,1,27
11629,2,62
11630,0,74
11630,1,35
11630,2,53
11631,0,84
11631,1,50
11631,2,43
11632,0,65
11632,1,54
11632,2,54
11633,0,1
11633,1,12
11633,2,82
11634,0,90
11634,1,53
11634,2,33
11635,0,37
11635,1,29
11635,2,50
11636,0,61
11636,1,44
11636,2,41
11637,0,32
11637,1,49
11637,2,10
11638,0,79
11638,1,45
11638,2,88
11639,0,102
11639,1,25
11639,2,40
11640,0,31
11640,1,24
11640,2,93
11641,0,65
11641,1,98
11641,2,98
11642,0,25
11642,1,62
11642,2,42
11643,0,42
11643,1,58
11643,2,51
11644,0,47
11644,1,24
11644,2,96
11645,0,63
11645,1,29
11645,2,6
11646,0,77
11646,1,17
11646,2,23
11647,0,65
11647,1,97
11647,2,71
11648,0,55
11648,1,98
11648,2,39
11649,0,25
11649,1,16
11649,2,13
11650,0,69
11650,1,87
11650,2,76
11651,0,49
11651,1,32
11651,2,73
11652,0,23
11652,1,89
11652,2,79
11653,0,74
11653,1,42
11653,2,43
11654,0,99
11654,1,1
11654,2,53
11655,0,78
11655,1,54
11655,2,23
11656,0,16
11656,1,66
11656,2,10
11657,0,56
11657,1,23
11657,2,74
11658,0,20
11658,1,24
11658,2,93
11659,0,85
11659,1,16
11659,2,68
11660,0,87
11660,1,22
11660,2,17
11661,0,5
11661,1,47
11661,2,76
11662,0,9
11662,1,8
11662,2,28
11663,0,44
11663,1,31
11663,2,93
11664,0,15
11664,1,84
11664,2,86
11665,0,72
11665,1,65
11665,2,11
11666,0,53
11666,1,96
11666,2,4
11667,0,69
11667,1,28
11667,2,85
11668,0,93
11668,1,57
11668,2,78
11669,0,96
11669,1,79
11669,2,56
11670,0,69
11670,1,38
11670,2,34
11671,0,8
11671,1,72
11671,2,19
11672,0,25
11672,1,89
11672,2,96
11673,0,94
11673,1,5
11673,2,65
11674,0,47
11674,1,65
11674,2,10
11675,0,22
11675,1,3
11675,2,47
11676,0,0
11676,1,101
11676,2,55
11677,0,51
11677,1,10
11677,2,98
11678,0,102
11678,1,65
11678,2,1
11679,0,101
11679,1,10
11679,2,9
11680,0,26
11680,1,60
11680,2,5
11681,0,22
11681,1,102
11681,2,4
11682,0,101
11682,1,81
11682,2,38
11683,0,22
11683,1,9
11683,2,19
11684,0,68
11684,1,75
11684,2,10
11685,0,91
11685,1,64
11685,2,50
11686,0,58
11686,1,19
11686,2,102
11687,0,0
11687,1,57
11687,2,11
11688,0,70
11688,1,28
11688,2,19
11689,0,37
11689,1,18
11689,2,16
11690,0,52
11690,1,14
11690,2,56
11691,0,2
11691,1,101
11691,2,91
11692,0,24
11692,1,35
11692,2,94
11693,0,36
11693,1,100
11693,2,50
11694,0,7
11694,1,77
11694,2,37
11695,0,68
11695,1,62
11695,2,41
11696,0,56
11696,1,89
11696,2,96
11697,0,85
11697,1,92
11697,2,4
11698,0,13
11698,1,14
11698,2,14
11699,0,75
11699,1,53
11699,2,42
11700,0,62
11700,1,62
11700,2,85
11701,0,46
11701,1,56
11701,2,16
11702,0,2
11702,1,54
11702,2,59
11703,0,29
11703,1,21
11703,2,16
11704,0,14
11704,1,12
11704,2,49
11705,0,102
11705,1,6
11705,2,23
11706,0,67
11706,1,97
11706,2,20
11707,0,13
11707,1,9
11707,2,56
11708,0,90
11708,1,5
11708,2,47
11709,0,71
11709,1,96
11709,2,3
11710,0,18
11710,1,39
11710,2,16
11711,0,20
11711,1,89
11711,2,8
11712,0,78
11712,1,68
11712,2,8
11713,0,48
11713,1,74
11713,2,56
11714,0,67
11714,1,65
11714,2,45
11715,0,55
11715,1,81
11715,2,56
11716,0,97
11716,1,92
11716,2,6
11717,0,20
11717,1,16
11717,2,11
11718,0,48
11718,1,18
11718,2,93
11719,0,70
11719,1,42
11719,2,102
11720,0,96
11720,1,54
11720,2,102
11721,0,70
11721,1,39
11721,2,44
11722,0,54
11722,1,0
11722,2,21
11723,0,6
11723,1,19
11723,2,49
11724,0,31
11724,1,55
11724,2,88
11725,0,46
11725,1,83
11725,2,100
11726,0,43
11726,1,17
11726,2,23
11727,0,26
11727,1,17
11727,2,72
11728,0,53
11728,1,50
11728,2,102
11729,0,73
11729,1,16
11729,2,48
11730,0,33
11730,1,25
11730,2,36
11731,0,66
11731,1,79
11731,2,77
11732,0,61
11732,1,13
11732,2,8
11733,0,31
11733,1,1
11733,2,67
11734,0,4
11734,1,102
11734,2,93
11735,0,42
11735,1,14
11735,2,93
11736,0,98
11736,1,55
11736,2,50
11737,0,66
11737,1,0
11737,2,68
11738,0,42
11738,1,85
11738,2,23
11739,0,35
11739,1,102
11739,2,93
11740,0,10
11740,1,89
11740,2,50
11741,0,33
11741,1,79
11741,2,19
11742,0,9
11742,1,96
11742,2,13
11743,0,37
11743,1,25
11743,2,23
11744,0,30
11744,1,39
11744,2,11
11745,0,89
11745,1,91
11745,2,102
11746,0,14
11746,1,27
11746,2,78
11747,0,14
11747,1,41
11747,2,55
11748,0,2
11748,1,7
11748,2,84
11749,0,1
11749,1,13
11749,2,0
11750,0,4
11750,1,61
11750,2,83
11751,0,62
11751,1,39
11751,2,66
11752,0,65
11752,1,27
11752,2,34
11753,0,92
11753,1,94
11753,2,10
11754,0,37
11754,1,56
11754,2,88
11755,0,4
11755,1,34
11755,2,92
11756,0,75
11756,1,62
11756,2,63
11757,0,91
11757,1,69
11757,2,29
11758,0,87
11758,1,56
11758,2,37
11759,0,51
11759,1,21
11759,2,5
11760,0,39
11760,1,64
11760,2,101
11761,0,11
11761,1,60
11761,2,49
11762,0,41
11762,1,77
11762,2,44
11763,0,48
11763,1,90
11763,2,63
11764,0,37
11764,1,2
11764,2,75
11765,0,28
11765,1,22
11765,2,22
11766,0,7
11766,1,60
11766,2,90
11767,0,27
11767,1,4
11767,2,78
11768,0,33
11768,1,81
11768,2,84
11769,0,101
11769,1,83
11769,2,75
11770,0,101
11770,1,93
11770,2,93
11771,0,99
11771,1,70
11771,2,81
11772,0,5
11772,1,32
11772,2,53
11773,0,30
11773,1,101
11773,2,13
11774,0,99
11774,1,36
11774,2,77
11775,0,47
11775,1,4
11775,2,15
11776,0,14
11776,1,2
11776,2,102
11777,0,101
11777,1,44
11777,2,7
11778,0,40
11778,1,13
11778,2,11
11779,0,81
11779,1,63
11779,2,99
11780,0,74
11780,1,55
11780,2,4
11781,0,81
11781,1,22
11781,2,42
11782,0,76
11782,1,16
11782,2,4
11783,0,72
11783,1,28
11783,2,5
11784,0,85
11784,1,97
11784,2,43
11785,0,35
11785,1,24
11785,2,24
11786,0,26
11786,1,41
11786,2,4
11787,0,91
11787,1,92
11787,2,13
11788,0,11
11788,1,99
11788,2,4
11789,0,58
11789,1,37
11789,2,82
11790,0,42
11790,1,51
11790,2,18
11791,0,30
11791,1,41
11791,2,78
11792,0,59
11792,1,37
11792,2,64
11793,0,33
11793,1,99
11793,2,16
11794,0,37
11794,1,98
11794,2,5
11795,0,75
11795,1,94
11795,2,42
11796,0,99
11796,1,43
11796,2,90
11797,0,30
11797,1,15
11797,2,53
11798,0,38
11798,1,69
11798,2,7
11799,0,19
11799,1,40
11799,2,90
11800,0,56
11800,1,64
11800,2,40
11801,0,48
11801,1,77
11801,2,18
11802,0,5
11802,1,30
11802,2,94
11803,0,50
11803,1,94
11803,2,31
11804,0,27
11804,1,81
11804,2,25
11805,0,8
11805,1,60
11805,2,50
11806,0,81
11806,1,81
11806,2,96
11807,0,72
11807,1,71
11807,2,16
11808,0,37
11808,1,29
11808,2,43
11809,0,1
11809,1,39
11809,2,55
11810,0,102
11810,1,86
11810,2,12
11811,0,9
11811,1,65
11811,2,51
11812,0,13
11812,1,36
11812,2,1
11813,0,56
11813,1,5
11813,2,19
11814,0,57
11814,1,87
11814,2,50
11815,0,42
11815,1,46
11815,2,5
11816,0,15
11816,1,81
11816,2,14
11817,0,59
11817,1,33
11817,2,57
11818,0,74
11818,1,12
11818,2,20
11819,0,45
11819,1,64
11819,2,92
11820,0,72
11820,1,80
11820,2,17
11821,0,7
11821,1,36
11821,2,18
11822,0,102
11822,1,61
11822,2,33
11823,0,99
11823,1,46
11823,2,47
11824,0,31
11824,1,18
11824,2,31
11825,0,29
11825,1,53
11825,2,90
11826,0,90
11826,1,3
11826,2,26
11827,0,63
11827,1,92
11827,2,92
11828,0,1
11828,1,14
11828,2,83
11829,0,1
11829,1,63
11829,2,3
11830,0,67
11830,1,82
11830,2,80
11831,0,68
11831,1,59
11831,2,52
11832,0,46
11832,1,4
11832,2,47
11833,0,87
11833,1,79
11833,2,88
11834,0,72
11834,1,71
11834,2,56
11835,0,100
