Step,Agent_ID,Yard
5459,0,16
5459,1,42
5459,2,11
5460,0,77
5460,1,32
5460,2,22
5461,0,72
5461,1,73
5461,2,72
5462,0,77
5462,1,37
5462,2,45
5463,0,64
5463,1,47
5463,2,24
5464,0,94
5464,1,61
5464,2,19
5465,0,23
5465,1,93
5465,2,73
5466,0,34
5466,1,8
5466,2,12
5467,0,10
5467,1,95
5467,2,84
5468,0,22
5468,1,88
5468,2,22
5469,0,85
5469,1,96
5469,2,91
5470,0,0
5470,1,60
5470,2,9
5471,0,91
5471,1,76
5471,2,62
5472,0,10
5472,1,85
5472,2,62
5473,0,100
5473,1,64
5473,2,40
5474,0,75
5474,1,68
5474,2,90
5475,0,95
5475,1,38
5475,2,90
5476,0,101
5476,1,53
5476,2,51
5477,0,31
5477,1,84
5477,2,27
5478,0,38
5478,1,59
5478,2,16
5479,0,17
5479,1,62
5479,2,67
5480,0,16
5480,1,41
5480,2,46
5481,0,27
5481,1,45
5481,2,58
5482,0,15
5482,1,21
5482,2,8
5483,0,96
5483,1,58
5483,2,30
5484,0,93
5484,1,97
5484,2,92
5485,0,44
5485,1,73
5485,2,90
5486,0,33
5486,1,24
5486,2,75
5487,0,60
5487,1,67
5487,2,30
5488,0,63
5488,1,45
5488,2,96
5489,0,73
5489,1,19
5489,2,11
5490,0,81
5490,1,63
5490,2,25
5491,0,62
5491,1,51
5491,2,74
5492,0,86
5492,1,53
5492,2,72
5493,0,16
5493,1,64
5493,2,85
5494,0,45
5494,1,24
5494,2,18
5495,0,46
5495,1,53
5495,2,45
5496,0,86
5496,1,75
5496,2,24
5497,0,60
5497,1,49
5497,2,25
5498,0,4
5498,1,81
5498,2,0
5499,0,25
5499,1,19
5499,2,5
5500,0,38
5500,1,4
5500,2,36
5501,0,7
5501,1,2
5501,2,50
5502,0,31
5502,1,11
5502,2,27
5503,0,44
5503,1,16
5503,2,88
5504,0,39
5504,1,25
5504,2,82
5505,0,14
5505,1,75
5505,2,56
5506,0,21
5506,1,52
5506,2,1
5507,0,51
5507,1,46
5507,2,53
5508,0,68
5508,1,12
5508,2,39
5509,0,27
5509,1,3
5509,2,56
5510,0,57
5510,1,7
5510,2,38
5511,0,36
5511,1,29
5511,2,9
5512,0,8
5512,1,58
5512,2,62
5513,0,27
5513,1,17
5513,2,36
5514,0,5
5514,1,65
5514,2,1
5515,0,4
5515,1,100
5515,2,90
5516,0,87
5516,1,1
5516,2,42
5517,0,87
5517,1,101
5517,2,32
5518,0,62
5518,1,73
5518,2,14
5519,0,33
5519,1,79
5519,2,80
5520,0,88
5520,1,79
5520,2,3
5521,0,23
5521,1,8
5521,2,64
5522,0,39
5522,1,57
5522,2,6
5523,0,83
5523,1,94
5523,2,46
5524,0,12
5524,1,26
5524,2,44
5525,0,95
5525,1,90
5525,2,95
5526,0,90
5526,1,9
5526,2,38
5527,0,62
5527,1,70
5527,2,83
5528,0,82
5528,1,50
5528,2,4
5529,0,92
5529,1,13
5529,2,55
5530,0,13
5530,1,33
5530,2,85
5531,0,95
5531,1,55
5531,2,90
5532,0,101
5532,1,7
5532,2,78
5533,0,68
5533,1,87
5533,2,63
5534,0,92
5534,1,69
5534,2,58
5535,0,49
5535,1,24
5535,2,71
5536,0,87
5536,1,62
5536,2,101
5537,0,26
5537,1,39
5537,2,63
5538,0,94
5538,1,23
5538,2,95
5539,0,76
5539,1,83
5539,2,65
5540,0,73
5540,1,54
5540,2,10
5541,0,82
5541,1,77
5541,2,45
5542,0,55
5542,1,47
5542,2,101
5543,0,25
5543,1,98
5543,2,78
5544,0,98
5544,1,56
5544,2,13
5545,0,101
5545,1,0
5545,2,55
5546,0,61
5546,1,52
5546,2,74
5547,0,19
5547,1,8
5547,2,25
5548,0,31
5548,1,74
5548,2,84
5549,0,57
5549,1,34
5549,2,43
5550,0,52
5550,1,34
5550,2,66
5551,0,61
5551,1,94
5551,2,88
5552,0,17
5552,1,4
5552,2,80
5553,0,49
5553,1,42
5553,2,50
5554,0,63
5554,1,89
5554,2,37
5555,0,18
5555,1,42
5555,2,88
5556,0,98
5556,1,45
5556,2,84
5557,0,28
5557,1,87
5557,2,16
5558,0,10
5558,1,86
5558,2,2
5559,0,87
5559,1,63
5559,2,46
5560,0,93
5560,1,42
5560,2,38
5561,0,2
5561,1,85
5561,2,95
5562,0,36
5562,1,67
5562,2,66
5563,0,95
5563,1,6
5563,2,70
5564,0,17
5564,1,15
5564,2,63
5565,0,32
5565,1,42
5565,2,15
5566,0,43
5566,1,75
5566,2,87
5567,0,81
5567,1,70
5567,2,78
5568,0,83
5568,1,76
5568,2,69
5569,0,71
5569,1,23
5569,2,71
5570,0,42
5570,1,80
5570,2,1
5571,0,28
5571,1,39
5571,2,22
5572,0,44
5572,1,5
5572,2,13
5573,0,90
5573,1,1
5573,2,14
5574,0,78
5574,1,22
5574,2,43
5575,0,101
5575,1,34
5575,2,18
5576,0,61
5576,1,29
5576,2,36
5577,0,54
5577,1,19
5577,2,74
5578,0,87
5578,1,13
5578,2,68
5579,0,23
5579,1,60
5579,2,64
5580,0,37
5580,1,30
5580,2,87
5581,0,0
5581,1,64
5581,2,65
5582,0,28
5582,1,21
5582,2,72
5583,0,28
5583,1,17
5583,2,90
5584,0,15
5584,1,88
5584,2,75
5585,0,6
5585,1,48
5585,2,22
5586,0,28
5586,1,64
5586,2,62
5587,0,16
5587,1,86
5587,2,1
5588,0,27
5588,1,54
5588,2,88
5589,0,94
5589,1,93
5589,2,32
5590,0,56
5590,1,70
5590,2,77
5591,0,56
5591,1,9
5591,2,18
5592,0,93
5592,1,39
5592,2,9
5593,0,52
5593,1,17
5593,2,58
5594,0,45
5594,1,55
5594,2,28
5595,0,59
5595,1,99
5595,2,46
5596,0,58
5596,1,78
5596,2,73
5597,0,36
5597,1,70
5597,2,24
5598,0,29
5598,1,45
5598,2,48
5599,0,18
5599,1,23
5599,2,46
5600,0,13
5600,1,39
5600,2,37
5601,0,4
5601,1,20
5601,2,37
5602,0,68
5602,1,8
5602,2,36
5603,0,42
5603,1,50
5603,2,97
5604,0,48
5604,1,22
5604,2,90
5605,0,22
5605,1,60
5605,2,29
5606,0,33
5606,1,8
5606,2,88
5607,0,56
5607,1,2
5607,2,35
5608,0,71
5608,1,4
5608,2,34
5609,0,12
5609,1,100
5609,2,64
5610,0,18
5610,1,96
5610,2,49
5611,0,81
5611,1,89
5611,2,27
5612,0,64
5612,1,28
5612,2,42
5613,0,72
5613,1,29
5613,2,60
5614,0,40
5614,1,79
5614,2,35
5615,0,33
5615,1,49
5615,2,81
5616,0,63
5616,1,68
5616,2,69
5617,0,7
5617,1,33
5617,2,44
5618,0,25
5618,1,6
5618,2,86
5619,0,27
5619,1,79
5619,2,28
5620,0,30
5620,1,88
5620,2,53
5621,0,87
5621,1,88
5621,2,25
5622,0,61
5622,1,98
5622,2,13
5623,0,60
5623,1,49
5623,2,40
5624,0,3
5624,1,74
5624,2,62
5625,0,8
5625,1,1
5625,2,95
5626,0,68
5626,1,94
5626,2,69
5627,0,77
5627,1,30
5627,2,76
5628,0,8
5628,1,15
5628,2,42
5629,0,101
5629,1,50
5629,2,80
5630,0,39
5630,1,70
5630,2,13
5631,0,68
5631,1,58
5631,2,7
5632,0,26
5632,1,56
5632,2,26
5633,0,66
5633,1,50
5633,2,9
5634,0,75
5634,1,90
5634,2,53
5635,0,50
5635,1,56
5635,2,1
5636,0,16
5636,1,22
5636,2,0
5637,0,57
5637,1,51
5637,2,91
5638,0,5
5638,1,87
5638,2,61
5639,0,10
5639,1,90
5639,2,68
5640,0,7
5640,1,39
5640,2,14
5641,0,6
5641,1,27
5641,2,31
5642,0,72
5642,1,94
5642,2,21
5643,0,45
5643,1,84
5643,2,56
5644,0,71
5644,1,41
5644,2,56
5645,0,50
5645,1,70
5645,2,36
5646,0,20
5646,1,38
5646,2,23
5647,0,61
5647,1,74
5647,2,18
5648,0,96
5648,1,63
5648,2,78
5649,0,77
5649,1,68
5649,2,31
5650,0,16
5650,1,8
5650,2,70
5651,0,54
5651,1,97
5651,2,88
5652,0,1
5652,1,12
5652,2,31
5653,0,25
5653,1,60
5653,2,30
5654,0,1
5654,1,4
5654,2,73
5655,0,9
5655,1,13
5655,2,41
5656,0,31
5656,1,79
5656,2,51
5657,0,2
5657,1,67
5657,2,64
5658,0,49
5658,1,97
5658,2,72
5659,0,53
5659,1,16
5659,2,97
5660,0,15
5660,1,86
5660,2,68
5661,0,11
5661,1,78
5661,2,63
5662,0,98
5662,1,20
5662,2,53
5663,0,7
5663,1,3
5663,2,36
5664,0,95
5664,1,2
5664,2,47
5665,0,8
5665,1,13
5665,2,63
5666,0,78
5666,1,94
5666,2,58
5667,0,16
5667,1,16
5667,2,98
5668,0,85
5668,1,57
5668,2,26
5669,0,42
5669,1,4
5669,2,101
5670,0,1
5670,1,48
5670,2,5
5671,0,8
5671,1,67
5671,2,38
5672,0,62
5672,1,94
5672,2,43
5673,0,87
5673,1,90
5673,2,55
5674,0,70
5674,1,4
5674,2,53
5675,0,45
5675,1,1
5675,2,12
5676,0,81
5676,1,65
5676,2,52
5677,0,98
5677,1,43
5677,2,99
5678,0,53
5678,1,86
5678,2,75
5679,0,67
5679,1,46
5679,2,71
5680,0,94
5680,1,21
5680,2,4
5681,0,70
5681,1,46
5681,2,100
5682,0,4
5682,1,88
5682,2,60
5683,0,72
5683,1,70
5683,2,70
5684,0,81
5684,1,56
5684,2,57
5685,0,49
5685,1,2
5685,2,71
5686,0,83
5686,1,25
5686,2,90
5687,0,71
5687,1,78
5687,2,39
5688,0,94
5688,1,74
5688,2,20
5689,0,4
5689,1,87
5689,2,82
5690,0,69
5690,1,63
5690,2,90
5691,0,55
5691,1,74
5691,2,64
5692,0,47
5692,1,19
5692,2,68
5693,0,25
5693,1,29
5693,2,23
5694,0,0
5694,1,23
5694,2,50
5695,0,56
5695,1,14
5695,2,56
5696,0,40
5696,1,9
5696,2,80
5697,0,25
5697,1,25
5697,2,51
5698,0,78
5698,1,4
5698,2,84
5699,0,95
5699,1,89
5699,2,24
5700,0,67
5700,1,25
5700,2,76
5701,0,15
5701,1,95
5701,2,56
5702,0,47
5702,1,79
5702,2,62
5703,0,54
5703,1,25
5703,2,57
5704,0,95
5704,1,25
5704,2,13
5705,0,63
5705,1,60
5705,2,19
5706,0,22
5706,1,18
5706,2,7
5707,0,69
5707,1,65
5707,2,24
5708,0,23
5708,1,9
5708,2,46
5709,0,60
5709,1,27
5709,2,2
5710,0,77
5710,1,101
5710,2,82
5711,0,101
5711,1,21
5711,2,47
5712,0,81
5712,1,12
5712,2,78
5713,0,46
5713,1,87
5713,2,39
5714,0,65
5714,1,16
5714,2,97
5715,0,54
5715,1,18
5715,2,80
5716,0,38
5716,1,62
5716,2,86
5717,0,22
5717,1,96
5717,2,85
5718,0,3
5718,1,73
5718,2,46
5719,0,83
5719,1,94
5719,2,97
5720,0,99
5720,1,43
5720,2,20
5721,0,4
5721,1,55
5721,2,80
5722,0,82
5722,1,63
5722,2,64
5723,0,83
5723,1,48
5723,2,93
5724,0,84
5724,1,83
5724,2,53
5725,0,82
5725,1,34
5725,2,96
5726,0,13
5726,1,63
5726,2,38
5727,0,44
5727,1,88
5727,2,46
5728,0,43
5728,1,95
5728,2,82
5729,0,16
5729,1,1
5729,2,7
5730,0,49
5730,1,35
5730,2,3
5731,0,62
5731,1,16
5731,2,51
5732,0,69
5732,1,19
5732,2,62
5733,0,11
5733,1,60
5733,2,39
5734,0,41
5734,1,77
5734,2,45
5735,0,27
5735,1,4
5735,2,80
5736,0,7
5736,1,53
5736,2,52
5737,0,58
5737,1,40
5737,2,35
5738,0,15
5738,1,3
5738,2,92
5739,0,41
5739,1,11
5739,2,87
5740,0,42
5740,1,73
5740,2,40
5741,0,7
5741,1,63
5741,2,75
5742,0,35
5742,1,15
5742,2,63
5743,0,28
5743,1,65
5743,2,36
5744,0,69
5744,1,50
5744,2,101
5745,0,43
5745,1,85
5745,2,73
5746,0,39
5746,1,38
5746,2,8
5747,0,22
5747,1,10
5747,2,94
5748,0,70
5748,1,94
5748,2,26
5749,0,23
5749,1,9
5749,2,49
5750,0,15
5750,1,84
5750,2,77
5751,0,76
5751,1,39
5751,2,55
5752,0,66
5752,1,33
5752,2,30
5753,0,86
5753,1,79
5753,2,17
5754,0,68
5754,1,67
5754,2,75
5755,0,24
5755,1,6
5755,2,78
5756,0,67
5756,1,58
5756,2,6
5757,0,11
5757,1,61
5757,2,19
5758,0,58
5758,1,92
5758,2,9
5759,0,48
5759,1,67
5759,2,23
5760,0,5
5760,1,26
5760,2,10
5761,0,35
5761,1,4
5761,2,51
5762,0,68
5762,1,95
5762,2,62
5763,0,80
5763,1,26
5763,2,64
5764,0,21
5764,1,39
5764,2,67
5765,0,55
5765,1,101
5765,2,39
5766,0,81
5766,1,41
5766,2,39
5767,0,35
5767,1,40
5767,2,6
5768,0,58
5768,1,8
5768,2,17
5769,0,33
5769,1,69
5769,2,77
5770,0,18
5770,1,39
5770,2,71
5771,0,19
5771,1,18
5771,2,75
5772,0,35
5772,1,97
5772,2,101
5773,0,17
5773,1,50
5773,2,39
5774,0,37
5774,1,28
5774,2,3
5775,0,7
5775,1,66
5775,2,5
5776,0,27
5776,1,53
5776,2,87
5777,0,42
5777,1,7
5777,2,10
5778,0,96
5778,1,33
5778,2,53
5779,0,13
5779,1,1
5779,2,68
5780,0,46
5780,1,74
5780,2,92
5781,0,66
5781,1,81
5781,2,69
5782,0,43
5782,1,61
5782,2,42
5783,0,94
5783,1,94
5783,2,32
5784,0,91
5784,1,54
5784,2,10
5785,0,64
5785,1,43
5785,2,2
5786,0,54
5786,1,43
5786,2,53
5787,0,36
5787,1,62
5787,2,86
5788,0,73
5788,1,89
5788,2,48
5789,0,65
5789,1,77
5789,2,82
5790,0,3
5790,1,13
5790,2,46
5791,0,38
5791,1,36
5791,2,2
5792,0,25
5792,1,71
5792,2,86
5793,0,45
5793,1,75
5793,2,38
5794,0,77
5794,1,78
5794,2,98
5795,0,54
5795,1,43
5795,2,35
5796,0,54
5796,1,59
5796,2,65
5797,0,89
5797,1,23
5797,2,94
5798,0,59
5798,1,34
5798,2,89
5799,0,92
5799,1,0
5799,2,82
5800,0,73
5800,1,5
5800,2,93
5801,0,21
5801,1,6
5801,2,5
5802,0,78
5802,1,44
5802,2,58
5803,0,34
5803,1,27
5803,2,99
5804,0,14
5804,1,93
5804,2,54
5805,0,86
5805,1,1
5805,2,53
5806,0,41
5806,1,70
5806,2,97
5807,0,94
5807,1,33
5807,2,30
5808,0,41
5808,1,98
5808,2,42
5809,0,20
5809,1,101
5809,2,51
5810,0,56
5810,1,100
5810,2,34
5811,0,99
5811,1,4
5811,2,76
5812,0,27
5812,1,8
5812,2,21
5813,0,49
5813,1,63
5813,2,94
5814,0,15
5814,1,91
5814,2,0
5815,0,59
5815,1,43
5815,2,50
5816,0,29
5816,1,62
5816,2,45
5817,0,35
5817,1,74
5817,2,38
5818,0,76
5818,1,40
5818,2,1
5819,0,13
5819,1,39
5819,2,15
5820,0,26
5820,1,69
5820,2,69
5821,0,53
5821,1,66
5821,2,76
5822,0,95
5822,1,60
5822,2,69
5823,0,29
5823,1,1
5823,2,40
5824,0,77
5824,1,83
5824,2,83
5825,0,5
5825,1,58
5825,2,62
5826,0,7
5826,1,85
5826,2,40
5827,0,1
5827,1,99
5827,2,15
5828,0,10
5828,1,55
5828,2,17
5829,0,24
5829,1,34
5829,2,32
5830,0,55
5830,1,15
5830,2,47
5831,0,77
5831,1,50
5831,2,21
5832,0,72
5832,1,37
5832,2,94
5833,0,29
5833,1,36
5833,2,24
5834,0,3
5834,1,6
5834,2,63
5835,0,99
5835,1,72
5835,2,10
5836,0,81
5836,1,18
5836,2,21
5837,0,100
5837,1,7
5837,2,62
5838,0,58
5838,1,98
5838,2,40
5839,0,52
5839,1,10
5839,2,59
5840,0,10
5840,1,44
5840,2,46
5841,0,98
5841,1,0
5841,2,38
5842,0,22
5842,1,46
5842,2,11
5843,0,63
5843,1,1
5843,2,46
5844,0,19
5844,1,39
5844,2,44
5845,0,56
5845,1,41
5845,2,58
5846,0,6
5846,1,12
5846,2,42
5847,0,85
5847,1,100
5847,2,70
5848,0,68
5848,1,74
5848,2,51
5849,0,44
5849,1,13
5849,2,90
5850,0,0
5850,1,54
5850,2,33
5851,0,70
5851,1,61
5851,2,13
5852,0,68
5852,1,70
5852,2,13
5853,0,51
5853,1,48
5853,2,89
5854,0,78
5854,1,72
5854,2,83
5855,0,43
5855,1,37
5855,2,53
5856,0,86
5856,1,97
5856,2,66
5857,0,14
5857,1,58
5857,2,81
5858,0,3
5858,1,52
5858,2,101
5859,0,19
5859,1,27
5859,2,47
5860,0,82
5860,1,7
5860,2,5
5861,0,31
5861,1,16
5861,2,1
5862,0,17
5862,1,21
5862,2,70
5863,0,99
5863,1,94
5863,2,70
5864,0,35
5864,1,80
5864,2,7
5865,0,96
5865,1,59
5865,2,83
5866,0,9
5866,1,68
5866,2,79
5867,0,88
5867,1,56
5867,2,27
5868,0,73
5868,1,40
5868,2,78
5869,0,17
5869,1,83
5869,2,65
5870,0,86
5870,1,36
5870,2,80
5871,0,73
5871,1,9
5871,2,89
5872,0,45
5872,1,8
5872,2,87
5873,0,60
5873,1,18
5873,2,53
5874,0,11
5874,1,2
5874,2,62
5875,0,16
5875,1,69
5875,2,40
5876,0,100
5876,1,91
5876,2,0
5877,0,13
5877,1,65
5877,2,74
5878,0,50
5878,1,13
5878,2,35
5879,0,64
5879,1,31
5879,2,0
5880,0,21
5880,1,4
5880,2,23
5881,0,31
5881,1,42
5881,2,62
5882,0,16
5882,1,70
5882,2,76
5883,0,90
5883,1,91
5883,2,94
5884,0,82
5884,1,21
5884,2,34
5885,0,31
5885,1,52
5885,2,3
5886,0,17
5886,1,6
5886,2,56
5887,0,9
5887,1,22
5887,2,60
5888,0,70
5888,1,88
5888,2,26
5889,0,20
5889,1,51
5889,2,83
5890,0,82
5890,1,1
5890,2,28
5891,0,54
5891,1,11
5891,2,46
5892,0,27
5892,1,39
5892,2,43
5893,0,18
5893,1,59
5893,2,52
5894,0,90
5894,1,41
5894,2,94
5895,0,59
5895,1,43
5895,2,17
5896,0,43
5896,1,65
5896,2,42
5897,0,18
5897,1,39
5897,2,24
5898,0,30
5898,1,9
5898,2,80
5899,0,69
5899,1,68
5899,2,60
5900,0,72
5900,1,76
5900,2,38
5901,0,48
5901,1,83
5901,2,78
5902,0,98
5902,1,26
5902,2,11
5903,0,79
5903,1,25
5903,2,25
5904,0,63
5904,1,92
5904,2,90
5905,0,46
5905,1,66
5905,2,86
5906,0,23
5906,1,98
5906,2,71
5907,0,58
5907,1,30
5907,2,98
5908,0,90
5908,1,88
5908,2,6
5909,0,44
5909,1,44
5909,2,60
5910,0,46
5910,1,19
5910,2,66
5911,0,18
5911,1,54
5911,2,32
5912,0,7
5912,1,63
5912,2,0
5913,0,67
5913,1,26
5913,2,19
5914,0,29
5914,1,14
5914,2,6
5915,0,97
5915,1,13
5915,2,18
5916,0,50
5916,1,43
5916,2,66
5917,0,94
5917,1,78
5917,2,34
5918,0,7
5918,1,66
5918,2,101
5919,0,79
5919,1,5
5919,2,15
5920,0,55
5920,1,19
5920,2,99
5921,0,78
5921,1,19
5921,2,100
5922,0,70
5922,1,32
5922,2,77
5923,0,27
5923,1,39
5923,2,56
5924,0,0
5924,1,7
5924,2,93
5925,0,95
5925,1,47
5925,2,68
5926,0,6
5926,1,58
5926,2,87
5927,0,8
5927,1,73
5927,2,99
5928,0,61
5928,1,39
5928,2,49
5929,0,54
5929,1,54
5929,2,45
5930,0,34
5930,1,73
5930,2,75
5931,0,87
5931,1,48
5931,2,11
5932,0,100
5932,1,22
5932,2,32
5933,0,85
5933,1,97
5933,2,79
5934,0,76
5934,1,80
5934,2,78
5935,0,50
5935,1,90
5935,2,26
5936,0,58
5936,1,44
5936,2,64
5937,0,35
5937,1,31
5937,2,35
5938,0,70
5938,1,19
5938,2,63
5939,0,54
5939,1,63
5939,2,100
5940,0,92
5940,1,14
5940,2,50
5941,0,33
5941,1,84
5941,2,97
5942,0,30
5942,1,65
5942,2,11
5943,0,73
5943,1,77
5943,2,100
5944,0,66
5944,1,47
5944,2,43
5945,0,1
5945,1,4
5945,2,70
5946,0,21
5946,1,80
5946,2,16
5947,0,76
5947,1,80
5947,2,83
5948,0,71
5948,1,57
5948,2,72
5949,0,65
5949,1,70
5949,2,7
5950,0,90
5950,1,85
5950,2,85
5951,0,70
5951,1,85
5951,2,4
5952,0,81
5952,1,5
5952,2,6
5953,0,88
5953,1,55
5953,2,71
5954,0,45
5954,1,1
5954,2,62
5955,0,65
5955,1,18
5955,2,50
5956,0,68
5956,1,42
5956,2,29
5957,0,4
5957,1,86
5957,2,97
5958,0,83
5958,1,49
5958,2,16
5959,0,5
5959,1,65
5959,2,92
5960,0,1
5960,1,4
5960,2,6
5961,0,85
5961,1,47
5961,2,13
5962,0,10
5962,1,49
5962,2,42
5963,0,77
5963,1,13
5963,2,35
5964,0,87
5964,1,16
5964,2,27
5965,0,78
5965,1,39
5965,2,69
5966,0,10
5966,1,29
5966,2,84
5967,0,48
5967,1,64
5967,2,56
5968,0,65
5968,1,55
5968,2,58
5969,0,98
5969,1,28
5969,2,40
5970,0,83
5970,1,7
5970,2,78
5971,0,17
5971,1,2
5971,2,64
5972,0,72
5972,1,46
5972,2,49
5973,0,43
5973,1,58
5973,2,19
5974,0,51
5974,1,47
5974,2,84
5975,0,93
5975,1,53
5975,2,1
5976,0,95
5976,1,97
5976,2,78
5977,0,21
5977,1,1
5977,2,80
5978,0,97
5978,1,20
5978,2,16
5979,0,76
5979,1,28
5979,2,35
5980,0,2
5980,1,17
5980,2,10
5981,0,79
5981,1,72
5981,2,26
5982,0,98
5982,1,40
5982,2,78
5983,0,57
5983,1,60
5983,2,73
5984,0,17
5984,1,51
5984,2,67
5985,0,21
5985,1,26
5985,2,58
5986,0,65
5986,1,76
5986,2,72
5987,0,83
5987,1,9
5987,2,34
5988,0,30
5988,1,66
5988,2,42
5989,0,16
5989,1,41
5989,2,92
5990,0,52
5990,1,34
5990,2,51
5991,0,45
5991,1,97
5991,2,68
5992,0,36
5992,1,11
5992,2,48
5993,0,73
5993,1,59
5993,2,22
5994,0,4
5994,1,85
5994,2,30
5995,0,42
5995,1,73
5995,2,31
5996,0,43
5996,1,67
5996,2,75
5997,0,92
5997,1,64
5997,2,55
5998,0,80
5998,1,30
5998,2,66
5999,0,41
5999,1,48
5999,2,45
6000,0,93
6000,1,59
6000,2,11
6001,0,39
6001,1,91
6001,2,42
6002,0,29
6002,1,55
6002,2,37
6003,0,27
6003,1,66
6003,2,63
6004,0,77
6004,1,39
6004,2,94
6005,0,83
6005,1,13
6005,2,27
6006,0,58
6006,1,96
6006,2,22
6007,0,34
6007,1,21
6007,2,54
6008,0,7
6008,1,43
6008,2,76
6009,0,3
6009,1,12
6009,2,79
6010,0,85
6010,1,51
6010,2,2
6011,0,43
6011,1,89
6011,2,64
6012,0,55
6012,1,48
6012,2,71
6013,0,99
6013,1,25
6013,2,57
6014,0,22
6014,1,67
6014,2,91
6015,0,39
6015,1,91
6015,2,8
6016,0,98
6016,1,83
6016,2,92
6017,0,13
6017,1,80
6017,2,53
6018,0,30
6018,1,77
6018,2,11
6019,0,7
6019,1,84
6019,2,92
6020,0,20
6020,1,6
6020,2,70
6021,0,19
6021,1,35
6021,2,50
6022,0,13
6022,1,46
6022,2,7
6023,0,45
6023,1,81
6023,2,59
6024,0,32
6024,1,24
6024,2,19
6025,0,40
6025,1,44
6025,2,93
6026,0,2
6026,1,69
6026,2,22
6027,0,73
6027,1,83
6027,2,35
6028,0,9
6028,1,2
6028,2,50
6029,0,1
6029,1,69
6029,2,53
6030,0,5
6030,1,46
6030,2,49
6031,0,35
6031,1,33
6031,2,89
6032,0,87
6032,1,65
6032,2,68
6033,0,67
6033,1,39
6033,2,47
6034,0,14
6034,1,95
6034,2,67
6035,0,75
6035,1,90
6035,2,26
6036,0,86
6036,1,22
6036,2,85
6037,0,50
6037,1,78
6037,2,77
6038,0,93
6038,1,32
6038,2,22
6039,0,6
6039,1,33
6039,2,14
6040,0,8
6040,1,52
6040,2,49
6041,0,82
6041,1,54
6041,2,40
6042,0,41
6042,1,87
6042,2,31
6043,0,55
6043,1,74
6043,2,52
6044,0,41
6044,1,43
6044,2,42
6045,0,51
6045,1,46
6045,2,66
6046,0,74
6046,1,11
6046,2,20
6047,0,97
6047,1,24
6047,2,57
6048,0,16
6048,1,41
6048,2,43
6049,0,44
6049,1,28
6049,2,97
6050,0,49
6050,1,83
6050,2,33
6051,0,54
6051,1,70
6051,2,73
6052,0,1
6052,1,46
6052,2,50
6053,0,99
6053,1,8
6053,2,100
6054,0,36
6054,1,10
6054,2,74
6055,0,66
6055,1,7
6055,2,54
6056,0,37
6056,1,94
6056,2,48
6057,0,87
6057,1,81
6057,2,19
6058,0,84
6058,1,101
6058,2,67
6059,0,71
6059,1,88
6059,2,36
6060,0,79
6060,1,88
6060,2,24
6061,0,6
6061,1,77
6061,2,38
6062,0,13
6062,1,96
6062,2,66
6063,0,46
6063,1,12
6063,2,18
6064,0,31
6064,1,7
6064,2,88
6065,0,21
6065,1,16
6065,2,36
6066,0,35
6066,1,62
6066,2,83
6067,0,0
6067,1,87
6067,2,26
6068,0,41
6068,1,3
6068,2,91
6069,0,49
6069,1,54
6069,2,2
6070,0,33
6070,1,28
6070,2,88
6071,0,47
6071,1,6
6071,2,67
6072,0,6
6072,1,57
6072,2,36
6073,0,10
6073,1,72
6073,2,35
6074,0,8
6074,1,32
6074,2,70
6075,0,79
6075,1,45
6075,2,6
6076,0,9
6076,1,66
6076,2,38
6077,0,23
6077,1,3
6077,2,57
6078,0,31
6078,1,98
6078,2,86
6079,0,54
6079,1,8
6079,2,51
6080,0,53
6080,1,74
6080,2,23
6081,0,43
6081,1,41
6081,2,73
6082,0,90
6082,1,22
6082,2,84
6083,0,100
6083,1,10
6083,2,45
6084,0,18
6084,1,51
6084,2,52
6085,0,12
6085,1,46
6085,2,88
6086,0,94
6086,1,85
6086,2,60
6087,0,50
6087,1,25
6087,2,27
6088,0,54
6088,1,19
6088,2,66
6089,0,40
6089,1,21
6089,2,7
6090,0,18
6090,1,101
6090,2,81
6091,0,2
6091,1,82
6091,2,61
6092,0,63
6092,1,62
6092,2,45
6093,0,86
6093,1,89
6093,2,39
6094,0,95
6094,1,48
6094,2,41
6095,0,98
6095,1,23
6095,2,30
6096,0,52
6096,1,73
6096,2,93
6097,0,38
6097,1,59
6097,2,25
6098,0,35
6098,1,100
6098,2,27
6099,0,49
6099,1,25
6099,2,32
6100,0,56
6100,1,61
6100,2,68
6101,0,28
6101,1,38
6101,2,64
6102,0,59
6102,1,94
6102,2,93
6103,0,86
6103,1,31
6103,2,86
6104,0,27
6104,1,65
6104,2,4
6105,0,23
6105,1,1
6105,2,100
6106,0,22
6106,1,80
6106,2,75
6107,0,34
6107,1,38
6107,2,73
6108,0,21
6108,1,75
6108,2,12
6109,0,55
6109,1,90
6109,2,94
6110,0,52
6110,1,0
6110,2,73
6111,0,32
6111,1,35
6111,2,75
6112,0,8
6112,1,23
6112,2,57
6113,0,28
6113,1,36
6113,2,7
6114,0,46
6114,1,41
6114,2,9
6115,0,11
6115,1,43
6115,2,67
6116,0,29
6116,1,41
6116,2,12
6117,0,43
6117,1,48
6117,2,65
6118,0,98
6118,1,81
6118,2,83
6119,0,87
6119,1,68
6119,2,93
6120,0,53
6120,1,46
6120,2,12
6121,0,30
6121,1,38
6121,2,2
6122,0,86
6122,1,21
6122,2,84
6123,0,78
6123,1,31
6123,2,7
6124,0,50
6124,1,94
6124,2,88
