Step,Agent_ID,Yard
777,0,94
777,1,40
777,2,51
778,0,0
778,1,2
778,2,54
779,0,86
779,1,3
779,2,25
780,0,26
780,1,58
780,2,54
781,0,76
781,1,48
781,2,90
782,0,72
782,1,19
782,2,42
783,0,29
783,1,38
783,2,68
784,0,91
784,1,99
784,2,0
785,0,86
785,1,37
785,2,69
786,0,62
786,1,13
786,2,97
787,0,71
787,1,61
787,2,54
788,0,31
788,1,21
788,2,47
789,0,41
789,1,84
789,2,91
790,0,21
790,1,60
790,2,0
791,0,75
791,1,20
791,2,83
792,0,72
792,1,92
792,2,63
793,0,59
793,1,21
793,2,86
794,0,71
794,1,81
794,2,2
795,0,80
795,1,32
795,2,75
796,0,35
796,1,30
796,2,54
797,0,64
797,1,88
797,2,41
798,0,6
798,1,67
798,2,19
799,0,53
799,1,30
799,2,35
800,0,54
800,1,44
800,2,89
801,0,95
801,1,86
801,2,90
802,0,102
802,1,3
802,2,98
803,0,46
803,1,73
803,2,62
804,0,97
804,1,46
804,2,1
805,0,1
805,1,43
805,2,0
806,0,89
806,1,34
806,2,14
807,0,92
807,1,92
807,2,2
808,0,101
808,1,29
808,2,83
809,0,24
809,1,9
809,2,37
810,0,37
810,1,59
810,2,95
811,0,84
811,1,92
811,2,58
812,0,73
812,1,77
812,2,84
813,0,0
813,1,3
813,2,86
814,0,76
814,1,11
814,2,58
815,0,15
815,1,81
815,2,44
816,0,100
816,1,42
816,2,47
817,0,25
817,1,33
817,2,23
818,0,4
818,1,79
818,2,61
819,0,6
819,1,62
819,2,1
820,0,101
820,1,100
820,2,89
821,0,91
821,1,37
821,2,99
822,0,15
822,1,50
822,2,57
823,0,71
823,1,95
823,2,67
824,0,33
824,1,20
824,2,102
825,0,32
825,1,47
825,2,78
826,0,97
826,1,3
826,2,84
827,0,71
827,1,14
827,2,90
828,0,102
828,1,40
828,2,65
829,0,50
829,1,97
829,2,83
830,0,72
830,1,53
830,2,84
831,0,62
831,1,102
831,2,45
832,0,33
832,1,82
832,2,77
833,0,10
833,1,32
833,2,2
834,0,24
834,1,32
834,2,99
835,0,60
835,1,98
835,2,29
836,0,84
836,1,57
836,2,54
837,0,11
837,1,39
837,2,21
838,0,52
838,1,49
838,2,44
839,0,30
839,1,82
839,2,93
840,0,71
840,1,34
840,2,34
841,0,94
841,1,99
841,2,68
842,0,40
842,1,10
842,2,55
843,0,3
843,1,94
843,2,83
844,0,60
844,1,54
844,2,92
845,0,23
845,1,18
845,2,27
846,0,75
846,1,49
846,2,38
847,0,31
847,1,30
847,2,3
848,0,40
848,1,0
848,2,36
849,0,4
849,1,60
849,2,12
850,0,18
850,1,26
850,2,31
851,0,84
851,1,95
851,2,16
852,0,85
852,1,66
852,2,80
853,0,58
853,1,18
853,2,95
854,0,26
854,1,97
854,2,10
855,0,10
855,1,100
855,2,85
856,0,91
856,1,79
856,2,20
857,0,80
857,1,101
857,2,70
858,0,80
858,1,66
858,2,45
859,0,74
859,1,95
859,2,35
860,0,41
860,1,65
860,2,48
861,0,46
861,1,28
861,2,49
862,0,38
862,1,33
862,2,42
863,0,62
863,1,49
863,2,89
864,0,96
864,1,84
864,2,78
865,0,53
865,1,45
865,2,38
866,0,87
866,1,45
866,2,89
867,0,7
867,1,85
867,2,5
868,0,52
868,1,52
868,2,43
869,0,17
869,1,57
869,2,32
870,0,27
870,1,59
870,2,49
871,0,21
871,1,50
871,2,77
872,0,18
872,1,93
872,2,34
873,0,45
873,1,3
873,2,34
874,0,74
874,1,80
874,2,62
875,0,28
875,1,25
875,2,20
876,0,60
876,1,61
876,2,95
877,0,15
877,1,65
877,2,43
878,0,11
878,1,1
878,2,48
879,0,94
879,1,8
879,2,89
880,0,19
880,1,54
880,2,13
881,0,65
881,1,7
881,2,85
882,0,33
882,1,53
882,2,22
883,0,2
883,1,6
883,2,35
884,0,17
884,1,9
884,2,82
885,0,72
885,1,56
885,2,86
886,0,89
886,1,98
886,2,86
887,0,82
887,1,46
887,2,34
888,0,11
888,1,83
888,2,100
889,0,61
889,1,5
889,2,1
890,0,22
890,1,12
890,2,10
891,0,95
891,1,35
891,2,77
892,0,80
892,1,48
892,2,9
893,0,25
893,1,72
893,2,60
894,0,67
894,1,24
894,2,6
895,0,94
895,1,91
895,2,102
896,0,14
896,1,42
896,2,37
897,0,102
897,1,32
897,2,63
898,0,14
898,1,12
898,2,52
899,0,80
899,1,41
899,2,31
900,0,59
900,1,21
900,2,38
901,0,33
901,1,78
901,2,20
902,0,15
902,1,100
902,2,69
903,0,21
903,1,8
903,2,67
904,0,95
904,1,29
904,2,97
905,0,82
905,1,74
905,2,15
906,0,74
906,1,65
906,2,5
907,0,83
907,1,64
907,2,66
908,0,84
908,1,40
908,2,11
909,0,54
909,1,69
909,2,17
910,0,51
910,1,88
910,2,76
911,0,64
911,1,102
911,2,84
912,0,69
912,1,54
912,2,34
913,0,88
913,1,70
913,2,101
914,0,68
914,1,37
914,2,17
915,0,54
915,1,57
915,2,102
916,0,6
916,1,100
916,2,101
917,0,34
917,1,2
917,2,91
918,0,7
918,1,59
918,2,96
919,0,68
919,1,13
919,2,39
920,0,102
920,1,25
920,2,32
921,0,81
921,1,43
921,2,58
922,0,74
922,1,19
922,2,5
923,0,35
923,1,47
923,2,56
924,0,61
924,1,88
924,2,90
925,0,11
925,1,49
925,2,89
926,0,63
926,1,39
926,2,7
927,0,84
927,1,89
927,2,28
928,0,21
928,1,64
928,2,79
929,0,75
929,1,92
929,2,31
930,0,90
930,1,32
930,2,74
931,0,93
931,1,52
931,2,24
932,0,17
932,1,12
932,2,99
933,0,76
933,1,47
933,2,85
934,0,31
934,1,7
934,2,34
935,0,25
935,1,39
935,2,51
936,0,67
936,1,89
936,2,41
937,0,16
937,1,0
937,2,0
938,0,30
938,1,5
938,2,46
939,0,73
939,1,53
939,2,12
940,0,20
940,1,75
940,2,87
941,0,16
941,1,99
941,2,82
942,0,60
942,1,50
942,2,36
943,0,64
943,1,96
943,2,53
944,0,21
944,1,4
944,2,55
945,0,49
945,1,78
945,2,34
946,0,71
946,1,93
946,2,28
947,0,48
947,1,55
947,2,46
948,0,78
948,1,22
948,2,93
949,0,22
949,1,22
949,2,15
950,0,62
950,1,69
950,2,31
951,0,34
951,1,62
951,2,41
952,0,19
952,1,94
952,2,33
953,0,58
953,1,70
953,2,94
954,0,72
954,1,63
954,2,70
955,0,21
955,1,96
955,2,9
956,0,78
956,1,14
956,2,41
957,0,94
957,1,69
957,2,26
958,0,37
958,1,29
958,2,15
959,0,92
959,1,34
959,2,56
960,0,33
960,1,69
960,2,63
961,0,28
961,1,74
961,2,46
962,0,13
962,1,24
962,2,101
963,0,46
963,1,77
963,2,15
964,0,83
964,1,28
964,2,38
965,0,64
965,1,61
965,2,32
966,0,46
966,1,19
966,2,49
967,0,82
967,1,9
967,2,38
968,0,18
968,1,16
968,2,50
969,0,94
969,1,68
969,2,71
970,0,73
970,1,84
970,2,46
971,0,93
971,1,56
971,2,97
972,0,78
972,1,86
972,2,49
973,0,61
973,1,65
973,2,71
974,0,52
974,1,18
974,2,35
975,0,66
975,1,49
975,2,77
976,0,84
976,1,58
976,2,2
977,0,59
977,1,10
977,2,85
978,0,17
978,1,95
978,2,99
979,0,6
979,1,15
979,2,58
980,0,85
980,1,22
980,2,18
981,0,74
981,1,12
981,2,61
982,0,52
982,1,1
982,2,72
983,0,40
983,1,41
983,2,52
984,0,8
984,1,25
984,2,82
985,0,51
985,1,23
985,2,94
986,0,35
986,1,51
986,2,42
987,0,31
987,1,98
987,2,66
988,0,70
988,1,29
988,2,21
989,0,14
989,1,14
989,2,31
990,0,21
990,1,98
990,2,60
991,0,33
991,1,91
991,2,8
992,0,71
992,1,5
992,2,95
993,0,8
993,1,6
993,2,94
994,0,16
994,1,27
994,2,101
995,0,4
995,1,32
995,2,52
996,0,74
996,1,88
996,2,101
997,0,100
997,1,9
997,2,100
998,0,94
998,1,95
998,2,12
999,0,73
999,1,87
999,2,24
1000,0,26
1000,1,80
1000,2,21
1001,0,38
1001,1,79
1001,2,38
1002,0,56
1002,1,36
1002,2,50
1003,0,29
1003,1,71
1003,2,64
1004,0,79
1004,1,14
1004,2,45
1005,0,18
1005,1,57
1005,2,28
1006,0,54
1006,1,43
1006,2,82
1007,0,78
1007,1,2
1007,2,65
1008,0,30
1008,1,52
1008,2,102
1009,0,70
1009,1,46
1009,2,46
1010,0,44
1010,1,5
1010,2,54
1011,0,87
1011,1,68
1011,2,26
1012,0,97
1012,1,100
1012,2,99
1013,0,30
1013,1,75
1013,2,43
1014,0,24
1014,1,94
1014,2,82
1015,0,84
1015,1,42
1015,2,72
1016,0,97
1016,1,38
1016,2,69
1017,0,34
1017,1,16
1017,2,29
1018,0,8
1018,1,31
1018,2,37
1019,0,58
1019,1,83
1019,2,24
1020,0,44
1020,1,61
1020,2,55
1021,0,37
1021,1,2
1021,2,39
1022,0,42
1022,1,20
1022,2,60
1023,0,13
1023,1,48
1023,2,39
1024,0,30
1024,1,26
1024,2,76
1025,0,90
1025,1,88
1025,2,60
1026,0,93
1026,1,46
1026,2,4
1027,0,57
1027,1,66
1027,2,24
1028,0,77
1028,1,47
1028,2,101
1029,0,79
1029,1,29
1029,2,70
1030,0,36
1030,1,72
1030,2,67
1031,0,51
1031,1,37
1031,2,90
1032,0,98
1032,1,44
1032,2,83
1033,0,0
1033,1,8
1033,2,16
1034,0,62
1034,1,61
1034,2,59
1035,0,85
1035,1,12
1035,2,18
1036,0,8
1036,1,52
1036,2,29
1037,0,58
1037,1,73
1037,2,12
1038,0,9
1038,1,44
1038,2,47
1039,0,15
1039,1,30
1039,2,12
1040,0,18
1040,1,67
1040,2,7
1041,0,69
1041,1,43
1041,2,29
1042,0,33
1042,1,30
1042,2,60
1043,0,28
1043,1,4
1043,2,39
1044,0,65
1044,1,9
1044,2,36
1045,0,93
1045,1,48
1045,2,66
1046,0,16
1046,1,19
1046,2,86
1047,0,42
1047,1,56
1047,2,38
1048,0,76
1048,1,69
1048,2,15
1049,0,20
1049,1,87
1049,2,96
1050,0,35
1050,1,17
1050,2,27
1051,0,88
1051,1,36
1051,2,92
1052,0,99
1052,1,100
1052,2,45
1053,0,64
1053,1,29
1053,2,74
1054,0,53
1054,1,5
1054,2,92
1055,0,88
1055,1,71
1055,2,16
1056,0,60
1056,1,49
1056,2,100
1057,0,47
1057,1,24
1057,2,60
1058,0,52
1058,1,30
1058,2,46
1059,0,7
1059,1,81
1059,2,58
1060,0,47
1060,1,4
1060,2,25
1061,0,84
1061,1,94
1061,2,100
1062,0,86
1062,1,2
1062,2,96
1063,0,49
1063,1,74
1063,2,12
1064,0,27
1064,1,27
1064,2,11
1065,0,41
1065,1,33
1065,2,10
1066,0,68
1066,1,44
1066,2,47
1067,0,7
1067,1,51
1067,2,80
1068,0,31
1068,1,54
1068,2,73
1069,0,65
1069,1,83
1069,2,74
1070,0,4
1070,1,11
1070,2,25
1071,0,39
1071,1,101
1071,2,49
1072,0,67
1072,1,86
1072,2,47
1073,0,30
1073,1,81
1073,2,82
1074,0,9
1074,1,22
1074,2,42
1075,0,4
1075,1,28
1075,2,73
1076,0,73
1076,1,36
1076,2,86
1077,0,49
1077,1,71
1077,2,81
1078,0,7
1078,1,74
1078,2,99
1079,0,61
1079,1,28
1079,2,32
1080,0,72
1080,1,7
1080,2,66
1081,0,90
1081,1,30
1081,2,90
1082,0,22
1082,1,52
1082,2,76
1083,0,49
1083,1,56
1083,2,55
1084,0,43
1084,1,60
1084,2,3
1085,0,28
1085,1,11
1085,2,36
1086,0,93
1086,1,12
1086,2,39
1087,0,92
1087,1,95
1087,2,69
1088,0,6
1088,1,26
1088,2,4
1089,0,26
1089,1,95
1089,2,32
1090,0,32
1090,1,37
1090,2,10
1091,0,74
1091,1,52
1091,2,39
1092,0,32
1092,1,73
1092,2,37
1093,0,100
1093,1,8
1093,2,45
1094,0,101
1094,1,23
1094,2,20
1095,0,67
1095,1,52
1095,2,1
1096,0,45
1096,1,43
1096,2,18
1097,0,67
1097,1,99
1097,2,14
1098,0,66
1098,1,99
1098,2,52
1099,0,76
1099,1,97
1099,2,76
1100,0,90
1100,1,17
1100,2,61
1101,0,12
1101,1,41
1101,2,84
1102,0,1
1102,1,14
1102,2,100
1103,0,39
1103,1,70
1103,2,8
1104,0,84
1104,1,69
1104,2,26
1105,0,53
1105,1,47
1105,2,2
1106,0,29
1106,1,91
1106,2,46
1107,0,54
1107,1,19
1107,2,11
1108,0,71
1108,1,12
1108,2,86
1109,0,99
1109,1,7
1109,2,62
1110,0,77
1110,1,18
1110,2,37
1111,0,65
1111,1,12
1111,2,14
1112,0,60
1112,1,98
1112,2,99
1113,0,53
1113,1,29
1113,2,25
1114,0,97
1114,1,22
1114,2,30
1115,0,32
1115,1,59
1115,2,37
1116,0,51
1116,1,69
1116,2,48
1117,0,0
1117,1,71
1117,2,92
1118,0,18
1118,1,30
1118,2,72
1119,0,43
1119,1,7
1119,2,78
1120,0,28
1120,1,16
1120,2,36
1121,0,2
1121,1,97
1121,2,58
1122,0,53
1122,1,46
1122,2,22
1123,0,10
1123,1,60
1123,2,48
1124,0,3
1124,1,41
1124,2,75
1125,0,83
1125,1,95
1125,2,77
1126,0,70
1126,1,59
1126,2,1
1127,0,5
1127,1,13
1127,2,29
1128,0,50
1128,1,67
1128,2,40
1129,0,91
1129,1,78
1129,2,63
1130,0,37
1130,1,2
1130,2,0
1131,0,66
1131,1,37
1131,2,99
1132,0,5
1132,1,99
1132,2,13
1133,0,99
1133,1,7
1133,2,30
1134,0,3
1134,1,95
1134,2,73
1135,0,71
1135,1,61
1135,2,44
1136,0,97
1136,1,94
1136,2,43
1137,0,34
1137,1,29
1137,2,85
1138,0,50
1138,1,57
1138,2,6
1139,0,60
1139,1,84
1139,2,60
1140,0,10
1140,1,66
1140,2,36
1141,0,93
1141,1,11
1141,2,102
1142,0,45
1142,1,75
1142,2,95
1143,0,24
1143,1,86
1143,2,99
1144,0,42
1144,1,50
1144,2,52
1145,0,34
1145,1,34
1145,2,66
1146,0,56
1146,1,1
1146,2,42
1147,0,17
1147,1,100
1147,2,24
1148,0,12
1148,1,68
1148,2,60
1149,0,95
1149,1,51
1149,2,74
1150,0,68
1150,1,76
1150,2,39
1151,0,9
1151,1,27
1151,2,72
1152,0,79
1152,1,3
1152,2,42
1153,0,92
1153,1,11
1153,2,53
1154,0,33
1154,1,98
1154,2,80
1155,0,85
1155,1,55
1155,2,33
1156,0,86
1156,1,78
1156,2,82
1157,0,92
1157,1,77
1157,2,95
1158,0,50
1158,1,27
1158,2,68
1159,0,27
1159,1,43
1159,2,83
1160,0,24
1160,1,13
1160,2,51
1161,0,31
1161,1,94
1161,2,85
1162,0,80
1162,1,84
1162,2,1
1163,0,12
1163,1,20
1163,2,101
1164,0,36
1164,1,80
1164,2,24
1165,0,77
1165,1,88
1165,2,8
1166,0,33
1166,1,71
1166,2,66
1167,0,25
1167,1,86
1167,2,25
1168,0,44
1168,1,98
1168,2,35
1169,0,36
1169,1,11
1169,2,14
1170,0,42
1170,1,71
1170,2,9
1171,0,13
1171,1,75
1171,2,16
1172,0,46
1172,1,14
1172,2,32
1173,0,77
1173,1,57
1173,2,23
1174,0,5
1174,1,74
1174,2,1
1175,0,63
1175,1,43
1175,2,37
1176,0,100
1176,1,5
1176,2,54
1177,0,97
1177,1,27
1177,2,9
1178,0,77
1178,1,87
1178,2,96
1179,0,79
1179,1,78
1179,2,91
1180,0,74
1180,1,25
1180,2,14
1181,0,16
1181,1,27
1181,2,101
1182,0,100
1182,1,3
1182,2,12
1183,0,92
1183,1,38
1183,2,41
1184,0,96
1184,1,92
1184,2,50
1185,0,68
1185,1,80
1185,2,75
1186,0,77
1186,1,3
1186,2,4
1187,0,55
1187,1,1
1187,2,79
1188,0,74
1188,1,33
1188,2,15
1189,0,20
1189,1,52
1189,2,35
1190,0,89
1190,1,53
1190,2,85
1191,0,94
1191,1,101
1191,2,83
1192,0,89
1192,1,68
1192,2,15
1193,0,21
1193,1,21
1193,2,18
1194,0,26
1194,1,29
1194,2,40
1195,0,74
1195,1,45
1195,2,64
1196,0,5
1196,1,31
1196,2,29
1197,0,90
1197,1,6
1197,2,66
1198,0,42
1198,1,6
1198,2,91
1199,0,71
1199,1,31
1199,2,78
1200,0,101
1200,1,72
1200,2,34
1201,0,70
1201,1,89
1201,2,96
1202,0,27
1202,1,83
1202,2,74
1203,0,66
1203,1,15
1203,2,79
1204,0,16
1204,1,30
1204,2,43
1205,0,29
1205,1,94
1205,2,85
1206,0,58
1206,1,44
1206,2,9
1207,0,99
1207,1,96
1207,2,5
1208,0,94
1208,1,95
1208,2,81
1209,0,69
1209,1,6
1209,2,63
1210,0,57
1210,1,23
1210,2,21
1211,0,75
1211,1,75
1211,2,30
1212,0,67
1212,1,63
1212,2,22
1213,0,6
1213,1,19
1213,2,38
1214,0,51
1214,1,97
1214,2,61
1215,0,102
1215,1,10
1215,2,78
1216,0,10
1216,1,4
1216,2,68
1217,0,29
1217,1,91
1217,2,64
1218,0,65
1218,1,81
1218,2,8
1219,0,15
1219,1,10
1219,2,72
1220,0,87
1220,1,21
1220,2,57
1221,0,14
1221,1,19
1221,2,43
1222,0,12
1222,1,33
1222,2,75
1223,0,73
1223,1,95
1223,2,85
1224,0,0
1224,1,63
1224,2,11
1225,0,25
1225,1,54
1225,2,30
1226,0,37
1226,1,102
1226,2,24
1227,0,47
1227,1,22
1227,2,76
1228,0,101
1228,1,47
1228,2,11
1229,0,34
1229,1,44
1229,2,22
1230,0,73
1230,1,4
1230,2,90
1231,0,0
1231,1,20
1231,2,99
1232,0,65
1232,1,88
1232,2,29
1233,0,73
1233,1,24
1233,2,45
1234,0,35
1234,1,45
1234,2,13
1235,0,44
1235,1,50
1235,2,55
1236,0,60
1236,1,97
1236,2,93
1237,0,27
1237,1,47
1237,2,25
1238,0,18
1238,1,1
1238,2,34
1239,0,20
1239,1,3
1239,2,37
1240,0,19
1240,1,17
1240,2,95
1241,0,23
1241,1,30
1241,2,68
1242,0,67
1242,1,2
1242,2,88
1243,0,11
1243,1,47
1243,2,23
1244,0,10
1244,1,69
1244,2,41
1245,0,56
1245,1,92
1245,2,36
1246,0,75
1246,1,81
1246,2,16
1247,0,77
1247,1,38
1247,2,29
1248,0,7
1248,1,35
1248,2,6
1249,0,61
1249,1,67
1249,2,42
1250,0,66
1250,1,70
1250,2,69
1251,0,10
1251,1,82
1251,2,72
1252,0,42
1252,1,10
1252,2,40
1253,0,11
1253,1,34
1253,2,67
1254,0,102
1254,1,81
1254,2,1
1255,0,48
1255,1,99
1255,2,46
1256,0,74
1256,1,101
1256,2,36
1257,0,46
1257,1,36
1257,2,45
1258,0,75
1258,1,92
1258,2,57
1259,0,57
1259,1,80
1259,2,97
1260,0,1
1260,1,58
1260,2,6
1261,0,37
1261,1,18
1261,2,74
1262,0,16
1262,1,2
1262,2,46
1263,0,80
1263,1,73
1263,2,69
1264,0,20
1264,1,15
1264,2,12
1265,0,67
1265,1,92
1265,2,42
1266,0,44
1266,1,83
1266,2,65
1267,0,64
1267,1,49
1267,2,14
1268,0,63
1268,1,34
1268,2,9
1269,0,10
1269,1,40
1269,2,97
1270,0,5
1270,1,30
1270,2,84
1271,0,101
1271,1,100
1271,2,29
1272,0,31
1272,1,37
1272,2,12
1273,0,31
1273,1,40
1273,2,12
1274,0,61
1274,1,102
1274,2,35
1275,0,97
1275,1,32
1275,2,87
1276,0,100
1276,1,63
1276,2,90
1277,0,5
1277,1,3
1277,2,20
1278,0,15
1278,1,12
1278,2,32
1279,0,67
1279,1,83
1279,2,82
1280,0,1
1280,1,42
1280,2,9
1281,0,91
1281,1,78
1281,2,82
1282,0,30
1282,1,86
1282,2,22
1283,0,26
1283,1,93
1283,2,73
1284,0,86
1284,1,18
1284,2,3
1285,0,70
1285,1,83
1285,2,58
1286,0,66
1286,1,99
1286,2,59
1287,0,84
1287,1,85
1287,2,27
1288,0,102
1288,1,42
1288,2,9
1289,0,86
1289,1,61
1289,2,1
1290,0,52
1290,1,77
1290,2,26
1291,0,50
1291,1,21
1291,2,102
1292,0,29
1292,1,66
1292,2,53
1293,0,83
1293,1,76
1293,2,65
1294,0,29
1294,1,58
1294,2,100
1295,0,73
1295,1,19
1295,2,66
1296,0,86
1296,1,56
1296,2,48
1297,0,86
1297,1,14
1297,2,66
1298,0,85
1298,1,75
1298,2,27
1299,0,51
1299,1,83
1299,2,15
1300,0,83
1300,1,36
1300,2,58
1301,0,92
1301,1,53
1301,2,53
1302,0,82
1302,1,1
1302,2,54
1303,0,1
1303,1,0
1303,2,5
1304,0,94
1304,1,12
1304,2,75
1305,0,52
1305,1,54
1305,2,20
1306,0,57
1306,1,54
1306,2,91
1307,0,90
1307,1,51
1307,2,85
1308,0,53
1308,1,9
1308,2,55
1309,0,57
1309,1,94
1309,2,71
1310,0,97
1310,1,2
1310,2,59
1311,0,85
1311,1,97
1311,2,39
1312,0,57
1312,1,10
1312,2,75
1313,0,102
1313,1,40
1313,2,94
1314,0,17
1314,1,9
1314,2,52
1315,0,32
1315,1,88
1315,2,59
1316,0,91
1316,1,48
1316,2,32
1317,0,13
1317,1,9
1317,2,53
1318,0,32
1318,1,30
1318,2,44
1319,0,53
1319,1,78
1319,2,32
1320,0,67
1320,1,8
1320,2,50
1321,0,95
1321,1,27
1321,2,61
1322,0,88
1322,1,16
1322,2,27
1323,0,9
1323,1,3
1323,2,8
1324,0,74
1324,1,69
1324,2,10
1325,0,31
1325,1,2
1325,2,24
1326,0,84
1326,1,27
1326,2,2
1327,0,70
1327,1,23
1327,2,62
1328,0,70
1328,1,24
1328,2,15
1329,0,10
1329,1,55
1329,2,2
1330,0,99
1330,1,26
1330,2,88
1331,0,38
1331,1,13
1331,2,100
1332,0,47
1332,1,55
1332,2,36
1333,0,65
1333,1,18
1333,2,66
1334,0,17
1334,1,51
1334,2,39
1335,0,0
1335,1,42
1335,2,65
1336,0,74
1336,1,71
1336,2,19
1337,0,59
1337,1,12
1337,2,80
1338,0,72
1338,1,57
1338,2,85
1339,0,93
1339,1,45
1339,2,10
1340,0,65
1340,1,41
1340,2,95
1341,0,43
1341,1,61
1341,2,6
1342,0,66
1342,1,23
1342,2,56
1343,0,55
1343,1,52
1343,2,63
1344,0,86
1344,1,65
1344,2,82
1345,0,38
1345,1,87
1345,2,43
1346,0,45
1346,1,59
1346,2,4
1347,0,81
1347,1,35
1347,2,55
1348,0,69
1348,1,93
1348,2,18
1349,0,22
1349,1,68
1349,2,35
1350,0,52
1350,1,21
1350,2,19
1351,0,66
1351,1,60
1351,2,66
1352,0,102
1352,1,7
1352,2,19
1353,0,63
1353,1,3
1353,2,59
1354,0,53
1354,1,87
1354,2,9
1355,0,39
1355,1,17
1355,2,41
1356,0,8
1356,1,27
1356,2,7
1357,0,25
1357,1,76
1357,2,39
1358,0,91
1358,1,21
1358,2,2
1359,0,16
1359,1,43
1359,2,78
1360,0,58
1360,1,91
1360,2,44
1361,0,14
1361,1,69
1361,2,74
1362,0,23
1362,1,42
1362,2,5
1363,0,34
1363,1,79
1363,2,27
1364,0,23
1364,1,59
1364,2,21
1365,0,31
1365,1,45
1365,2,16
1366,0,4
1366,1,60
1366,2,25
1367,0,14
1367,1,42
1367,2,79
1368,0,100
1368,1,18
1368,2,10
1369,0,96
1369,1,90
1369,2,7
1370,0,20
1370,1,20
1370,2,4
1371,0,42
1371,1,81
1371,2,70
1372,0,10
1372,1,75
1372,2,98
1373,0,65
1373,1,8
1373,2,75
1374,0,28
1374,1,20
1374,2,85
1375,0,20
1375,1,40
1375,2,92
1376,0,58
1376,1,83
1376,2,40
1377,0,57
1377,1,60
1377,2,6
1378,0,54
1378,1,16
1378,2,39
1379,0,52
1379,1,27
1379,2,16
1380,0,63
1380,1,77
1380,2,76
1381,0,84
1381,1,71
1381,2,66
1382,0,41
1382,1,48
1382,2,73
1383,0,89
1383,1,42
1383,2,74
1384,0,63
1384,1,31
1384,2,90
1385,0,48
1385,1,23
1385,2,68
1386,0,84
1386,1,33
1386,2,51
1387,0,8
1387,1,8
1387,2,85
1388,0,67
1388,1,90
1388,2,76
1389,0,55
1389,1,65
1389,2,98
1390,0,72
1390,1,80
1390,2,42
1391,0,84
1391,1,81
1391,2,53
1392,0,37
1392,1,50
1392,2,85
1393,0,25
1393,1,23
1393,2,51
1394,0,2
1394,1,100
1394,2,48
1395,0,0
1395,1,38
1395,2,10
1396,0,83
1396,1,28
1396,2,80
1397,0,43
1397,1,92
1397,2,100
1398,0,3
1398,1,19
1398,2,15
1399,0,36
1399,1,67
1399,2,22
1400,0,30
1400,1,20
1400,2,90
1401,0,45
1401,1,88
1401,2,21
1402,0,73
1402,1,52
1402,2,25
1403,0,77
1403,1,97
1403,2,5
1404,0,13
1404,1,32
1404,2,21
1405,0,21
1405,1,19
1405,2,16
1406,0,28
1406,1,9
1406,2,70
1407,0,98
1407,1,93
1407,2,65
1408,0,6
1408,1,38
1408,2,14
1409,0,99
1409,1,39
1409,2,90
1410,0,2
1410,1,88
1410,2,8
1411,0,60
1411,1,27
1411,2,91
1412,0,93
1412,1,49
1412,2,73
1413,0,78
1413,1,91
1413,2,58
1414,0,6
1414,1,92
1414,2,75
1415,0,59
1415,1,41
1415,2,49
1416,0,27
1416,1,67
1416,2,61
1417,0,41
1417,1,46
1417,2,15
1418,0,98
1418,1,16
1418,2,85
1419,0,17
1419,1,89
1419,2,44
1420,0,41
1420,1,39
1420,2,9
1421,0,17
1421,1,32
1421,2,100
1422,0,82
1422,1,99
1422,2,69
1423,0,73
1423,1,1
1423,2,28
1424,0,91
1424,1,63
1424,2,102
1425,0,0
1425,1,90
1425,2,23
1426,0,69
1426,1,7
1426,2,100
1427,0,41
1427,1,76
1427,2,5
1428,0,87
1428,1,11
1428,2,13
1429,0,56
1429,1,5
1429,2,75
1430,0,87
1430,1,93
1430,2,7
1431,0,56
1431,1,63
1431,2,92
1432,0,18
1432,1,41
1432,2,28
1433,0,32
1433,1,34
1433,2,19
1434,0,72
1434,1,5
1434,2,7
1435,0,84
1435,1,58
1435,2,58
1436,0,22
1436,1,17
1436,2,60
1437,0,4
1437,1,11
1437,2,83
1438,0,63
1438,1,18
1438,2,9
1439,0,44
1439,1,99
1439,2,59
1440,0,83
1440,1,51
1440,2,101
1441,0,8
1441,1,49
1441,2,95
1442,0,89
1442,1,69
1442,2,27
1443,0,4
1443,1,80
1443,2,25
1444,0,55
1444,1,46
1444,2,75
1445,0,24
1445,1,77
1445,2,77
1446,0,75
1446,1,45
1446,2,56
1447,0,21
1447,1,40
1447,2,86
1448,0,55
1448,1,68
1448,2,13
1449,0,51
1449,1,77
1449,2,48
1450,0,75
1450,1,95
1450,2,87
1451,0,56
1451,1,92
1451,2,80
1452,0,89
1452,1,9
1452,2,58
1453,0,86
1453,1,36
1453,2,41
1454,0,72
1454,1,88
1454,2,8
1455,0,10
1455,1,37
1455,2,78
1456,0,90
1456,1,25
1456,2,66
1457,0,72
1457,1,80
1457,2,20
1458,0,66
1458,1,78
1458,2,62
1459,0,13
1459,1,77
1459,2,11
1460,0,15
1460,1,74
1460,2,1
1461,0,88
1461,1,90
1461,2,72
1462,0,14
1462,1,28
1462,2,28
1463,0,42
1463,1,31
1463,2,8
1464,0,36
1464,1,36
1464,2,77
1465,0,39
1465,1,28
1465,2,65
1466,0,7
1466,1,42
1466,2,82
1467,0,90
1467,1,17
1467,2,20
1468,0,86
1468,1,53
1468,2,45
1469,0,18
1469,1,34
1469,2,26
1470,0,78
1470,1,49
1470,2,37
1471,0,99
1471,1,30
1471,2,58
1472,0,29
1472,1,99
1472,2,82
1473,0,78
1473,1,56
1473,2,100
1474,0,4
1474,1,83
