Step,Agent_ID,Action
1709,0,17
1709,1,2
1709,2,89
1710,0,78
1710,1,71
1710,2,77
1711,0,86
1711,1,3
1711,2,83
1712,0,94
1712,1,5
1712,2,88
1713,0,60
1713,1,43
1713,2,69
1714,0,48
1714,1,36
1714,2,3
1715,0,22
1715,1,68
1715,2,19
1716,0,51
1716,1,30
1716,2,67
1717,0,83
1717,1,37
1717,2,39
1718,0,88
1718,1,38
1718,2,77
1719,0,67
1719,1,82
1719,2,67
1720,0,72
1720,1,21
1720,2,93
1721,0,12
1721,1,3
1721,2,64
1722,0,0
1722,1,53
1722,2,57
1723,0,27
1723,1,98
1723,2,97
1724,0,63
1724,1,57
1724,2,89
1725,0,66
1725,1,20
1725,2,43
1726,0,36
1726,1,79
1726,2,56
1727,0,68
1727,1,30
1727,2,36
1728,0,60
1728,1,69
1728,2,23
1729,0,65
1729,1,78
1729,2,85
1730,0,93
1730,1,1
1730,2,17
1731,0,99
1731,1,39
1731,2,13
1732,0,62
1732,1,14
1732,2,91
1733,0,77
1733,1,46
1733,2,67
1734,0,34
1734,1,92
1734,2,42
1735,0,78
1735,1,67
1735,2,43
1736,0,1
1736,1,39
1736,2,12
1737,0,39
1737,1,37
1737,2,48
1738,0,65
1738,1,70
1738,2,66
1739,0,72
1739,1,25
1739,2,19
1740,0,1
1740,1,23
1740,2,16
1741,0,69
1741,1,8
1741,2,83
1742,0,84
1742,1,23
1742,2,83
1743,0,90
1743,1,41
1743,2,60
1744,0,96
1744,1,22
1744,2,41
1745,0,93
1745,1,7
1745,2,95
1746,0,98
1746,1,65
1746,2,44
1747,0,84
1747,1,57
1747,2,35
1748,0,79
1748,1,18
1748,2,75
1749,0,2
1749,1,92
1749,2,22
1750,0,41
1750,1,54
1750,2,80
1751,0,36
1751,1,67
1751,2,35
1752,0,25
1752,1,16
1752,2,13
1753,0,9
1753,1,93
1753,2,15
1754,0,27
1754,1,36
1754,2,87
1755,0,76
1755,1,23
1755,2,38
1756,0,76
1756,1,62
1756,2,87
1757,0,7
1757,1,77
1757,2,1
1758,0,93
1758,1,72
1758,2,40
1759,0,3
1759,1,14
1759,2,41
1760,0,70
1760,1,43
1760,2,9
1761,0,69
1761,1,46
1761,2,78
1762,0,60
1762,1,28
1762,2,26
1763,0,8
1763,1,0
1763,2,63
1764,0,26
1764,1,61
1764,2,75
1765,0,81
1765,1,44
1765,2,39
1766,0,19
1766,1,88
1766,2,0
1767,0,93
1767,1,92
1767,2,46
1768,0,95
1768,1,43
1768,2,50
1769,0,84
1769,1,84
1769,2,5
1770,0,53
1770,1,14
1770,2,52
1771,0,5
1771,1,73
1771,2,71
1772,0,96
1772,1,74
1772,2,51
1773,0,80
1773,1,51
1773,2,4
1774,0,8
1774,1,41
1774,2,74
1775,0,49
1775,1,42
1775,2,32
1776,0,85
1776,1,74
1776,2,16
1777,0,16
1777,1,26
1777,2,10
1778,0,17
1778,1,93
1778,2,63
1779,0,46
1779,1,94
1779,2,73
1780,0,0
1780,1,6
1780,2,95
1781,0,1
1781,1,49
1781,2,59
1782,0,32
1782,1,56
1782,2,60
1783,0,61
1783,1,90
1783,2,28
1784,0,19
1784,1,36
1784,2,2
1785,0,100
1785,1,30
1785,2,64
1786,0,39
1786,1,79
1786,2,2
1787,0,94
1787,1,96
1787,2,92
1788,0,38
1788,1,10
1788,2,12
1789,0,47
1789,1,93
1789,2,65
1790,0,78
1790,1,99
1790,2,65
1791,0,80
1791,1,57
1791,2,52
1792,0,19
1792,1,3
1792,2,3
1793,0,37
1793,1,100
1793,2,47
1794,0,54
1794,1,60
1794,2,73
1795,0,86
1795,1,78
1795,2,57
1796,0,54
1796,1,51
1796,2,83
1797,0,5
1797,1,88
1797,2,33
1798,0,29
1798,1,44
1798,2,6
1799,0,34
1799,1,97
1799,2,1
1800,0,11
1800,1,13
1800,2,30
1801,0,60
1801,1,18
1801,2,6
1802,0,88
1802,1,65
1802,2,55
1803,0,100
1803,1,36
1803,2,38
1804,0,48
1804,1,97
1804,2,64
1805,0,92
1805,1,42
1805,2,100
1806,0,20
1806,1,72
1806,2,5
1807,0,2
1807,1,5
1807,2,73
1808,0,55
1808,1,10
1808,2,28
1809,0,12
1809,1,33
1809,2,52
1810,0,40
1810,1,94
1810,2,64
1811,0,94
1811,1,9
1811,2,68
1812,0,23
1812,1,39
1812,2,89
1813,0,62
1813,1,53
1813,2,20
1814,0,36
1814,1,10
1814,2,89
1815,0,30
1815,1,73
1815,2,15
1816,0,50
1816,1,17
1816,2,67
1817,0,99
1817,1,64
1817,2,0
1818,0,4
1818,1,2
1818,2,48
1819,0,78
1819,1,40
1819,2,53
1820,0,76
1820,1,46
1820,2,91
1821,0,48
1821,1,1
1821,2,50
1822,0,78
1822,1,19
1822,2,5
1823,0,63
1823,1,72
1823,2,45
1824,0,55
1824,1,71
1824,2,58
1825,0,36
1825,1,69
1825,2,40
1826,0,21
1826,1,8
1826,2,91
1827,0,95
1827,1,97
1827,2,78
1828,0,28
1828,1,52
1828,2,92
1829,0,66
1829,1,12
1829,2,52
1830,0,29
1830,1,29
1830,2,96
1831,0,25
1831,1,79
1831,2,87
1832,0,0
1832,1,3
1832,2,84
1833,0,82
1833,1,60
1833,2,1
1834,0,4
1834,1,97
1834,2,84
1835,0,48
1835,1,87
1835,2,19
1836,0,4
1836,1,39
1836,2,80
1837,0,57
1837,1,95
1837,2,55
1838,0,89
1838,1,1
1838,2,93
1839,0,85
1839,1,16
1839,2,52
1840,0,84
1840,1,56
1840,2,27
1841,0,63
1841,1,23
1841,2,43
1842,0,98
1842,1,72
1842,2,79
1843,0,84
1843,1,13
1843,2,70
1844,0,9
1844,1,20
1844,2,88
1845,0,5
1845,1,43
1845,2,37
1846,0,84
1846,1,70
1846,2,33
1847,0,32
1847,1,80
1847,2,39
1848,0,97
1848,1,85
1848,2,98
1849,0,99
1849,1,33
1849,2,36
1850,0,50
1850,1,55
1850,2,78
1851,0,96
1851,1,82
1851,2,17
1852,0,80
1852,1,67
1852,2,67
1853,0,45
1853,1,83
1853,2,92
1854,0,82
1854,1,84
1854,2,12
1855,0,43
1855,1,53
1855,2,54
1856,0,80
1856,1,57
1856,2,13
1857,0,38
1857,1,56
1857,2,38
1858,0,75
1858,1,73
1858,2,34
1859,0,89
1859,1,69
1859,2,41
1860,0,89
1860,1,30
1860,2,77
1861,0,19
1861,1,61
1861,2,73
1862,0,89
1862,1,70
1862,2,81
1863,0,49
1863,1,20
1863,2,66
1864,0,32
1864,1,65
1864,2,76
1865,0,95
1865,1,12
1865,2,44
1866,0,48
1866,1,24
1866,2,78
1867,0,93
1867,1,27
1867,2,77
1868,0,42
1868,1,48
1868,2,44
1869,0,16
1869,1,69
1869,2,51
1870,0,27
1870,1,78
1870,2,78
1871,0,2
1871,1,75
1871,2,83
1872,0,6
1872,1,29
1872,2,76
1873,0,17
1873,1,14
1873,2,88
1874,0,66
1874,1,26
1874,2,7
1875,0,23
1875,1,80
1875,2,81
1876,0,5
1876,1,32
1876,2,8
1877,0,40
1877,1,4
1877,2,44
1878,0,19
1878,1,78
1878,2,61
1879,0,72
1879,1,10
1879,2,50
1880,0,5
1880,1,35
1880,2,50
1881,0,57
1881,1,47
1881,2,98
1882,0,56
1882,1,28
1882,2,98
1883,0,1
1883,1,19
1883,2,16
1884,0,68
1884,1,50
1884,2,27
1885,0,99
1885,1,89
1885,2,0
1886,0,98
1886,1,92
1886,2,33
1887,0,75
1887,1,15
1887,2,30
1888,0,10
1888,1,94
1888,2,16
1889,0,66
1889,1,83
1889,2,62
1890,0,77
1890,1,91
1890,2,22
1891,0,11
1891,1,25
1891,2,49
1892,0,46
1892,1,24
1892,2,48
1893,0,62
1893,1,8
1893,2,50
1894,0,99
1894,1,77
1894,2,70
1895,0,24
1895,1,6
1895,2,73
1896,0,55
1896,1,48
1896,2,46
1897,0,40
1897,1,46
1897,2,19
1898,0,74
1898,1,91
1898,2,68
1899,0,47
1899,1,88
1899,2,75
1900,0,3
1900,1,63
1900,2,49
1901,0,6
1901,1,61
1901,2,1
1902,0,28
1902,1,15
1902,2,41
1903,0,94
1903,1,4
1903,2,55
1904,0,35
1904,1,41
1904,2,55
1905,0,44
1905,1,10
1905,2,93
1906,0,32
1906,1,47
1906,2,63
1907,0,53
1907,1,51
1907,2,60
1908,0,31
1908,1,22
1908,2,36
1909,0,30
1909,1,42
1909,2,90
1910,0,89
1910,1,37
1910,2,17
1911,0,79
1911,1,40
1911,2,93
1912,0,48
1912,1,38
1912,2,31
1913,0,89
1913,1,82
1913,2,90
1914,0,76
1914,1,44
1914,2,26
1915,0,66
1915,1,33
1915,2,86
1916,0,91
1916,1,64
1916,2,95
1917,0,70
1917,1,92
1917,2,91
1918,0,75
1918,1,35
1918,2,37
1919,0,93
1919,1,21
1919,2,18
1920,0,23
1920,1,55
1920,2,4
1921,0,40
1921,1,31
1921,2,100
1922,0,71
1922,1,93
1922,2,88
1923,0,39
1923,1,85
1923,2,19
1924,0,1
1924,1,34
1924,2,39
1925,0,1
1925,1,3
1925,2,58
1926,0,66
1926,1,39
1926,2,15
1927,0,45
1927,1,90
1927,2,87
1928,0,62
1928,1,83
1928,2,88
1929,0,15
1929,1,93
1929,2,39
1930,0,66
1930,1,42
1930,2,79
1931,0,68
1931,1,68
1931,2,98
1932,0,93
1932,1,23
1932,2,9
1933,0,42
1933,1,8
1933,2,62
1934,0,36
1934,1,34
1934,2,76
1935,0,18
1935,1,73
1935,2,61
1936,0,30
1936,1,68
1936,2,85
1937,0,100
1937,1,2
1937,2,100
1938,0,18
1938,1,32
1938,2,18
1939,0,76
1939,1,59
1939,2,98
1940,0,26
1940,1,96
1940,2,36
1941,0,32
1941,1,21
1941,2,3
1942,0,79
1942,1,51
1942,2,43
1943,0,64
1943,1,25
1943,2,72
1944,0,20
1944,1,10
1944,2,84
1945,0,74
1945,1,94
1945,2,87
1946,0,72
1946,1,30
1946,2,41
1947,0,80
1947,1,94
1947,2,88
1948,0,1
1948,1,45
1948,2,28
1949,0,0
1949,1,18
1949,2,78
1950,0,85
1950,1,22
1950,2,76
1951,0,78
1951,1,90
1951,2,33
1952,0,58
1952,1,85
1952,2,79
1953,0,34
1953,1,14
1953,2,80
1954,0,63
1954,1,43
1954,2,78
1955,0,87
1955,1,59
1955,2,18
1956,0,62
1956,1,36
1956,2,4
1957,0,0
1957,1,67
1957,2,12
1958,0,97
1958,1,9
1958,2,74
1959,0,54
1959,1,25
1959,2,38
1960,0,80
1960,1,63
1960,2,94
1961,0,6
1961,1,76
1961,2,38
1962,0,91
1962,1,5
1962,2,1
1963,0,76
1963,1,47
1963,2,24
1964,0,84
1964,1,8
1964,2,39
1965,0,12
1965,1,91
1965,2,22
1966,0,22
1966,1,95
1966,2,76
1967,0,86
1967,1,14
1967,2,30
1968,0,9
1968,1,37
1968,2,84
1969,0,9
1969,1,93
1969,2,86
1970,0,22
1970,1,86
1970,2,49
1971,0,36
1971,1,95
1971,2,64
1972,0,42
1972,1,75
1972,2,13
1973,0,87
1973,1,26
1973,2,76
1974,0,99
1974,1,9
1974,2,92
1975,0,32
1975,1,88
1975,2,31
1976,0,23
1976,1,93
1976,2,7
1977,0,67
1977,1,95
1977,2,25
1978,0,66
1978,1,47
1978,2,90
1979,0,0
1979,1,69
1979,2,32
1980,0,46
1980,1,40
1980,2,23
1981,0,46
1981,1,69
1981,2,67
1982,0,99
1982,1,96
1982,2,49
1983,0,50
1983,1,5
1983,2,22
1984,0,38
1984,1,70
1984,2,89
1985,0,87
1985,1,34
1985,2,73
1986,0,74
1986,1,69
1986,2,48
1987,0,55
1987,1,100
1987,2,6
1988,0,63
1988,1,12
1988,2,48
1989,0,42
1989,1,57
1989,2,17
1990,0,7
1990,1,73
1990,2,55
1991,0,66
1991,1,59
1991,2,28
1992,0,66
1992,1,62
1992,2,21
1993,0,96
1993,1,36
1993,2,67
1994,0,27
1994,1,80
1994,2,92
1995,0,96
1995,1,7
1995,2,83
1996,0,6
1996,1,29
1996,2,51
1997,0,56
1997,1,75
1997,2,52
1998,0,20
1998,1,78
1998,2,2
1999,0,52
1999,1,99
1999,2,28
2000,0,12
2000,1,80
2000,2,4
2001,0,65
2001,1,34
2001,2,54
2002,0,77
2002,1,91
2002,2,35
2003,0,74
2003,1,57
2003,2,27
2004,0,89
2004,1,24
2004,2,21
2005,0,85
2005,1,62
2005,2,9
2006,0,63
2006,1,86
2006,2,74
2007,0,26
2007,1,51
2007,2,25
2008,0,18
2008,1,33
2008,2,61
2009,0,72
2009,1,13
2009,2,36
2010,0,14
2010,1,62
2010,2,69
2011,0,97
2011,1,3
2011,2,82
2012,0,15
2012,1,86
2012,2,31
2013,0,26
2013,1,99
2013,2,19
2014,0,19
2014,1,60
2014,2,25
2015,0,63
2015,1,9
2015,2,90
2016,0,7
2016,1,93
2016,2,70
2017,0,66
2017,1,5
2017,2,52
2018,0,79
2018,1,9
2018,2,58
2019,0,8
2019,1,1
2019,2,49
2020,0,67
2020,1,75
2020,2,46
2021,0,81
2021,1,46
2021,2,24
2022,0,91
2022,1,40
2022,2,58
2023,0,92
2023,1,35
2023,2,50
2024,0,17
2024,1,13
2024,2,7
2025,0,74
2025,1,44
2025,2,72
2026,0,13
2026,1,44
2026,2,51
2027,0,21
2027,1,29
2027,2,72
2028,0,49
2028,1,96
2028,2,0
2029,0,51
2029,1,91
2029,2,21
2030,0,97
2030,1,59
2030,2,22
2031,0,99
2031,1,40
2031,2,87
2032,0,51
2032,1,51
2032,2,97
2033,0,67
2033,1,62
2033,2,94
2034,0,83
2034,1,87
2034,2,4
2035,0,29
2035,1,4
2035,2,1
2036,0,21
2036,1,89
2036,2,85
2037,0,13
2037,1,31
2037,2,38
2038,0,32
2038,1,5
2038,2,52
2039,0,66
2039,1,64
2039,2,82
2040,0,63
2040,1,45
2040,2,82
2041,0,71
2041,1,30
2041,2,88
2042,0,90
2042,1,1
2042,2,5
2043,0,46
2043,1,76
2043,2,55
2044,0,70
2044,1,70
2044,2,88
2045,0,3
2045,1,17
2045,2,30
2046,0,37
2046,1,59
2046,2,81
2047,0,65
2047,1,98
2047,2,36
2048,0,70
2048,1,45
2048,2,12
2049,0,52
2049,1,16
2049,2,61
2050,0,65
2050,1,85
2050,2,68
2051,0,50
2051,1,48
2051,2,61
2052,0,50
2052,1,6
2052,2,82
2053,0,49
2053,1,82
2053,2,59
2054,0,53
2054,1,97
2054,2,89
2055,0,18
2055,1,98
2055,2,14
2056,0,96
2056,1,15
2056,2,70
2057,0,55
2057,1,21
2057,2,39
2058,0,97
2058,1,97
2058,2,43
2059,0,31
2059,1,71
2059,2,31
2060,0,23
2060,1,52
2060,2,4
2061,0,26
2061,1,32
2061,2,70
2062,0,58
2062,1,61
2062,2,87
2063,0,12
2063,1,29
2063,2,65
2064,0,62
2064,1,90
2064,2,62
2065,0,90
2065,1,65
2065,2,85
2066,0,30
2066,1,71
2066,2,74
2067,0,24
2067,1,33
2067,2,99
2068,0,8
2068,1,29
2068,2,34
2069,0,3
2069,1,5
2069,2,74
2070,0,22
2070,1,62
2070,2,31
2071,0,3
2071,1,60
2071,2,13
2072,0,75
2072,1,79
2072,2,51
2073,0,34
2073,1,45
2073,2,97
2074,0,30
2074,1,41
2074,2,41
2075,0,78
2075,1,2
2075,2,70
2076,0,66
2076,1,12
2076,2,60
2077,0,83
2077,1,38
2077,2,76
2078,0,80
2078,1,38
2078,2,1
2079,0,49
2079,1,3
2079,2,25
2080,0,46
2080,1,21
2080,2,36
2081,0,47
2081,1,38
2081,2,89
2082,0,65
2082,1,69
2082,2,53
2083,0,41
2083,1,47
2083,2,87
2084,0,39
2084,1,55
2084,2,10
2085,0,54
2085,1,55
2085,2,60
2086,0,30
2086,1,14
2086,2,64
2087,0,11
2087,1,44
2087,2,81
2088,0,14
2088,1,17
2088,2,7
2089,0,57
2089,1,97
2089,2,13
2090,0,34
2090,1,4
2090,2,6
2091,0,40
2091,1,28
2091,2,22
2092,0,9
2092,1,66
2092,2,13
2093,0,86
2093,1,34
2093,2,47
2094,0,31
2094,1,20
2094,2,83
2095,0,64
2095,1,24
2095,2,95
2096,0,63
2096,1,78
2096,2,89
2097,0,86
2097,1,21
2097,2,54
2098,0,68
2098,1,100
2098,2,28
2099,0,63
2099,1,11
2099,2,0
2100,0,30
2100,1,97
2100,2,80
2101,0,17
2101,1,28
2101,2,73
2102,0,98
2102,1,50
2102,2,94
2103,0,32
2103,1,47
2103,2,65
2104,0,81
2104,1,2
2104,2,3
2105,0,7
2105,1,83
2105,2,88
2106,0,27
2106,1,34
2106,2,100
2107,0,8
2107,1,91
2107,2,88
2108,0,58
2108,1,86
2108,2,50
2109,0,43
2109,1,62
2109,2,50
2110,0,21
2110,1,34
2110,2,0
2111,0,76
2111,1,49
2111,2,42
2112,0,98
2112,1,74
2112,2,80
2113,0,26
2113,1,80
2113,2,57
2114,0,30
2114,1,61
2114,2,24
2115,0,78
2115,1,98
2115,2,54
2116,0,2
2116,1,12
2116,2,82
2117,0,39
2117,1,19
2117,2,9
2118,0,85
2118,1,68
2118,2,81
2119,0,82
2119,1,94
2119,2,15
2120,0,49
2120,1,85
2120,2,71
2121,0,30
2121,1,15
2121,2,72
2122,0,94
2122,1,17
2122,2,25
2123,0,61
2123,1,63
2123,2,13
2124,0,47
2124,1,32
2124,2,43
2125,0,32
2125,1,28
2125,2,38
2126,0,25
2126,1,5
2126,2,6
2127,0,66
2127,1,70
2127,2,94
2128,0,69
2128,1,74
2128,2,38
2129,0,0
2129,1,50
2129,2,100
2130,0,15
2130,1,64
2130,2,74
2131,0,72
2131,1,13
2131,2,94
2132,0,0
2132,1,79
2132,2,4
2133,0,88
2133,1,69
2133,2,60
2134,0,32
2134,1,22
2134,2,60
2135,0,53
2135,1,94
2135,2,98
2136,0,93
2136,1,66
2136,2,68
2137,0,72
2137,1,95
2137,2,61
2138,0,93
2138,1,29
2138,2,96
2139,0,97
2139,1,85
2139,2,3
2140,0,54
2140,1,99
2140,2,88
2141,0,77
2141,1,9
2141,2,34
2142,0,68
2142,1,40
2142,2,13
2143,0,78
2143,1,53
2143,2,15
2144,0,18
2144,1,20
2144,2,88
2145,0,70
2145,1,82
2145,2,76
2146,0,92
2146,1,66
2146,2,49
2147,0,88
2147,1,73
2147,2,98
2148,0,2
2148,1,63
2148,2,34
2149,0,8
2149,1,100
2149,2,96
2150,0,32
2150,1,69
2150,2,33
2151,0,62
2151,1,72
2151,2,18
2152,0,13
2152,1,6
2152,2,30
2153,0,55
2153,1,16
2153,2,25
2154,0,46
2154,1,10
2154,2,67
2155,0,31
2155,1,84
2155,2,56
2156,0,19
2156,1,23
2156,2,20
2157,0,73
2157,1,20
2157,2,67
2158,0,81
2158,1,25
2158,2,67
2159,0,70
2159,1,88
2159,2,15
2160,0,24
2160,1,60
2160,2,77
2161,0,45
2161,1,47
2161,2,13
2162,0,0
2162,1,85
2162,2,17
2163,0,94
2163,1,44
2163,2,73
2164,0,35
2164,1,98
2164,2,62
2165,0,44
2165,1,38
2165,2,62
2166,0,69
2166,1,17
2166,2,0
2167,0,62
2167,1,11
2167,2,20
2168,0,11
2168,1,58
2168,2,76
2169,0,9
2169,1,6
2169,2,44
2170,0,23
2170,1,64
2170,2,70
2171,0,74
2171,1,60
2171,2,97
2172,0,29
2172,1,28
2172,2,0
2173,0,60
2173,1,62
2173,2,75
2174,0,45
2174,1,2
2174,2,61
2175,0,57
2175,1,52
2175,2,5
2176,0,97
2176,1,83
2176,2,24
2177,0,47
2177,1,61
2177,2,64
2178,0,51
2178,1,99
2178,2,34
2179,0,22
2179,1,7
2179,2,13
2180,0,87
2180,1,100
2180,2,98
2181,0,25
2181,1,99
2181,2,74
2182,0,88
2182,1,15
2182,2,90
2183,0,17
2183,1,52
2183,2,59
2184,0,6
2184,1,21
2184,2,85
2185,0,27
2185,1,59
2185,2,13
2186,0,50
2186,1,27
2186,2,1
2187,0,66
2187,1,79
2187,2,86
2188,0,55
2188,1,38
2188,2,100
2189,0,72
2189,1,62
2189,2,96
2190,0,87
2190,1,93
2190,2,91
2191,0,73
2191,1,80
2191,2,19
2192,0,19
2192,1,59
2192,2,68
2193,0,73
2193,1,66
2193,2,99
2194,0,34
2194,1,36
2194,2,21
2195,0,87
2195,1,79
2195,2,76
2196,0,60
2196,1,24
2196,2,79
2197,0,88
2197,1,53
2197,2,32
2198,0,31
2198,1,79
2198,2,90
2199,0,22
2199,1,18
2199,2,62
2200,0,60
2200,1,85
2200,2,46
2201,0,83
2201,1,90
2201,2,62
2202,0,82
2202,1,7
2202,2,80
2203,0,83
2203,1,100
2203,2,75
2204,0,26
2204,1,43
2204,2,82
2205,0,76
2205,1,92
2205,2,21
2206,0,66
2206,1,46
2206,2,5
2207,0,13
2207,1,32
2207,2,10
2208,0,93
2208,1,96
2208,2,95
2209,0,59
2209,1,94
2209,2,28
2210,0,72
2210,1,60
2210,2,19
2211,0,59
2211,1,73
2211,2,47
2212,0,54
2212,1,57
2212,2,26
2213,0,78
2213,1,74
2213,2,68
2214,0,21
2214,1,25
2214,2,51
2215,0,86
2215,1,44
2215,2,87
2216,0,36
2216,1,57
2216,2,71
2217,0,23
2217,1,43
2217,2,61
2218,0,73
2218,1,22
2218,2,48
2219,0,88
2219,1,17
2219,2,88
2220,0,86
2220,1,42
2220,2,23
2221,0,37
2221,1,45
2221,2,54
2222,0,19
2222,1,34
2222,2,35
2223,0,94
2223,1,24
2223,2,57
2224,0,66
2224,1,69
2224,2,94
2225,0,35
2225,1,79
2225,2,56
2226,0,50
2226,1,6
2226,2,47
2227,0,45
2227,1,36
2227,2,27
2228,0,37
2228,1,27
2228,2,79
2229,0,61
2229,1,57
2229,2,43
2230,0,96
2230,1,69
2230,2,49
2231,0,31
2231,1,46
2231,2,73
2232,0,28
2232,1,14
2232,2,68
2233,0,34
2233,1,6
2233,2,47
2234,0,25
2234,1,0
2234,2,48
2235,0,55
2235,1,66
2235,2,55
2236,0,0
2236,1,100
2236,2,14
2237,0,45
2237,1,66
2237,2,28
2238,0,2
2238,1,24
2238,2,60
2239,0,57
2239,1,14
2239,2,17
2240,0,92
2240,1,98
2240,2,27
2241,0,14
2241,1,15
2241,2,30
2242,0,83
2242,1,74
2242,2,36
2243,0,32
2243,1,32
2243,2,20
2244,0,19
2244,1,8
2244,2,97
2245,0,78
2245,1,83
2245,2,27
2246,0,63
2246,1,35
2246,2,23
2247,0,17
2247,1,49
2247,2,62
2248,0,91
2248,1,83
2248,2,8
2249,0,67
2249,1,4
2249,2,53
2250,0,60
2250,1,95
2250,2,26
2251,0,43
2251,1,32
2251,2,97
2252,0,90
2252,1,65
2252,2,85
2253,0,66
2253,1,47
2253,2,93
2254,0,99
2254,1,33
2254,2,19
2255,0,48
2255,1,92
2255,2,6
2256,0,42
2256,1,6
2256,2,65
2257,0,6
2257,1,38
2257,2,32
2258,0,2
2258,1,17
2258,2,7
2259,0,84
2259,1,83
2259,2,57
2260,0,11
2260,1,37
2260,2,0
2261,0,40
2261,1,30
2261,2,47
2262,0,56
2262,1,45
2262,2,57
2263,0,92
2263,1,30
2263,2,95
2264,0,50
2264,1,91
2264,2,53
2265,0,47
2265,1,88
2265,2,65
2266,0,69
2266,1,53
2266,2,77
2267,0,4
2267,1,86
2267,2,57
2268,0,48
2268,1,52
2268,2,97
2269,0,37
2269,1,89
2269,2,72
2270,0,32
2270,1,23
2270,2,77
2271,0,20
2271,1,18
2271,2,79
2272,0,28
2272,1,82
2272,2,23
2273,0,53
2273,1,87
2273,2,48
2274,0,61
2274,1,93
2274,2,82
2275,0,62
2275,1,20
2275,2,7
2276,0,26
2276,1,61
2276,2,58
2277,0,2
2277,1,89
2277,2,30
2278,0,70
2278,1,54
2278,2,22
2279,0,28
2279,1,2
2279,2,4
2280,0,60
2280,1,21
2280,2,39
2281,0,7
2281,1,41
2281,2,47
2282,0,32
2282,1,54
2282,2,99
2283,0,34
2283,1,37
2283,2,45
2284,0,67
2284,1,92
2284,2,48
2285,0,23
2285,1,87
2285,2,70
2286,0,47
2286,1,65
2286,2,18
2287,0,56
2287,1,2
2287,2,69
2288,0,43
2288,1,16
2288,2,39
2289,0,83
2289,1,76
2289,2,26
2290,0,38
2290,1,83
2290,2,9
2291,0,24
2291,1,18
2291,2,93
2292,0,65
2292,1,98
2292,2,67
2293,0,17
2293,1,11
2293,2,75
2294,0,22
2294,1,95
2294,2,52
2295,0,79
2295,1,18
2295,2,76
2296,0,71
2296,1,72
2296,2,59
2297,0,1
2297,1,70
2297,2,69
2298,0,14
2298,1,13
2298,2,40
2299,0,73
2299,1,25
2299,2,96
2300,0,50
2300,1,92
2300,2,45
2301,0,2
2301,1,30
2301,2,18
2302,0,37
2302,1,39
2302,2,29
2303,0,3
2303,1,28
2303,2,80
2304,0,62
2304,1,52
2304,2,23
2305,0,11
2305,1,68
2305,2,81
2306,0,22
2306,1,6
2306,2,75
2307,0,13
2307,1,23
2307,2,1
2308,0,91
2308,1,59
2308,2,29
2309,0,35
2309,1,55
2309,2,49
2310,0,66
2310,1,20
2310,2,99
2311,0,55
2311,1,22
2311,2,39
2312,0,11
2312,1,5
2312,2,43
2313,0,52
2313,1,78
2313,2,33
2314,0,89
2314,1,51
2314,2,39
2315,0,38
2315,1,69
2315,2,71
2316,0,12
2316,1,3
2316,2,15
2317,0,99
2317,1,61
2317,2,82
2318,0,26
2318,1,72
2318,2,22
2319,0,30
2319,1,97
2319,2,8
2320,0,25
2320,1,0
2320,2,84
2321,0,11
2321,1,36
2321,2,35
2322,0,60
2322,1,12
2322,2,92
2323,0,40
2323,1,89
2323,2,52
2324,0,16
2324,1,62
2324,2,98
2325,0,97
2325,1,15
2325,2,54
2326,0,91
2326,1,59
2326,2,10
2327,0,30
2327,1,1
2327,2,33
2328,0,7
2328,1,66
2328,2,70
2329,0,72
2329,1,95
2329,2,1
2330,0,78
2330,1,86
2330,2,52
2331,0,38
2331,1,100
2331,2,27
2332,0,78
2332,1,97
2332,2,8
2333,0,93
2333,1,76
2333,2,13
2334,0,45
2334,1,79
2334,2,1
2335,0,56
2335,1,52
2335,2,73
2336,0,91
2336,1,35
2336,2,65
2337,0,50
2337,1,99
2337,2,66
2338,0,12
2338,1,95
2338,2,40
2339,0,10
2339,1,45
2339,2,61
2340,0,76
2340,1,92
2340,2,75
2341,0,84
2341,1,42
2341,2,68
2342,0,48
2342,1,54
2342,2,84
2343,0,99
2343,1,20
2343,2,37
2344,0,94
2344,1,15
2344,2,90
2345,0,34
2345,1,53
2345,2,39
2346,0,24
2346,1,41
2346,2,42
2347,0,80
2347,1,37
2347,2,90
2348,0,81
2348,1,91
2348,2,4
2349,0,1
2349,1,79
2349,2,88
2350,0,93
2350,1,3
2350,2,44
2351,0,51
2351,1,63
2351,2,23
2352,0,44
2352,1,23
2352,2,99
2353,0,95
2353,1,29
2353,2,38
2354,0,65
2354,1,45
2354,2,52
2355,0,58
2355,1,22
2355,2,95
2356,0,51
2356,1,29
2356,2,53
2357,0,15
2357,1,90
2357,2,85
2358,0,21
2358,1,11
2358,2,48
2359,0,86
2359,1,71
2359,2,8
2360,0,84
2360,1,31
2360,2,36
2361,0,18
2361,1,76
2361,2,33
2362,0,89
2362,1,89
2362,2,69
2363,0,24
2363,1,50
2363,2,29
2364,0,56
2364,1,11
2364,2,7
2365,0,86
2365,1,80
2365,2,81
2366,0,3
2366,1,20
2366,2,72
2367,0,32
2367,1,55
2367,2,55
2368,0,63
2368,1,46
2368,2,94
2369,0,7
2369,1,10
2369,2,50
2370,0,79
2370,1,27
2370,2,27
2371,0,99
2371,1,39
2371,2,98
2372,0,25
2372,1,11
2372,2,87
2373,0,88
2373,1,32
2373,2,81
2374,0,61
2374,1,57
2374,2,87
