Step,Agent_ID,Action
25696,3,75
25697,0,56
25697,1,29
25697,2,86
25697,3,45
25698,0,101
25698,1,26
25698,2,10
25698,3,47
25699,0,88
25699,1,27
25699,2,34
25699,3,75
25700,0,25
25700,1,30
25700,2,78
25700,3,83
25701,0,66
25701,1,55
25701,2,54
25701,3,54
25702,0,37
25702,1,48
25702,2,38
25702,3,84
25703,0,4
25703,1,7
25703,2,14
25703,3,29
25704,0,68
25704,1,100
25704,2,49
25704,3,7
25705,0,45
25705,1,87
25705,2,59
25705,3,84
25706,0,47
25706,1,92
25706,2,94
25706,3,60
25707,0,67
25707,1,55
25707,2,51
25707,3,60
25708,0,61
25708,1,72
25708,2,4
25708,3,18
25709,0,26
25709,1,43
25709,2,54
25709,3,91
25710,0,18
25710,1,28
25710,2,55
25710,3,74
25711,0,94
25711,1,76
25711,2,38
25711,3,22
25712,0,4
25712,1,17
25712,2,50
25712,3,61
25713,0,26
25713,1,63
25713,2,48
25713,3,5
25714,0,31
25714,1,32
25714,2,27
25714,3,51
25715,0,51
25715,1,67
25715,2,6
25715,3,92
25716,0,42
25716,1,70
25716,2,67
25716,3,43
25717,0,53
25717,1,75
25717,2,39
25717,3,99
25718,0,69
25718,1,49
25718,2,21
25718,3,56
25719,0,8
25719,1,20
25719,2,38
25719,3,81
25720,0,96
25720,1,90
25720,2,24
25720,3,7
25721,0,90
25721,1,15
25721,2,75
25721,3,58
25722,0,7
25722,1,0
25722,2,68
25722,3,81
25723,0,68
25723,1,12
25723,2,12
25723,3,8
25724,0,39
25724,1,62
25724,2,54
25724,3,89
25725,0,51
25725,1,59
25725,2,47
25725,3,34
25726,0,17
25726,1,10
25726,2,19
25726,3,12
25727,0,47
25727,1,7
25727,2,48
25727,3,42
25728,0,19
25728,1,21
25728,2,19
25728,3,42
25729,0,10
25729,1,54
25729,2,17
25729,3,33
25730,0,35
25730,1,18
25730,2,4
25730,3,44
25731,0,43
25731,1,12
25731,2,47
25731,3,8
25732,0,14
25732,1,40
25732,2,101
25732,3,22
25733,0,22
25733,1,63
25733,2,68
25733,3,74
25734,0,23
25734,1,11
25734,2,27
25734,3,70
25735,0,44
25735,1,40
25735,2,49
25735,3,80
25736,0,96
25736,1,71
25736,2,4
25736,3,54
25737,0,23
25737,1,97
25737,2,21
25737,3,33
25738,0,93
25738,1,82
25738,2,69
25738,3,44
25739,0,85
25739,1,71
25739,2,10
25739,3,1
25740,0,10
25740,1,40
25740,2,36
25740,3,14
25741,0,30
25741,1,56
25741,2,91
25741,3,34
25742,0,71
25742,1,56
25742,2,82
25742,3,0
25743,0,75
25743,1,53
25743,2,90
25743,3,24
25744,0,24
25744,1,55
25744,2,14
25744,3,79
25745,0,28
25745,1,20
25745,2,78
25745,3,73
25746,0,49
25746,1,67
25746,2,22
25746,3,63
25747,0,12
25747,1,72
25747,2,33
25747,3,47
25748,0,25
25748,1,88
25748,2,101
25748,3,47
25749,0,32
25749,1,41
25749,2,60
25749,3,96
25750,0,70
25750,1,36
25750,2,43
25750,3,100
25751,0,54
25751,1,76
25751,2,13
25751,3,84
25752,0,6
25752,1,100
25752,2,51
25752,3,62
25753,0,56
25753,1,8
25753,2,25
25753,3,43
25754,0,14
25754,1,42
25754,2,94
25754,3,100
25755,0,80
25755,1,82
25755,2,101
25755,3,42
25756,0,70
25756,1,20
25756,2,45
25756,3,69
25757,0,98
25757,1,11
25757,2,36
25757,3,10
25758,0,71
25758,1,93
25758,2,40
25758,3,33
25759,0,97
25759,1,11
25759,2,81
25759,3,2
25760,0,78
25760,1,31
25760,2,24
25760,3,31
25761,0,6
25761,1,79
25761,2,13
25761,3,35
25762,0,51
25762,1,90
25762,2,37
25762,3,21
25763,0,5
25763,1,61
25763,2,86
25763,3,52
25764,0,34
25764,1,24
25764,2,60
25764,3,84
25765,0,45
25765,1,35
25765,2,61
25765,3,18
25766,0,86
25766,1,3
25766,2,58
25766,3,80
25767,0,26
25767,1,83
25767,2,17
25767,3,71
25768,0,71
25768,1,61
25768,2,31
25768,3,9
25769,0,61
25769,1,26
25769,2,7
25769,3,57
25770,0,19
25770,1,43
25770,2,33
25770,3,76
25771,0,26
25771,1,42
25771,2,89
25771,3,48
25772,0,30
25772,1,11
25772,2,62
25772,3,7
25773,0,3
25773,1,11
25773,2,85
25773,3,2
25774,0,48
25774,1,101
25774,2,5
25774,3,2
25775,0,47
25775,1,44
25775,2,62
25775,3,45
25776,0,77
25776,1,95
25776,2,7
25776,3,47
25777,0,53
25777,1,51
25777,2,72
25777,3,72
25778,0,31
25778,1,3
25778,2,79
25778,3,22
25779,0,74
25779,1,68
25779,2,52
25779,3,90
25780,0,31
25780,1,65
25780,2,85
25780,3,26
25781,0,20
25781,1,64
25781,2,99
25781,3,9
25782,0,25
25782,1,44
25782,2,32
25782,3,90
25783,0,55
25783,1,70
25783,2,61
25783,3,13
25784,0,27
25784,1,39
25784,2,40
25784,3,99
25785,0,2
25785,1,22
25785,2,12
25785,3,27
25786,0,73
25786,1,15
25786,2,3
25786,3,72
25787,0,16
25787,1,48
25787,2,69
25787,3,55
25788,0,30
25788,1,20
25788,2,12
25788,3,16
25789,0,47
25789,1,79
25789,2,14
25789,3,54
25790,0,31
25790,1,44
25790,2,16
25790,3,30
25791,0,30
25791,1,97
25791,2,82
25791,3,79
25792,0,47
25792,1,6
25792,2,12
25792,3,73
25793,0,5
25793,1,26
25793,2,3
25793,3,55
25794,0,5
25794,1,60
25794,2,8
25794,3,10
25795,0,15
25795,1,10
25795,2,66
25795,3,48
25796,0,70
25796,1,51
25796,2,34
25796,3,69
25797,0,54
25797,1,17
25797,2,37
25797,3,57
25798,0,4
25798,1,38
25798,2,21
25798,3,51
25799,0,61
25799,1,57
25799,2,44
25799,3,67
25800,0,25
25800,1,85
25800,2,21
25800,3,92
25801,0,65
25801,1,63
25801,2,49
25801,3,68
25802,0,50
25802,1,55
25802,2,60
25802,3,34
25803,0,5
25803,1,55
25803,2,2
25803,3,41
25804,0,3
25804,1,29
25804,2,56
25804,3,28
25805,0,35
25805,1,18
25805,2,99
25805,3,65
25806,0,69
25806,1,61
25806,2,16
25806,3,59
25807,0,73
25807,1,99
25807,2,92
25807,3,34
25808,0,9
25808,1,22
25808,2,20
25808,3,72
25809,0,36
25809,1,93
25809,2,44
25809,3,36
25810,0,0
25810,1,37
25810,2,92
25810,3,70
25811,0,1
25811,1,19
25811,2,55
25811,3,40
25812,0,37
25812,1,32
25812,2,101
25812,3,31
25813,0,40
25813,1,44
25813,2,30
25813,3,42
25814,0,5
25814,1,44
25814,2,68
25814,3,66
25815,0,36
25815,1,35
25815,2,84
25815,3,91
25816,0,50
25816,1,16
25816,2,58
25816,3,20
25817,0,19
25817,1,4
25817,2,19
25817,3,15
25818,0,55
25818,1,13
25818,2,92
25818,3,42
25819,0,77
25819,1,5
25819,2,28
25819,3,8
25820,0,57
25820,1,42
25820,2,23
25820,3,67
25821,0,48
25821,1,83
25821,2,19
25821,3,83
25822,0,53
25822,1,57
25822,2,15
25822,3,65
25823,0,77
25823,1,60
25823,2,82
25823,3,81
25824,0,70
25824,1,80
25824,2,78
25824,3,71
25825,0,74
25825,1,70
25825,2,6
25825,3,12
25826,0,9
25826,1,6
25826,2,45
25826,3,14
25827,0,66
25827,1,20
25827,2,63
25827,3,54
25828,0,85
25828,1,70
25828,2,99
25828,3,66
25829,0,70
25829,1,0
25829,2,66
25829,3,43
25830,0,89
25830,1,69
25830,2,41
25830,3,21
25831,0,15
25831,1,53
25831,2,36
25831,3,53
25832,0,23
25832,1,56
25832,2,27
25832,3,9
25833,0,11
25833,1,101
25833,2,50
25833,3,21
25834,0,84
25834,1,62
25834,2,15
25834,3,21
25835,0,30
25835,1,67
25835,2,68
25835,3,66
25836,0,32
25836,1,15
25836,2,43
25836,3,34
25837,0,42
25837,1,34
25837,2,56
25837,3,81
25838,0,2
25838,1,59
25838,2,63
25838,3,41
25839,0,56
25839,1,35
25839,2,23
25839,3,101
25840,0,46
25840,1,25
25840,2,18
25840,3,8
25841,0,81
25841,1,62
25841,2,35
25841,3,83
25842,0,38
25842,1,73
25842,2,63
25842,3,43
25843,0,57
25843,1,9
25843,2,67
25843,3,91
25844,0,48
25844,1,2
25844,2,3
25844,3,39
25845,0,43
25845,1,26
25845,2,73
25845,3,63
25846,0,67
25846,1,7
25846,2,23
25846,3,27
25847,0,46
25847,1,35
25847,2,19
25847,3,17
25848,0,2
25848,1,13
25848,2,58
25848,3,75
25849,0,52
25849,1,65
25849,2,47
25849,3,100
25850,0,9
25850,1,34
25850,2,89
25850,3,64
25851,0,3
25851,1,3
25851,2,16
25851,3,63
25852,0,13
25852,1,96
25852,2,65
25852,3,71
25853,0,71
25853,1,22
25853,2,25
25853,3,26
25854,0,35
25854,1,19
25854,2,92
25854,3,24
25855,0,92
25855,1,53
25855,2,5
25855,3,55
25856,0,9
25856,1,67
25856,2,58
25856,3,3
25857,0,18
25857,1,42
25857,2,19
25857,3,25
25858,0,72
25858,1,31
25858,2,18
25858,3,0
25859,0,81
25859,1,35
25859,2,47
25859,3,63
25860,0,54
25860,1,25
25860,2,7
25860,3,41
25861,0,68
25861,1,49
25861,2,52
25861,3,60
25862,0,50
25862,1,0
25862,2,73
25862,3,9
25863,0,85
25863,1,35
25863,2,3
25863,3,63
25864,0,97
25864,1,4
25864,2,98
25864,3,76
25865,0,44
25865,1,74
25865,2,13
25865,3,45
25866,0,38
25866,1,6
25866,2,42
25866,3,70
25867,0,93
25867,1,82
25867,2,46
25867,3,7
25868,0,7
25868,1,51
25868,2,32
25868,3,89
25869,0,15
25869,1,0
25869,2,46
25869,3,21
25870,0,100
25870,1,67
25870,2,19
25870,3,15
25871,0,2
25871,1,65
25871,2,15
25871,3,14
25872,0,61
25872,1,97
25872,2,17
25872,3,60
25873,0,43
25873,1,65
25873,2,26
25873,3,30
25874,0,43
25874,1,1
25874,2,48
25874,3,14
25875,0,69
25875,1,0
25875,2,48
25875,3,43
25876,0,7
25876,1,38
25876,2,42
25876,3,11
25877,0,19
25877,1,65
25877,2,59
25877,3,90
25878,0,11
25878,1,62
25878,2,31
25878,3,80
25879,0,67
25879,1,51
25879,2,94
25879,3,39
25880,0,94
25880,1,90
25880,2,99
25880,3,59
25881,0,76
25881,1,87
25881,2,66
25881,3,94
25882,0,96
25882,1,20
25882,2,31
25882,3,10
25883,0,39
25883,1,65
25883,2,87
25883,3,4
25884,0,34
25884,1,25
25884,2,25
25884,3,30
25885,0,26
25885,1,2
25885,2,63
25885,3,71
25886,0,9
25886,1,16
25886,2,83
25886,3,82
25887,0,43
25887,1,33
25887,2,58
25887,3,90
25888,0,44
25888,1,74
25888,2,36
25888,3,21
25889,0,48
25889,1,41
25889,2,17
25889,3,40
25890,0,95
25890,1,7
25890,2,40
25890,3,63
25891,0,37
25891,1,59
25891,2,76
25891,3,50
25892,0,78
25892,1,14
25892,2,80
25892,3,13
25893,0,53
25893,1,71
25893,2,85
25893,3,98
25894,0,38
25894,1,65
25894,2,91
25894,3,80
25895,0,49
25895,1,79
25895,2,82
25895,3,58
25896,0,48
25896,1,25
25896,2,84
25896,3,21
25897,0,20
25897,1,31
25897,2,51
25897,3,41
25898,0,81
25898,1,24
25898,2,86
25898,3,55
25899,0,38
25899,1,0
25899,2,68
25899,3,51
25900,0,94
25900,1,77
25900,2,29
25900,3,68
25901,0,52
25901,1,60
25901,2,8
25901,3,50
25902,0,78
25902,1,48
25902,2,26
25902,3,15
25903,0,8
25903,1,18
25903,2,23
25903,3,90
25904,0,45
25904,1,17
25904,2,72
25904,3,16
25905,0,55
25905,1,18
25905,2,88
25905,3,5
25906,0,98
25906,1,84
25906,2,56
25906,3,16
25907,0,45
25907,1,28
25907,2,26
25907,3,58
25908,0,7
25908,1,19
25908,2,66
25908,3,64
25909,0,19
25909,1,67
25909,2,54
25909,3,16
25910,0,83
25910,1,98
25910,2,32
25910,3,75
25911,0,73
25911,1,20
25911,2,60
25911,3,10
25912,0,82
25912,1,28
25912,2,34
25912,3,39
25913,0,54
25913,1,26
25913,2,59
25913,3,30
25914,0,21
25914,1,12
25914,2,18
25914,3,9
25915,0,76
25915,1,33
25915,2,48
25915,3,33
25916,0,72
25916,1,10
25916,2,23
25916,3,60
25917,0,100
25917,1,72
25917,2,14
25917,3,36
25918,0,69
25918,1,37
25918,2,62
25918,3,10
25919,0,84
25919,1,1
25919,2,48
25919,3,52
25920,0,94
25920,1,72
25920,2,23
25920,3,97
25921,0,100
25921,1,36
25921,2,94
25921,3,16
25922,0,35
25922,1,16
25922,2,4
25922,3,55
25923,0,19
25923,1,59
25923,2,51
25923,3,16
25924,0,58
25924,1,5
25924,2,71
25924,3,71
25925,0,44
25925,1,50
25925,2,4
25925,3,54
25926,0,58
25926,1,42
25926,2,15
25926,3,16
25927,0,69
25927,1,16
25927,2,90
25927,3,61
25928,0,6
25928,1,86
25928,2,74
25928,3,82
25929,0,31
25929,1,69
25929,2,45
25929,3,90
25930,0,81
25930,1,43
25930,2,74
25930,3,90
25931,0,32
25931,1,71
25931,2,14
25931,3,56
25932,0,65
25932,1,41
25932,2,62
25932,3,42
25933,0,27
25933,1,27
25933,2,35
25933,3,10
25934,0,10
25934,1,69
25934,2,17
25934,3,10
25935,0,49
25935,1,5
25935,2,26
25935,3,69
25936,0,0
25936,1,21
25936,2,42
25936,3,95
25937,0,40
25937,1,31
25937,2,74
25937,3,21
25938,0,32
25938,1,31
25938,2,88
25938,3,46
25939,0,63
25939,1,6
25939,2,15
25939,3,40
25940,0,90
25940,1,70
25940,2,86
25940,3,55
25941,0,53
25941,1,21
25941,2,56
25941,3,24
25942,0,82
25942,1,70
25942,2,69
25942,3,96
25943,0,80
25943,1,41
25943,2,20
25943,3,87
25944,0,18
25944,1,80
25944,2,17
25944,3,75
25945,0,61
25945,1,61
25945,2,98
25945,3,75
25946,0,28
25946,1,28
25946,2,74
25946,3,79
25947,0,43
25947,1,91
25947,2,25
25947,3,73
25948,0,30
25948,1,2
25948,2,78
25948,3,8
25949,0,91
25949,1,69
25949,2,44
25949,3,76
25950,0,22
25950,1,46
25950,2,35
25950,3,79
25951,0,6
25951,1,80
25951,2,61
25951,3,95
25952,0,98
25952,1,47
25952,2,13
25952,3,55
25953,0,49
25953,1,87
25953,2,5
25953,3,32
25954,0,61
25954,1,66
25954,2,82
25954,3,96
25955,0,32
25955,1,74
25955,2,15
25955,3,5
25956,0,2
25956,1,66
25956,2,36
25956,3,21
25957,0,29
25957,1,91
25957,2,5
25957,3,66
25958,0,69
25958,1,54
25958,2,52
25958,3,43
25959,0,51
25959,1,59
25959,2,16
25959,3,43
25960,0,75
25960,1,49
25960,2,47
25960,3,62
25961,0,59
25961,1,9
25961,2,82
25961,3,83
25962,0,42
25962,1,46
25962,2,1
25962,3,88
25963,0,35
25963,1,1
25963,2,17
25963,3,32
25964,0,60
25964,1,58
25964,2,5
25964,3,99
25965,0,93
25965,1,52
25965,2,35
25965,3,98
25966,0,73
25966,1,66
25966,2,77
25966,3,101
25967,0,82
25967,1,18
25967,2,24
25967,3,94
25968,0,7
25968,1,23
25968,2,51
25968,3,84
25969,0,2
25969,1,31
25969,2,35
25969,3,54
25970,0,23
25970,1,99
25970,2,69
25970,3,16
25971,0,88
25971,1,96
25971,2,61
25971,3,25
25972,0,80
25972,1,91
25972,2,47
25972,3,44
25973,0,23
25973,1,69
25973,2,76
25973,3,16
25974,0,22
25974,1,79
25974,2,96
25974,3,32
25975,0,23
25975,1,93
25975,2,22
25975,3,100
25976,0,28
25976,1,64
25976,2,33
25976,3,17
25977,0,32
25977,1,66
25977,2,46
25977,3,56
25978,0,77
25978,1,90
25978,2,61
25978,3,38
25979,0,7
25979,1,24
25979,2,59
25979,3,77
25980,0,53
25980,1,33
25980,2,46
25980,3,76
25981,0,72
25981,1,8
25981,2,68
25981,3,15
25982,0,10
25982,1,85
25982,2,88
25982,3,28
25983,0,72
25983,1,98
25983,2,7
25983,3,51
25984,0,90
25984,1,30
25984,2,54
25984,3,82
25985,0,88
25985,1,35
25985,2,52
25985,3,27
25986,0,43
25986,1,37
25986,2,29
25986,3,27
25987,0,93
25987,1,25
25987,2,62
25987,3,37
25988,0,35
25988,1,23
25988,2,1
25988,3,90
25989,0,98
25989,1,26
25989,2,57
25989,3,61
25990,0,70
25990,1,75
25990,2,52
25990,3,14
25991,0,76
25991,1,38
25991,2,31
25991,3,20
25992,0,41
25992,1,65
25992,2,35
25992,3,82
25993,0,61
25993,1,49
25993,2,50
25993,3,50
25994,0,101
25994,1,28
25994,2,17
25994,3,24
25995,0,40
25995,1,24
25995,2,26
25995,3,38
25996,0,65
25996,1,97
25996,2,65
25996,3,87
25997,0,32
25997,1,9
25997,2,4
25997,3,79
25998,0,6
25998,1,1
25998,2,52
25998,3,83
25999,0,25
25999,1,68
25999,2,29
25999,3,13
26000,0,39
26000,1,62
26000,2,34
26000,3,89
26001,0,9
26001,1,19
26001,2,8
26001,3,17
26002,0,85
26002,1,0
26002,2,18
26002,3,69
26003,0,26
26003,1,13
26003,2,22
26003,3,2
26004,0,24
26004,1,21
26004,2,50
26004,3,74
26005,0,31
26005,1,12
26005,2,51
26005,3,21
26006,0,85
26006,1,87
26006,2,46
26006,3,9
26007,0,39
26007,1,14
26007,2,75
26007,3,34
26008,0,7
26008,1,72
26008,2,52
26008,3,72
26009,0,42
26009,1,51
26009,2,2
26009,3,61
26010,0,14
26010,1,80
26010,2,9
26010,3,23
26011,0,61
26011,1,92
26011,2,9
26011,3,16
26012,0,13
26012,1,99
26012,2,74
26012,3,47
26013,0,81
26013,1,5
26013,2,60
26013,3,6
26014,0,47
26014,1,10
26014,2,44
26014,3,9
26015,0,21
26015,1,42
26015,2,67
26015,3,15
26016,0,4
26016,1,59
26016,2,81
26016,3,82
26017,0,27
26017,1,82
26017,2,5
26017,3,73
26018,0,68
26018,1,93
26018,2,37
26018,3,31
26019,0,28
26019,1,66
26019,2,48
26019,3,71
26020,0,28
26020,1,68
26020,2,93
26020,3,50
26021,0,97
26021,1,51
26021,2,98
26021,3,12
26022,0,24
26022,1,58
26022,2,70
26022,3,19
26023,0,15
26023,1,63
26023,2,41
26023,3,29
26024,0,33
26024,1,44
26024,2,3
26024,3,5
26025,0,15
26025,1,90
26025,2,7
26025,3,97
26026,0,8
26026,1,78
26026,2,10
26026,3,87
26027,0,81
26027,1,58
26027,2,97
26027,3,77
26028,0,49
26028,1,66
26028,2,38
26028,3,33
26029,0,47
26029,1,61
26029,2,30
26029,3,1
26030,0,51
26030,1,69
26030,2,35
26030,3,40
26031,0,19
26031,1,35
26031,2,13
26031,3,61
26032,0,47
26032,1,64
26032,2,6
26032,3,11
26033,0,30
26033,1,58
26033,2,23
26033,3,17
26034,0,48
26034,1,9
26034,2,31
26034,3,59
26035,0,97
26035,1,25
26035,2,13
26035,3,93
26036,0,45
26036,1,35
26036,2,46
26036,3,65
26037,0,15
26037,1,42
26037,2,32
26037,3,0
26038,0,4
26038,1,66
26038,2,16
26038,3,50
26039,0,66
26039,1,70
26039,2,22
26039,3,55
26040,0,43
26040,1,27
26040,2,46
26040,3,12
26041,0,93
26041,1,56
26041,2,18
26041,3,55
26042,0,65
26042,1,64
26042,2,26
26042,3,6
26043,0,52
26043,1,91
26043,2,65
26043,3,75
26044,0,39
26044,1,49
26044,2,21
26044,3,10
26045,0,59
26045,1,10
26045,2,80
26045,3,10
26046,0,75
26046,1,26
26046,2,47
26046,3,34
26047,0,6
26047,1,13
26047,2,21
26047,3,30
26048,0,10
26048,1,42
26048,2,83
26048,3,7
26049,0,28
26049,1,56
26049,2,32
26049,3,79
26050,0,30
26050,1,34
26050,2,31
26050,3,15
26051,0,43
26051,1,79
26051,2,37
26051,3,48
26052,0,68
26052,1,14
26052,2,9
26052,3,26
26053,0,33
26053,1,46
26053,2,90
26053,3,66
26054,0,24
26054,1,41
26054,2,54
26054,3,72
26055,0,83
26055,1,60
26055,2,25
26055,3,79
26056,0,52
26056,1,44
26056,2,27
26056,3,16
26057,0,4
26057,1,27
26057,2,61
26057,3,18
26058,0,39
26058,1,44
26058,2,30
26058,3,94
26059,0,39
26059,1,54
26059,2,21
26059,3,56
26060,0,68
26060,1,45
26060,2,39
26060,3,64
26061,0,26
26061,1,36
26061,2,89
26061,3,99
26062,0,72
26062,1,81
26062,2,12
26062,3,6
26063,0,33
26063,1,39
26063,2,91
26063,3,50
26064,0,59
26064,1,44
26064,2,31
26064,3,42
26065,0,24
26065,1,1
26065,2,45
26065,3,52
26066,0,49
26066,1,82
26066,2,51
26066,3,0
26067,0,28
26067,1,78
26067,2,28
26067,3,22
26068,0,33
26068,1,65
26068,2,20
26068,3,11
26069,0,94
26069,1,25
26069,2,30
26069,3,58
26070,0,70
26070,1,2
26070,2,43
26070,3,11
26071,0,77
26071,1,67
26071,2,12
26071,3,75
26072,0,4
26072,1,47
26072,2,12
26072,3,80
26073,0,21
26073,1,66
26073,2,19
26073,3,67
26074,0,33
26074,1,5
26074,2,97
26074,3,100
26075,0,69
26075,1,47
26075,2,96
26075,3,42
26076,0,97
26076,1,42
26076,2,20
26076,3,18
26077,0,28
26077,1,71
26077,2,48
26077,3,5
26078,0,76
26078,1,7
26078,2,49
26078,3,58
26079,0,98
26079,1,24
26079,2,66
26079,3,96
26080,0,84
26080,1,93
26080,2,0
26080,3,86
26081,0,32
26081,1,45
26081,2,18
26081,3,52
26082,0,61
26082,1,20
26082,2,24
26082,3,42
26083,0,1
26083,1,73
26083,2,13
26083,3,27
26084,0,68
26084,1,14
26084,2,59
26084,3,71
26085,0,25
26085,1,34
26085,2,53
26085,3,7
26086,0,19
26086,1,7
26086,2,71
26086,3,17
26087,0,11
26087,1,73
26087,2,52
26087,3,73
26088,0,6
26088,1,84
26088,2,94
26088,3,86
26089,0,43
26089,1,99
26089,2,14
26089,3,75
26090,0,48
26090,1,64
26090,2,85
26090,3,1
26091,0,54
26091,1,27
26091,2,84
26091,3,82
26092,0,22
26092,1,57
26092,2,82
26092,3,63
26093,0,14
26093,1,47
26093,2,73
26093,3,100
26094,0,85
26094,1,7
26094,2,60
26094,3,85
26095,0,56
26095,1,24
26095,2,28
26095,3,18
26096,0,31
26096,1,2
26096,2,59
26096,3,56
26097,0,52
26097,1,57
26097,2,48
26097,3,6
26098,0,7
26098,1,24
26098,2,94
26098,3,59
26099,0,27
26099,1,64
26099,2,72
26099,3,31
26100,0,27
26100,1,66
26100,2,58
26100,3,97
26101,0,8
26101,1,9
26101,2,36
26101,3,57
26102,0,66
26102,1,51
26102,2,43
26102,3,58
26103,0,79
26103,1,51
26103,2,38
26103,3,6
26104,0,0
26104,1,58
26104,2,94
26104,3,20
26105,0,53
26105,1,93
26105,2,77
26105,3,14
26106,0,25
26106,1,74
26106,2,90
26106,3,5
26107,0,44
26107,1,2
26107,2,42
26107,3,52
26108,0,44
26108,1,32
26108,2,16
26108,3,61
26109,0,29
26109,1,23
26109,2,61
26109,3,27
26110,0,4
26110,1,12
26110,2,29
26110,3,32
26111,0,64
26111,1,13
26111,2,68
26111,3,81
26112,0,46
26112,1,80
26112,2,53
26112,3,92
26113,0,87
26113,1,88
26113,2,35
26113,3,1
26114,0,64
26114,1,14
26114,2,70
26114,3,34
26115,0,58
26115,1,91
26115,2,82
26115,3,80
26116,0,41
26116,1,88
26116,2,84
26116,3,66
26117,0,1
26117,1,18
26117,2,29
26117,3,35
26118,0,15
26118,1,77
26118,2,21
26118,3,24
26119,0,46
26119,1,56
26119,2,91
26119,3,28
26120,0,23
26120,1,69
26120,2,14
26120,3,5
26121,0,0
26121,1,76
26121,2,3
26121,3,15
26122,0,90
26122,1,82
26122,2,88
26122,3,19
26123,0,50
26123,1,5
26123,2,65
26123,3,41
26124,0,21
26124,1,23
26124,2,81
26124,3,14
26125,0,17
26125,1,5
26125,2,93
26125,3,0
26126,0,33
26126,1,51
26126,2,12
26126,3,13
26127,0,41
26127,1,67
26127,2,69
26127,3,72
26128,0,7
26128,1,12
26128,2,88
26128,3,73
26129,0,9
26129,1,23
26129,2,69
26129,3,65
26130,0,46
26130,1,30
26130,2,54
26130,3,89
26131,0,9
26131,1,46
26131,2,19
26131,3,48
26132,0,51
26132,1,12
26132,2,78
26132,3,46
26133,0,44
26133,1,30
26133,2,22
26133,3,39
26134,0,57
26134,1,63
26134,2,95
26134,3,22
26135,0,9
26135,1,62
26135,2,68
26135,3,19
26136,0,62
26136,1,38
26136,2,44
26136,3,64
26137,0,57
26137,1,96
26137,2,71
26137,3,69
26138,0,25
26138,1,9
26138,2,99
26138,3,43
26139,0,60
26139,1,101
26139,2,15
26139,3,49
26140,0,95
26140,1,11
26140,2,52
26140,3,37
26141,0,24
26141,1,40
26141,2,50
26141,3,97
26142,0,21
26142,1,42
26142,2,100
26142,3,87
26143,0,53
26143,1,14
26143,2,79
26143,3,93
26144,0,19
26144,1,21
26144,2,97
26144,3,82
26145,0,99
26145,1,96
26145,2,77
26145,3,95
26146,0,30
26146,1,23
26146,2,49
26146,3,56
26147,0,27
26147,1,43
26147,2,13
26147,3,63
26148,0,18
26148,1,89
26148,2,5
26148,3,53
26149,0,66
26149,1,72
26149,2,7
26149,3,65
26150,0,98
26150,1,25
26150,2,96
26150,3,92
26151,0,50
26151,1,87
26151,2,9
26151,3,12
26152,0,41
26152,1,68
26152,2,74
26152,3,65
26153,0,97
26153,1,84
26153,2,42
26153,3,13
26154,0,47
26154,1,70
26154,2,24
26154,3,51
26155,0,18
26155,1,51
26155,2,93
26155,3,36
26156,0,29
26156,1,51
26156,2,78
26156,3,48
26157,0,22
26157,1,91
26157,2,0
26157,3,61
26158,0,56
26158,1,92
26158,2,39
26158,3,59
26159,0,33
26159,1,8
26159,2,88
26159,3,54
26160,0,65
26160,1,8
26160,2,49
26160,3,50
26161,0,43
26161,1,58
26161,2,45
26161,3,99
26162,0,51
26162,1,79
26162,2,14
26162,3,47
26163,0,33
26163,1,87
26163,2,4
26163,3,27
26164,0,67
26164,1,79
26164,2,93
26164,3,28
26165,0,11
26165,1,4
26165,2,6
26165,3,16
26166,0,91
26166,1,22
26166,2,80
26166,3,19
26167,0,41
26167,1,15
26167,2,101
26167,3,88
26168,0,40
26168,1,2
26168,2,3
26168,3,93
26169,0,22
26169,1,100
26169,2,87
26169,3,32
26170,0,11
26170,1,60
26170,2,21
26170,3,94
26171,0,94
26171,1,19
26171,2,69
26171,3,50
26172,0,8
26172,1,31
26172,2,35
26172,3,24
26173,0,61
26173,1,88
26173,2,3
26173,3,90
26174,0,97
26174,1,11
26174,2,25
26174,3,37
26175,0,43
26175,1,70
26175,2,59
26175,3,21
26176,0,5
26176,1,25
26176,2,49
26176,3,62
26177,0,13
26177,1,72
26177,2,93
26177,3,21
26178,0,32
26178,1,40
26178,2,39
26178,3,20
26179,0,35
26179,1,101
26179,2,49
26179,3,76
26180,0,67
26180,1,35
26180,2,93
26180,3,36
26181,0,52
26181,1,76
26181,2,75
26181,3,77
26182,0,38
26182,1,78
26182,2,47
26182,3,18
26183,0,50
26183,1,38
26183,2,52
26183,3,18
26184,0,89
26184,1,15
26184,2,93
26184,3,75
26185,0,21
26185,1,45
26185,2,78
26185,3,61
26186,0,34
26186,1,70
26186,2,29
26186,3,50
26187,0,63
26187,1,88
26187,2,31
26187,3,96
26188,0,17
26188,1,2
26188,2,5
26188,3,80
26189,0,45
26189,1,24
26189,2,93
26189,3,51
26190,0,73
26190,1,60
26190,2,74
26190,3,83
26191,0,32
26191,1,32
26191,2,44
26191,3,74
26192,0,30
26192,1,77
26192,2,5
26192,3,51
26193,0,10
26193,1,32
26193,2,42
26193,3,74
26194,0,82
26194,1,76
26194,2,85
26194,3,40
26195,0,43
26195,1,48
26195,2,98
26195,3,56
26196,0,15
