Step,Agent_ID,Action
14578,1,42
14578,2,67
14579,0,93
14579,1,70
14579,2,54
14580,0,31
14580,1,2
14580,2,28
14581,0,7
14581,1,10
14581,2,69
14582,0,14
14582,1,17
14582,2,11
14583,0,101
14583,1,57
14583,2,21
14584,0,38
14584,1,7
14584,2,100
14585,0,35
14585,1,29
14585,2,75
14586,0,3
14586,1,57
14586,2,65
14587,0,95
14587,1,90
14587,2,27
14588,0,14
14588,1,38
14588,2,73
14589,0,8
14589,1,67
14589,2,68
14590,0,85
14590,1,47
14590,2,75
14591,0,43
14591,1,51
14591,2,33
14592,0,21
14592,1,19
14592,2,78
14593,0,36
14593,1,64
14593,2,65
14594,0,97
14594,1,62
14594,2,41
14595,0,21
14595,1,41
14595,2,41
14596,0,34
14596,1,49
14596,2,26
14597,0,81
14597,1,7
14597,2,85
14598,0,12
14598,1,3
14598,2,13
14599,0,49
14599,1,40
14599,2,11
14600,0,14
14600,1,26
14600,2,67
14601,0,70
14601,1,88
14601,2,82
14602,0,39
14602,1,86
14602,2,82
14603,0,46
14603,1,62
14603,2,6
14604,0,3
14604,1,58
14604,2,23
14605,0,15
14605,1,70
14605,2,73
14606,0,79
14606,1,81
14606,2,16
14607,0,54
14607,1,101
14607,2,46
14608,0,77
14608,1,39
14608,2,32
14609,0,36
14609,1,39
14609,2,96
14610,0,1
14610,1,45
14610,2,78
14611,0,18
14611,1,3
14611,2,76
14612,0,8
14612,1,59
14612,2,34
14613,0,46
14613,1,64
14613,2,42
14614,0,51
14614,1,76
14614,2,71
14615,0,7
14615,1,55
14615,2,11
14616,0,89
14616,1,45
14616,2,96
14617,0,93
14617,1,52
14617,2,69
14618,0,72
14618,1,38
14618,2,42
14619,0,61
14619,1,11
14619,2,25
14620,0,61
14620,1,53
14620,2,32
14621,0,31
14621,1,36
14621,2,48
14622,0,86
14622,1,57
14622,2,23
14623,0,65
14623,1,40
14623,2,66
14624,0,10
14624,1,0
14624,2,23
14625,0,61
14625,1,19
14625,2,11
14626,0,15
14626,1,20
14626,2,78
14627,0,59
14627,1,62
14627,2,37
14628,0,37
14628,1,84
14628,2,4
14629,0,83
14629,1,21
14629,2,100
14630,0,14
14630,1,68
14630,2,39
14631,0,85
14631,1,26
14631,2,48
14632,0,57
14632,1,20
14632,2,64
14633,0,48
14633,1,79
14633,2,91
14634,0,58
14634,1,2
14634,2,34
14635,0,2
14635,1,27
14635,2,11
14636,0,76
14636,1,97
14636,2,55
14637,0,70
14637,1,4
14637,2,26
14638,0,77
14638,1,14
14638,2,21
14639,0,83
14639,1,5
14639,2,61
14640,0,54
14640,1,34
14640,2,81
14641,0,16
14641,1,19
14641,2,80
14642,0,35
14642,1,72
14642,2,78
14643,0,22
14643,1,19
14643,2,24
14644,0,67
14644,1,73
14644,2,46
14645,0,71
14645,1,2
14645,2,31
14646,0,84
14646,1,45
14646,2,76
14647,0,18
14647,1,54
14647,2,68
14648,0,71
14648,1,75
14648,2,15
14649,0,35
14649,1,95
14649,2,67
14650,0,17
14650,1,39
14650,2,97
14651,0,3
14651,1,61
14651,2,39
14652,0,22
14652,1,96
14652,2,96
14653,0,47
14653,1,82
14653,2,98
14654,0,75
14654,1,86
14654,2,18
14655,0,8
14655,1,63
14655,2,52
14656,0,25
14656,1,89
14656,2,72
14657,0,88
14657,1,48
14657,2,40
14658,0,10
14658,1,45
14658,2,47
14659,0,71
14659,1,67
14659,2,92
14660,0,98
14660,1,97
14660,2,5
14661,0,47
14661,1,22
14661,2,36
14662,0,89
14662,1,32
14662,2,3
14663,0,31
14663,1,39
14663,2,46
14664,0,74
14664,1,32
14664,2,6
14665,0,78
14665,1,19
14665,2,38
14666,0,59
14666,1,96
14666,2,22
14667,0,12
14667,1,98
14667,2,70
14668,0,59
14668,1,68
14668,2,88
14669,0,10
14669,1,64
14669,2,90
14670,0,1
14670,1,41
14670,2,94
14671,0,79
14671,1,94
14671,2,84
14672,0,19
14672,1,90
14672,2,85
14673,0,98
14673,1,22
14673,2,96
14674,0,99
14674,1,76
14674,2,17
14675,0,45
14675,1,44
14675,2,2
14676,0,96
14676,1,71
14676,2,70
14677,0,97
14677,1,25
14677,2,29
14678,0,64
14678,1,48
14678,2,71
14679,0,62
14679,1,81
14679,2,63
14680,0,53
14680,1,42
14680,2,64
14681,0,33
14681,1,55
14681,2,18
14682,0,29
14682,1,10
14682,2,56
14683,0,46
14683,1,44
14683,2,91
14684,0,20
14684,1,16
14684,2,1
14685,0,34
14685,1,66
14685,2,92
14686,0,13
14686,1,23
14686,2,9
14687,0,78
14687,1,84
14687,2,55
14688,0,72
14688,1,20
14688,2,3
14689,0,9
14689,1,35
14689,2,4
14690,0,53
14690,1,77
14690,2,41
14691,0,88
14691,1,30
14691,2,101
14692,0,8
14692,1,51
14692,2,58
14693,0,85
14693,1,39
14693,2,74
14694,0,65
14694,1,61
14694,2,81
14695,0,85
14695,1,89
14695,2,48
14696,0,86
14696,1,52
14696,2,9
14697,0,87
14697,1,47
14697,2,93
14698,0,41
14698,1,63
14698,2,28
14699,0,60
14699,1,52
14699,2,16
14700,0,95
14700,1,101
14700,2,57
14701,0,1
14701,1,22
14701,2,4
14702,0,34
14702,1,61
14702,2,51
14703,0,74
14703,1,89
14703,2,7
14704,0,48
14704,1,12
14704,2,0
14705,0,9
14705,1,93
14705,2,24
14706,0,1
14706,1,76
14706,2,76
14707,0,74
14707,1,84
14707,2,56
14708,0,48
14708,1,36
14708,2,24
14709,0,74
14709,1,22
14709,2,75
14710,0,84
14710,1,52
14710,2,76
14711,0,24
14711,1,27
14711,2,30
14712,0,7
14712,1,50
14712,2,10
14713,0,74
14713,1,77
14713,2,7
14714,0,42
14714,1,45
14714,2,47
14715,0,15
14715,1,64
14715,2,1
14716,0,28
14716,1,39
14716,2,7
14717,0,33
14717,1,15
14717,2,78
14718,0,72
14718,1,42
14718,2,54
14719,0,79
14719,1,91
14719,2,41
14720,0,92
14720,1,37
14720,2,25
14721,0,100
14721,1,14
14721,2,78
14722,0,7
14722,1,19
14722,2,27
14723,0,49
14723,1,66
14723,2,64
14724,0,78
14724,1,44
14724,2,40
14725,0,37
14725,1,7
14725,2,48
14726,0,90
14726,1,71
14726,2,66
14727,0,33
14727,1,90
14727,2,80
14728,0,31
14728,1,75
14728,2,26
14729,0,96
14729,1,92
14729,2,35
14730,0,18
14730,1,19
14730,2,31
14731,0,28
14731,1,63
14731,2,49
14732,0,55
14732,1,15
14732,2,60
14733,0,50
14733,1,24
14733,2,61
14734,0,0
14734,1,72
14734,2,100
14735,0,30
14735,1,41
14735,2,6
14736,0,8
14736,1,68
14736,2,98
14737,0,99
14737,1,95
14737,2,64
14738,0,88
14738,1,87
14738,2,19
14739,0,35
14739,1,89
14739,2,21
14740,0,3
14740,1,17
14740,2,13
14741,0,96
14741,1,7
14741,2,101
14742,0,76
14742,1,14
14742,2,29
14743,0,54
14743,1,27
14743,2,30
14744,0,92
14744,1,91
14744,2,62
14745,0,27
14745,1,99
14745,2,9
14746,0,21
14746,1,46
14746,2,3
14747,0,30
14747,1,73
14747,2,18
14748,0,28
14748,1,19
14748,2,60
14749,0,6
14749,1,96
14749,2,63
14750,0,3
14750,1,56
14750,2,76
14751,0,25
14751,1,68
14751,2,74
14752,0,50
14752,1,23
14752,2,35
14753,0,81
14753,1,68
14753,2,31
14754,0,57
14754,1,24
14754,2,30
14755,0,93
14755,1,85
14755,2,66
14756,0,29
14756,1,68
14756,2,60
14757,0,85
14757,1,74
14757,2,23
14758,0,61
14758,1,33
14758,2,3
14759,0,44
14759,1,98
14759,2,98
14760,0,77
14760,1,79
14760,2,91
14761,0,17
14761,1,99
14761,2,81
14762,0,18
14762,1,12
14762,2,20
14763,0,93
14763,1,2
14763,2,14
14764,0,52
14764,1,88
14764,2,83
14765,0,39
14765,1,39
14765,2,37
14766,0,39
14766,1,5
14766,2,59
14767,0,77
14767,1,42
14767,2,84
14768,0,69
14768,1,22
14768,2,52
14769,0,38
14769,1,75
14769,2,30
14770,0,34
14770,1,31
14770,2,72
14771,0,27
14771,1,82
14771,2,57
14772,0,28
14772,1,81
14772,2,96
14773,0,52
14773,1,96
14773,2,62
14774,0,68
14774,1,29
14774,2,60
14775,0,93
14775,1,39
14775,2,55
14776,0,78
14776,1,42
14776,2,96
14777,0,62
14777,1,92
14777,2,15
14778,0,2
14778,1,52
14778,2,33
14779,0,62
14779,1,49
14779,2,66
14780,0,56
14780,1,53
14780,2,96
14781,0,73
14781,1,11
14781,2,86
14782,0,43
14782,1,71
14782,2,49
14783,0,98
14783,1,80
14783,2,70
14784,0,26
14784,1,48
14784,2,71
14785,0,67
14785,1,24
14785,2,5
14786,0,98
14786,1,29
14786,2,0
14787,0,35
14787,1,6
14787,2,54
14788,0,73
14788,1,16
14788,2,75
14789,0,82
14789,1,79
14789,2,92
14790,0,15
14790,1,41
14790,2,34
14791,0,77
14791,1,61
14791,2,31
14792,0,30
14792,1,101
14792,2,51
14793,0,36
14793,1,63
14793,2,44
14794,0,57
14794,1,82
14794,2,97
14795,0,97
14795,1,85
14795,2,56
14796,0,16
14796,1,51
14796,2,93
14797,0,71
14797,1,54
14797,2,20
14798,0,36
14798,1,88
14798,2,66
14799,0,15
14799,1,18
14799,2,76
14800,0,24
14800,1,18
14800,2,95
14801,0,24
14801,1,31
14801,2,95
14802,0,61
14802,1,50
14802,2,94
14803,0,24
14803,1,71
14803,2,7
14804,0,0
14804,1,52
14804,2,92
14805,0,67
14805,1,77
14805,2,2
14806,0,27
14806,1,11
14806,2,39
14807,0,6
14807,1,79
14807,2,50
14808,0,37
14808,1,19
14808,2,61
14809,0,97
14809,1,95
14809,2,11
14810,0,95
14810,1,21
14810,2,38
14811,0,18
14811,1,59
14811,2,80
14812,0,17
14812,1,26
14812,2,4
14813,0,13
14813,1,86
14813,2,27
14814,0,23
14814,1,67
14814,2,31
14815,0,81
14815,1,30
14815,2,60
14816,0,14
14816,1,68
14816,2,18
14817,0,44
14817,1,72
14817,2,44
14818,0,55
14818,1,67
14818,2,22
14819,0,51
14819,1,9
14819,2,101
14820,0,27
14820,1,33
14820,2,2
14821,0,4
14821,1,70
14821,2,71
14822,0,9
14822,1,56
14822,2,13
14823,0,5
14823,1,50
14823,2,29
14824,0,42
14824,1,61
14824,2,66
14825,0,44
14825,1,35
14825,2,82
14826,0,2
14826,1,3
14826,2,56
14827,0,30
14827,1,98
14827,2,92
14828,0,61
14828,1,93
14828,2,22
14829,0,66
14829,1,58
14829,2,15
14830,0,72
14830,1,52
14830,2,19
14831,0,43
14831,1,58
14831,2,42
14832,0,46
14832,1,15
14832,2,77
14833,0,35
14833,1,51
14833,2,67
14834,0,96
14834,1,83
14834,2,1
14835,0,84
14835,1,20
14835,2,85
14836,0,32
14836,1,67
14836,2,67
14837,0,83
14837,1,69
14837,2,83
14838,0,33
14838,1,99
14838,2,57
14839,0,52
14839,1,10
14839,2,30
14840,0,62
14840,1,85
14840,2,48
14841,0,15
14841,1,84
14841,2,37
14842,0,0
14842,1,82
14842,2,69
14843,0,92
14843,1,69
14843,2,58
14844,0,38
14844,1,11
14844,2,16
14845,0,71
14845,1,101
14845,2,70
14846,0,24
14846,1,17
14846,2,32
14847,0,4
14847,1,4
14847,2,16
14848,0,88
14848,1,53
14848,2,20
14849,0,51
14849,1,20
14849,2,54
14850,0,13
14850,1,24
14850,2,2
14851,0,51
14851,1,65
14851,2,95
14852,0,68
14852,1,0
14852,2,66
14853,0,58
14853,1,38
14853,2,61
14854,0,79
14854,1,26
14854,2,89
14855,0,75
14855,1,83
14855,2,58
14856,0,90
14856,1,80
14856,2,60
14857,0,33
14857,1,6
14857,2,58
14858,0,49
14858,1,79
14858,2,95
14859,0,43
14859,1,51
14859,2,5
14860,0,11
14860,1,15
14860,2,38
14861,0,85
14861,1,87
14861,2,15
14862,0,93
14862,1,6
14862,2,54
14863,0,58
14863,1,23
14863,2,3
14864,0,79
14864,1,47
14864,2,87
14865,0,26
14865,1,40
14865,2,2
14866,0,84
14866,1,88
14866,2,7
14867,0,43
14867,1,3
14867,2,32
14868,0,42
14868,1,80
14868,2,16
14869,0,33
14869,1,18
14869,2,15
14870,0,97
14870,1,30
14870,2,29
14871,0,37
14871,1,17
14871,2,31
14872,0,0
14872,1,100
14872,2,55
14873,0,6
14873,1,26
14873,2,95
14874,0,50
14874,1,30
14874,2,80
14875,0,78
14875,1,46
14875,2,39
14876,0,45
14876,1,101
14876,2,74
14877,0,90
14877,1,90
14877,2,60
14878,0,45
14878,1,92
14878,2,18
14879,0,54
14879,1,54
14879,2,11
14880,0,93
14880,1,23
14880,2,3
14881,0,20
14881,1,56
14881,2,60
14882,0,42
14882,1,42
14882,2,41
14883,0,89
14883,1,19
14883,2,38
14884,0,17
14884,1,80
14884,2,47
14885,0,19
14885,1,68
14885,2,98
14886,0,19
14886,1,19
14886,2,39
14887,0,95
14887,1,14
14887,2,86
14888,0,36
14888,1,64
14888,2,16
14889,0,42
14889,1,9
14889,2,51
14890,0,54
14890,1,32
14890,2,15
14891,0,28
14891,1,90
14891,2,0
14892,0,97
14892,1,35
14892,2,74
14893,0,77
14893,1,96
14893,2,7
14894,0,27
14894,1,85
14894,2,23
14895,0,97
14895,1,76
14895,2,53
14896,0,55
14896,1,59
14896,2,76
14897,0,13
14897,1,79
14897,2,65
14898,0,90
14898,1,78
14898,2,35
14899,0,12
14899,1,8
14899,2,42
14900,0,80
14900,1,36
14900,2,43
14901,0,24
14901,1,81
14901,2,39
14902,0,71
14902,1,80
14902,2,20
14903,0,8
14903,1,17
14903,2,88
14904,0,98
14904,1,72
14904,2,52
14905,0,13
14905,1,27
14905,2,99
14906,0,56
14906,1,1
14906,2,91
14907,0,4
14907,1,39
14907,2,5
14908,0,2
14908,1,60
14908,2,3
14909,0,98
14909,1,77
14909,2,100
14910,0,12
14910,1,16
14910,2,32
14911,0,65
14911,1,46
14911,2,67
14912,0,24
14912,1,13
14912,2,62
14913,0,48
14913,1,84
14913,2,0
14914,0,18
14914,1,8
14914,2,66
14915,0,63
14915,1,87
14915,2,92
14916,0,66
14916,1,87
14916,2,74
14917,0,0
14917,1,94
14917,2,6
14918,0,85
14918,1,80
14918,2,16
14919,0,11
14919,1,44
14919,2,86
14920,0,67
14920,1,48
14920,2,43
14921,0,34
14921,1,61
14921,2,99
14922,0,65
14922,1,64
14922,2,72
14923,0,42
14923,1,89
14923,2,7
14924,0,85
14924,1,1
14924,2,92
14925,0,7
14925,1,93
14925,2,58
14926,0,45
14926,1,40
14926,2,33
14927,0,28
14927,1,14
14927,2,13
14928,0,10
14928,1,26
14928,2,51
14929,0,5
14929,1,31
14929,2,56
14930,0,87
14930,1,73
14930,2,24
14931,0,14
14931,1,99
14931,2,95
14932,0,0
14932,1,76
14932,2,57
14933,0,55
14933,1,78
14933,2,30
14934,0,46
14934,1,81
14934,2,28
14935,0,74
14935,1,8
14935,2,98
14936,0,16
14936,1,84
14936,2,67
14937,0,29
14937,1,46
14937,2,42
14938,0,91
14938,1,53
14938,2,64
14939,0,2
14939,1,57
14939,2,83
14940,0,58
14940,1,25
14940,2,46
14941,0,87
14941,1,41
14941,2,92
14942,0,48
14942,1,65
14942,2,97
14943,0,76
14943,1,41
14943,2,15
14944,0,91
14944,1,29
14944,2,58
14945,0,40
14945,1,77
14945,2,24
14946,0,90
14946,1,7
14946,2,81
14947,0,59
14947,1,29
14947,2,48
14948,0,92
14948,1,31
14948,2,64
14949,0,95
14949,1,90
14949,2,19
14950,0,67
14950,1,62
14950,2,97
14951,0,6
14951,1,57
14951,2,91
14952,0,26
14952,1,54
14952,2,90
14953,0,75
14953,1,21
14953,2,24
14954,0,10
14954,1,85
14954,2,57
14955,0,34
14955,1,26
14955,2,89
14956,0,30
14956,1,50
14956,2,72
14957,0,57
14957,1,99
14957,2,68
14958,0,26
14958,1,52
14958,2,98
14959,0,92
14959,1,91
14959,2,37
14960,0,24
14960,1,27
14960,2,47
14961,0,3
14961,1,58
14961,2,82
14962,0,81
14962,1,38
14962,2,7
14963,0,63
14963,1,98
14963,2,58
14964,0,65
14964,1,13
14964,2,88
14965,0,46
14965,1,38
14965,2,89
14966,0,21
14966,1,14
14966,2,16
14967,0,1
14967,1,10
14967,2,24
14968,0,54
14968,1,70
14968,2,77
14969,0,7
14969,1,28
14969,2,73
14970,0,66
14970,1,64
14970,2,83
14971,0,89
14971,1,10
14971,2,92
14972,0,20
14972,1,48
14972,2,44
14973,0,25
14973,1,24
14973,2,100
14974,0,70
14974,1,72
14974,2,87
14975,0,35
14975,1,18
14975,2,68
14976,0,65
14976,1,14
14976,2,88
14977,0,35
14977,1,56
14977,2,71
14978,0,57
14978,1,40
14978,2,8
14979,0,10
14979,1,8
14979,2,80
14980,0,32
14980,1,35
14980,2,73
14981,0,39
14981,1,94
14981,2,72
14982,0,36
14982,1,0
14982,2,50
14983,0,75
14983,1,58
14983,2,77
14984,0,56
14984,1,8
14984,2,78
14985,0,26
14985,1,51
14985,2,100
14986,0,78
14986,1,75
14986,2,28
14987,0,39
14987,1,54
14987,2,52
14988,0,94
14988,1,61
14988,2,15
14989,0,78
14989,1,14
14989,2,0
14990,0,4
14990,1,24
14990,2,5
14991,0,6
14991,1,74
14991,2,58
14992,0,2
14992,1,54
14992,2,20
14993,0,19
14993,1,91
14993,2,41
14994,0,12
14994,1,97
14994,2,18
14995,0,70
14995,1,43
14995,2,8
14996,0,21
14996,1,98
14996,2,20
14997,0,95
14997,1,18
14997,2,51
14998,0,34
14998,1,41
14998,2,99
14999,0,39
14999,1,16
14999,2,61
15000,0,88
15000,1,58
15000,2,43
15001,0,7
15001,1,30
15001,2,94
15002,0,92
15002,1,35
15002,2,38
15003,0,73
15003,1,18
15003,2,47
15004,0,35
15004,1,23
15004,2,70
15005,0,82
15005,1,3
15005,2,48
15006,0,15
15006,1,74
15006,2,2
15007,0,84
15007,1,32
15007,2,59
15008,0,82
15008,1,97
15008,2,89
15009,0,68
15009,1,91
15009,2,19
15010,0,94
15010,1,77
15010,2,56
15011,0,47
15011,1,19
15011,2,39
15012,0,92
15012,1,101
15012,2,13
15013,0,52
15013,1,5
15013,2,14
15014,0,1
15014,1,22
15014,2,7
15015,0,41
15015,1,17
15015,2,18
15016,0,0
15016,1,56
15016,2,4
15017,0,79
15017,1,20
15017,2,28
15018,0,1
15018,1,36
15018,2,50
15019,0,57
15019,1,66
15019,2,30
15020,0,47
15020,1,30
15020,2,29
15021,0,28
15021,1,41
15021,2,52
15022,0,95
15022,1,29
15022,2,43
15023,0,98
15023,1,7
15023,2,57
15024,0,25
15024,1,31
15024,2,4
15025,0,21
15025,1,81
15025,2,13
15026,0,38
15026,1,30
15026,2,95
15027,0,52
15027,1,92
15027,2,61
15028,0,25
15028,1,49
15028,2,59
15029,0,63
15029,1,94
15029,2,52
15030,0,48
15030,1,50
15030,2,70
15031,0,33
15031,1,14
15031,2,62
15032,0,44
15032,1,56
15032,2,101
15033,0,62
15033,1,0
15033,2,4
15034,0,69
15034,1,87
15034,2,23
15035,0,25
15035,1,90
15035,2,47
15036,0,21
15036,1,56
15036,2,94
15037,0,83
15037,1,8
15037,2,66
15038,0,79
15038,1,75
15038,2,88
15039,0,23
15039,1,62
15039,2,99
15040,0,10
15040,1,94
15040,2,77
15041,0,97
15041,1,38
15041,2,19
15042,0,41
15042,1,94
15042,2,60
15043,0,1
15043,1,27
15043,2,55
15044,0,86
15044,1,37
15044,2,52
15045,0,100
15045,1,4
15045,2,2
15046,0,60
15046,1,76
15046,2,33
15047,0,43
15047,1,65
15047,2,47
15048,0,76
15048,1,6
15048,2,84
15049,0,73
15049,1,46
15049,2,95
15050,0,72
15050,1,48
15050,2,95
15051,0,47
15051,1,34
15051,2,61
15052,0,44
15052,1,64
15052,2,5
15053,0,8
15053,1,67
15053,2,53
15054,0,15
15054,1,7
15054,2,15
15055,0,67
15055,1,65
15055,2,49
15056,0,60
15056,1,56
15056,2,1
15057,0,74
15057,1,40
15057,2,69
15058,0,96
15058,1,11
15058,2,1
15059,0,15
15059,1,15
15059,2,93
15060,0,100
15060,1,60
15060,2,31
15061,0,50
15061,1,98
15061,2,52
15062,0,16
15062,1,59
15062,2,78
15063,0,36
15063,1,87
15063,2,65
15064,0,88
15064,1,1
15064,2,92
15065,0,50
15065,1,22
15065,2,40
15066,0,71
15066,1,52
15066,2,87
15067,0,78
15067,1,71
15067,2,24
15068,0,86
15068,1,73
15068,2,91
15069,0,46
15069,1,29
15069,2,95
15070,0,101
15070,1,67
15070,2,83
15071,0,16
15071,1,78
15071,2,64
15072,0,43
15072,1,36
15072,2,11
15073,0,61
15073,1,46
15073,2,55
15074,0,49
15074,1,82
15074,2,98
15075,0,0
15075,1,37
15075,2,70
15076,0,6
15076,1,9
15076,2,81
15077,0,91
15077,1,46
15077,2,16
15078,0,47
15078,1,68
15078,2,91
15079,0,62
15079,1,49
15079,2,49
15080,0,80
15080,1,39
15080,2,22
15081,0,79
15081,1,18
15081,2,73
15082,0,71
15082,1,28
15082,2,26
15083,0,49
15083,1,19
15083,2,87
15084,0,70
15084,1,59
15084,2,100
15085,0,46
15085,1,36
15085,2,11
15086,0,5
15086,1,29
15086,2,67
15087,0,47
15087,1,36
15087,2,91
15088,0,58
15088,1,48
15088,2,92
15089,0,96
15089,1,23
15089,2,12
15090,0,41
15090,1,53
15090,2,87
15091,0,30
15091,1,47
15091,2,87
15092,0,58
15092,1,15
15092,2,81
15093,0,24
15093,1,52
15093,2,84
15094,0,33
15094,1,43
15094,2,4
15095,0,94
15095,1,47
15095,2,31
15096,0,23
15096,1,73
15096,2,68
15097,0,38
15097,1,11
15097,2,99
15098,0,89
15098,1,17
15098,2,82
15099,0,19
15099,1,33
15099,2,78
15100,0,54
15100,1,64
15100,2,86
15101,0,75
15101,1,80
15101,2,60
15102,0,21
15102,1,58
15102,2,54
15103,0,91
15103,1,45
15103,2,52
15104,0,2
15104,1,3
15104,2,17
15105,0,13
15105,1,6
15105,2,56
15106,0,54
15106,1,93
15106,2,61
15107,0,92
15107,1,84
15107,2,16
15108,0,2
15108,1,54
15108,2,4
15109,0,94
15109,1,11
15109,2,45
15110,0,10
15110,1,41
15110,2,3
15111,0,20
15111,1,17
15111,2,4
15112,0,81
15112,1,11
15112,2,78
15113,0,96
15113,1,95
15113,2,55
15114,0,76
15114,1,24
15114,2,41
15115,0,23
15115,1,50
15115,2,12
15116,0,63
15116,1,88
15116,2,55
15117,0,94
15117,1,1
15117,2,34
15118,0,91
15118,1,28
15118,2,60
15119,0,80
15119,1,74
15119,2,22
15120,0,19
15120,1,13
15120,2,33
15121,0,65
15121,1,33
15121,2,77
15122,0,47
15122,1,38
15122,2,92
15123,0,72
15123,1,56
15123,2,54
15124,0,48
15124,1,75
15124,2,92
15125,0,7
15125,1,52
15125,2,11
15126,0,35
15126,1,69
15126,2,87
15127,0,57
15127,1,8
15127,2,35
15128,0,65
15128,1,44
15128,2,74
15129,0,97
15129,1,60
15129,2,13
15130,0,4
15130,1,29
15130,2,80
15131,0,97
15131,1,3
15131,2,27
15132,0,76
15132,1,84
15132,2,27
15133,0,39
15133,1,51
15133,2,95
15134,0,76
15134,1,1
15134,2,53
15135,0,29
15135,1,21
15135,2,89
15136,0,15
15136,1,97
15136,2,97
15137,0,38
15137,1,7
15137,2,31
15138,0,74
15138,1,30
15138,2,13
15139,0,1
15139,1,36
15139,2,87
15140,0,14
15140,1,46
15140,2,11
15141,0,35
15141,1,47
15141,2,48
15142,0,38
15142,1,2
15142,2,98
15143,0,93
15143,1,47
15143,2,36
15144,0,38
15144,1,4
15144,2,60
15145,0,42
15145,1,26
15145,2,96
15146,0,74
15146,1,85
15146,2,87
15147,0,37
15147,1,20
15147,2,20
15148,0,60
15148,1,30
15148,2,91
15149,0,20
15149,1,84
15149,2,92
15150,0,10
15150,1,73
15150,2,49
15151,0,75
15151,1,41
15151,2,52
15152,0,25
15152,1,0
15152,2,0
15153,0,59
15153,1,5
15153,2,15
15154,0,98
15154,1,3
15154,2,27
15155,0,75
15155,1,54
15155,2,9
15156,0,38
15156,1,68
15156,2,15
15157,0,65
15157,1,84
15157,2,20
15158,0,99
15158,1,83
15158,2,13
15159,0,62
15159,1,23
15159,2,30
15160,0,68
15160,1,59
15160,2,20
15161,0,67
15161,1,28
15161,2,8
15162,0,100
15162,1,72
15162,2,0
15163,0,54
15163,1,32
15163,2,33
15164,0,58
15164,1,65
15164,2,14
15165,0,28
15165,1,19
15165,2,60
15166,0,37
15166,1,83
15166,2,3
15167,0,16
15167,1,18
15167,2,49
15168,0,52
15168,1,81
15168,2,53
15169,0,83
15169,1,32
15169,2,84
15170,0,4
15170,1,63
15170,2,53
15171,0,9
15171,1,30
15171,2,16
15172,0,61
15172,1,3
15172,2,24
15173,0,60
15173,1,54
15173,2,92
15174,0,41
15174,1,77
15174,2,20
15175,0,94
15175,1,17
15175,2,61
15176,0,10
15176,1,60
15176,2,46
15177,0,28
15177,1,49
15177,2,23
15178,0,42
15178,1,83
15178,2,99
15179,0,16
15179,1,52
15179,2,47
15180,0,2
15180,1,52
15180,2,2
15181,0,28
15181,1,81
15181,2,66
15182,0,67
15182,1,67
15182,2,10
15183,0,70
15183,1,11
15183,2,17
15184,0,84
15184,1,39
15184,2,29
15185,0,44
15185,1,74
15185,2,10
15186,0,29
15186,1,30
15186,2,83
15187,0,65
15187,1,67
15187,2,19
15188,0,12
15188,1,14
15188,2,12
15189,0,76
15189,1,65
15189,2,13
15190,0,26
15190,1,18
15190,2,23
15191,0,97
15191,1,21
15191,2,33
15192,0,92
15192,1,8
15192,2,86
15193,0,3
15193,1,2
15193,2,19
15194,0,65
15194,1,63
15194,2,27
15195,0,52
15195,1,16
15195,2,50
15196,0,97
15196,1,66
15196,2,36
15197,0,56
15197,1,16
15197,2,6
15198,0,3
15198,1,47
15198,2,35
15199,0,47
15199,1,83
15199,2,23
15200,0,101
15200,1,39
15200,2,66
15201,0,63
15201,1,88
15201,2,58
15202,0,79
15202,1,10
15202,2,80
15203,0,23
15203,1,2
15203,2,70
15204,0,28
15204,1,30
15204,2,21
15205,0,5
15205,1,68
15205,2,8
15206,0,56
15206,1,89
15206,2,28
15207,0,1
15207,1,90
15207,2,93
15208,0,15
15208,1,50
15208,2,11
15209,0,79
15209,1,72
15209,2,53
15210,0,23
15210,1,70
15210,2,60
15211,0,40
15211,1,45
15211,2,74
15212,0,78
15212,1,53
15212,2,68
15213,0,6
15213,1,18
15213,2,72
15214,0,21
15214,1,58
15214,2,99
15215,0,32
15215,1,69
15215,2,82
15216,0,18
15216,1,23
15216,2,74
15217,0,45
15217,1,91
15217,2,22
15218,0,53
15218,1,91
15218,2,61
15219,0,45
15219,1,80
15219,2,33
15220,0,91
15220,1,52
15220,2,14
15221,0,47
15221,1,6
15221,2,56
15222,0,56
15222,1,65
15222,2,76
15223,0,43
15223,1,64
15223,2,22
15224,0,21
15224,1,73
15224,2,91
15225,0,79
15225,1,15
15225,2,55
15226,0,57
15226,1,45
15226,2,31
15227,0,32
15227,1,42
15227,2,25
15228,0,10
15228,1,46
15228,2,40
15229,0,39
15229,1,31
15229,2,75
15230,0,8
15230,1,5
15230,2,41
15231,0,33
15231,1,9
15231,2,33
15232,0,36
15232,1,81
15232,2,51
15233,0,22
15233,1,32
15233,2,53
15234,0,60
15234,1,15
15234,2,71
15235,0,39
15235,1,6
15235,2,97
15236,0,41
15236,1,33
15236,2,18
15237,0,54
15237,1,69
15237,2,23
15238,0,4
15238,1,67
15238,2,91
15239,0,21
15239,1,92
15239,2,52
15240,0,27
15240,1,48
15240,2,69
15241,0,85
15241,1,96
15241,2,66
15242,0,15
15242,1,84
15242,2,47
15243,0,82
15243,1,88
15243,2,83
15244,0,47
